positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"شارژ سريع
داراي سيستم راحت",,"به نظر من این گوشی از نظر استحکام خوبه . چون من یه فیلمی دیدم که با نوک چاقو به صفحش میزد ولی دوباره باهاش کار میکرد",0,0,4,5,5,5,5,5
"همه چيز","lag کيبورد
گاها مشکل دابل tap
تنظيم زمان نور دهي عکس در مود دستي مشکل است
جا نمايي دکمه پاور مناسب نيست","من دوماه در حال استفاده از mi 5 هستم
با گوشی های s6 ،a8 ،s7 آیفون6 ال جی جی 4 مقایسه کردیم و حتی صاحبان این گوشی ها هم معتقد بودند mi5 گوشی بسیار بهتریه
اما چند تا نکته یه ریز کاری های داره برای استفاده اول از همه به اخرین ورژن MIUI که بصورت رسمی توسط شیائومی منتشر شده اپدیت کنید توجه کنید رامهای غیر رسمی ورژن هاشون 5 رقمیه مثلا v 5.3.2.0.0. ولی رامهای اصلی 4 رقمیه مثل V8.0.5.0 اگر رام غیر اصلی رو گوشیتون باشه اپدیتهای شیائومی را نخواهید گرفت و خیلی جاها مشکل خواهید داشت
وقتی از 4g ایرانسل استفاده می کنید پراکسی را در وب بروزر خاموش کنید
منوی کاربری miui8 مقداری متفاوت تر از بقیه اندرویدیهاست و بیشتر شبیه ios هست مقداری وقت بزارید ریز کارها رو پیدا کنید و از میزان تسلطی که به سیستم عامل گوشیتون دارید لذت ببرید انوقت دیگه نمی گید اندروید در مصرف رم گوشی ضعیفه
سرعت اجرای برنامه ها ، بازی های واقعیت مجازی و هر کار سنگینی که دارید بسپارید به گوشیتون
رو بازی اسفالت کوچکترین lag نداره اگه بازی سنگین تری می شناسید بگید گوشی رو به چلنج بکشیم
عده ای که می گن گوشی چینیه و چین بی کیفیته قطعا ادمهای تکنیکالی نیستند
در خصوص پشتیبانی شیائومی هم بگم که حرف نداره از آپدیت های مرتب تا پاسخ گویی به سوالات و مشکلات
به نظرم این گوشی با اختلاف زیادی بهترین گزینه برای یک اسمارت فن است [( البته من ایفون 7) را چک نکردم هنوز",0,0,5,5,5,4,5,5
"سرعت بالا امکانات بسيار خوب شيک يکي از بهترين سنسور هاي اثر انگشت","بعضي نواقص افزاري و نياز به بروز رساني","من این گوشی رو چون دیجیکالا نیاورد از بازار خریدم نسخه 64 گیگ رو، با توجه به مشخصات انتظار داشتم گوشی سریع و خوبی باشه و خیلی هم از قبل راجع به اون خونده بودم و باید بگم انتظارات من برآورده شد
بسیار زیبا و سریع
یکی از بهترین سنسور های اثر انگشت
رابط miui خیلی خوش دست و روانه طوری که بعد از این که یه مدت با اون کار کردین کاملاً ازش لذت می برین
فقط بعد از خرید توصیه اکید میکنم به miui 8 حتماً ارتقاء بدین تو تست آنتوتو که خودم گرفتم نزدیک 40000 نمره بالا رفت، البته این کار مستلزم ریسک و داشتن دانش فنی هست که اگر خودتون نمی تونین حتماً بدین به یک نفر وارد، انجام بده",3,0,5,4,5,5,5,5
"فست شارژ
سرعت بالا
گرم نشدن گوشي در کار مداوم با برنامه هاي سنگين
دوربين خوب
تاچ عالي با اثر انگشت سريع","من که نديدم اصلا","الان مدتی هست گوشیهای برند شیاومی و مصرف میکنم از ردمی نوت گرفته تا این گوشی.الان سری 64 گیگ این گوشی و دارم.شیا اپدیتهاش جوری هست که رضایت مصرف بهت میده.اما این گوشی انقدر روون بوده که من موندم چی بگم.از نظر شارژ بگم که تا گوشیو میزنم شارژ میبینم فول شده.سرعتش خیلی خوبه.اثر انگشت خیلیییی سریع.طراحی و کیفیت ساخت عالی.به نظر من اشتباهه که به این برند فرصت ندیم خودشو نشون بده.از هر نظر رقیب سر سختی واسه اپل . سامسونگ و هواوی هستش برای نشون دادن قدرت.من به همه پیشنهاد میدم.شک نکنید.",6,1,5,5,5,5,5,4
"طراحي بسيار زيبا و دلنشين با ترکيب فلز و شيشه
دارا بودن سه نسخه در حجم هاي مختلف
داراي قابليت هاي پيشرفته OTG , NFC , Infrared
بهره مندي از پردازنده قدرتمند اسنپدراگون 820
داراي لرزشگير چهار جهته","بازاز محدود فروش دستگاه و لوازم جانبي
عدم پشتيباني از micoSD","در یک کلام میشه گفت این گوشی شاهکاره ، در هیچ برندی نمیتونید گوشی به این زیبایی و با این مشخصات سخت افزاری رو با این قیمت اندک بدست بیارید. بنچمارک این گوشی راحت به 130000 میرسه و رقیب اصلی گوشی s7 edge هستش ، با سرچ کلمه Mi5 در آپارات میتونید مقایسه سرعت ، دوربین ، بنچمارک و ... رو با گوشی های پرچمدار دیگه رو ببنید. فقط از دیجی کالا تقاضا دارم زودتر موجودش کنه و مدل 64 گیگ و 128 گیگ گیگ رو هم حتما بیاره. در توضیحات کالا نوشته شده . ساختار بدنه‌ای می‌5 از پلاستیک و فلز است. که کاملا اشتباهه نسخه 32 گیگ و 64 گیگ از فلز و شیشه و نسخه 128 گیگ از فلز و سرامیک ساخته شده است.",2,0,5,5,4,3,5,4
"زيبا
قوي
سبک
خاص",,"چند هفتست دارمش
واقعا حرف نداره
به همه توصیه میکنم بگیرن این شاهکار رو",1,0,5,5,5,5,5,5
"طراحي فوق العاده
سبک و خاص و خوشدست
قوي، خيلي قول!
با قيمت مناسب","سيستم امنيتي اين گوشي بعضي وقتا اذيت ميکنه","حدود 1ماه هست که این گوشی رو جایگزین آیفون 6 کردم. همه جوره راضیم ازش...
حتی اون حس خاص بودن رو هم منتقل میکنه.
واقعا خوش دست و قوی هست که از عهده هر کاری بر میاد
به همه پیشنهادش میکنم",2,0,5,5,5,5,5,5
"اين گوشي به اپل چين معروفه در حالي محبوب ترين گوشي چين شده که مردم چين مثل نقل و نبات دور و برشون اپل و گلکسي ريخته","مموري نميخوره","رنگ سفید 32 گیگ از مشهد خریدم
رام گلوبال که نصب بشه زبانش فارسی میشه و منوی فارسی هم داره
بنچمارک انتوتو زدم 119000 شد
فقط اس7 ایج و اپل6 اس و جی5 از این بالاتر بودن
جزو ده گوشی برتر 2016 هست
نسخه 128 این گوشی رتبه اول جهانه
فقط بهتون بگم که سامسونگ و اپل رو به چالش کشونده
وسلام",6,2,3,5,5,5,5,5
,ندارد.,"سلام.من این گوشی رو چند ماهه خریدم..به نسبت قیمتش عالیه.چیزی کم نداره. بعضی از دوستان نظرات تعصبی و غیرمنطقی میدن",4,3,3,3,3,3,3,3
,,"اگه منطق را قبول می کنید باید بگم الان 4ماه هست، این گوشی رو دارم و سنگین ترین بازی ها مثل game story بتمن رو روش اجرا کردم(سنگین ترین بازی حال حاضر اندروید از نظر مصرف پردازنده) حتی یک درجه هم گرم نشد!پس خواهشا قبل از این که بخواهید نظر بدهید و بقیه رو دچار سردرگمی کنید ، تحقیق کنید ، ثانیا تمام پرچمداران سامسونگ(البته نسخه ای که تو ایران میاد با اروپا فرق داره که اروپا ش اسنپدراگون است)،ال جی، شیائومی و اغلب برند ها از یک نو پردازنده (اسنپدراگون و رم lddr4 استفاده می کنند، اونوقت مگه میشه تو یه دستگاه خوب باشه، تو یه دستگاه بد؟؟!
از دیجی کالا خواهش می کنم ، این گونه نظرات که جنبه تعصبی دارند و منبع علمی ندارند را تایید نکند!",13,1,5,5,5,5,5,5
