positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين ها","محل قرار گيري کليدهاي بدنه","قبلا نقدی و بررسی بر این موبایل نوشته بودم اما ایام عید که بیشتر از دوربین آن استفاده کردم دو مشکل بر خوردم یک همچنانکه یکی دوستان اشاره کرده بود هنگام فیلم برداری اطراف لنز داغ می شود و نکته دوم هنگام استفاده از منو پاد به دلیل وجود کلیدهایی در بدنه نصب منوپاد مشکل خواهد بود و نمی توان به وسط موبایل وصل کرد چون کلیدها دچار فشردگی می شوند و اگر به گوشه موبایل وصل کنیم هم تعادل هنگام عکاسی مشکل می شود
اما از کیفیت عکس HDR بسیار راضی هستم و واقعا عکسهای زیبایی می گیرد.",5,0,4,4,4,3,4,3
,,"من چند ماهه که گرفتم ازش خیلی راضیم",13,1,5,3,4,3,4,4
"ظاهر زيبا و شيک
دوربين خوب
دو سيمکارت همزمان + حافظه جانبي
خوشدست بودن","باتري تقريبا ضعيف که با پاوربانک حل ميشه
آنتن دهيش هم يکم ضعيفتر از گوشياي ديگست.ولي واسه اينترنت خوبه","من این گوشی رو حدود 4 ماهه که دارم.خیلی خوشکل و خوش دسته.اگه یکم دستات بزرگ باشه این گوشی واقعا برازندست و نظر همه رو جلب میکنه.کیفیت دوربینش خوبه ولی شب یکم تار میندازه و دوربین آیفون6 شب بهتر عمل میکنه.توی روز دوربیناش واقعا عالین.تنها نقطه ضعفش باتریشه که یکم ضعیفه و در روز با کار متوسط حتما یبار شارژ رو نیاز دارین.من یه پاور بانک خریدم و از گوشیی که خریدم راضیم انصافا",6,0,4,4,3,4,5,3
"دوربين هاي عالي
ظاهر زيبا
صفحه نمايش بزرگ
دو سيم کارت همزمان فعال همزمان با کارت حافظه جانبي","باطري ضعيف","با این قیمت، بهترین گوشی موجود در بازار است
دوربین های عکاسی و مخصوصا سلفی فوق العاده داره با لنز واید، لرزشگیر دست و فلاش برای هر دو دوربین
نباید انتظار داشت همه بخشهای این گوشی عالی باشه. من قبلا Z2 داشتم و این گوشی رو فقط بخاطر عکاسی تو ایام عید گرفتم و کاملا راضی هستم. ولی از نظر سخت افزاری کندتر از Z2 هستش
باتوجه به ابعاد صفحه نمایش بهتر بود باطریش قوی تر باشه
یه ایراد کوچیک دیگه هم داره که فکر کنم تمام گوشی های جدید سونی داشته باشند. کیبوردش swiftkey شده که برای انگلیسی زبان ها بهتره ولی برای زبان فارسی کیبورد قبلی سونی بهتر بود.",7,1,5,4,3,4,5,3
"همه چيز تمام","باطري ضعيف","باطری ضعیف ازمن یک ماه پیش خریدم از همه چیزش راضیم به جزء باتریش درسته سریع شارژ میشه ولی من 100درصد شارژ داشت از ساعت دو شب تا پنج صبح استفاده کردم با نور کم واینترنت روشن بود شارژش رسیده بود به 20درصد یعنی تو 3ساعت 80درصد شارژم تموم شد که واقعا دلزده شدم",3,1,5,5,5,3,5,5
"من ميخاستم اين گوشيو تهيه کنم /لطفاراهنماييم کنيد /حسگراثرانگشت داره؟",,"بد نباید باشه به نظرم /سونی معمولا گوشی بد نمیزنه",5,0,5,5,5,5,5,5
"کيفيت قيمت خدمات سوني بودن😂",باتري,"الان دارم این نقد رو با xa ultra مینویسم خیلی بابت باتری نگران بودم اما با آپدیت اندروید این مشکل تا حدی حل شد یعنی اگر شما کسی هستید که بازی سنگین نمی کنید این گوشی بهترین انتخابه. در خصوص تاچ گوشی که شنیده بودم ضعیفه باید بگم اصلا اینطور نیس و خیالتون راحت باشه فقط باتری ضعیفه که اونم با کمی مراعات درست میشه در کل من واقعا راضیم.",5,0,3,3,3,3,3,3
"صفحه شفاف و بزرگ
سرعت خوب
عدم هنگ کردن
طراحي بنده محکم و مقاوم","باتري ميتونست بهتر از اين باشه ولي سرعت شارژ قابل قبول هست
بعد از آپديت کردن نرم افزار سيستم عامل آنتن دهي کمي ضعيف تر شد","من این گوشی رو از دیجی کالا گرفتم
کیفیت دوربینش رو تو سایت های مختلف می تونید چک بکنید خیلی ایده ال نیست
دوربین سلفی رو راضی هستم
موقع فیلم برداری بدنه نزدیک دوربین خیلی داغ میشه",3,1,5,4,4,4,5,3
"دوربين
4g","ابعاد بزرگ","سلام. دوربین خیلی خوبی داره، فقط صفحه نمایش بزرگی داره در واقع فبلت حساب میشه نه گوشی، تو جیب یه کم اذیت میکنه چون خیلی بزرگه، حاشیه نداره باعث میشه موقع داخل جیب گذاشتن دستتان صفحه رو لمس کنه و فرمان بگیره",1,6,3,4,4,2,3,4
"باطريش براي من که روزي 8 ساعت باهش کار ميکنم خوبه، البته،،، سريxaنواوري سوني هستش اين مدل اولترا بزرگه اما مدل کوچکيش با قابليت‌هايي پايي خييييلي خوش دسته، تصميم هست که حتما بگيرم خيلي با خوش دستش حال کردم","دوستان رو گلسش ضعف داره چون حالت خم داره فيته کناره در نمايد، البته حتما لازمم نيست خسيس بازي در بياريد رو خريده گلسش","دوستان گرامی از دوربینش راضیم شدید، هنگ منگ تو کارش نیست امااااااااا گلسش شدیدا رو تایپ اثر میزاره و کندم میکنه بد جورم تو مخم میره مثله الان آسفالت شدم",3,1,5,4,5,4,4,4
"دوربين طراحي","حافظه داخلي کم نبود حسگر اثر انگشت عمر باتري مکم","واقعا به عنوان گوشی میان رده بهترین هست پیشنهاد میکنم حتما بخرید",5,1,5,4,4,5,5,5
"دوربين و هبچ","پردازنده
رم
حافظه داخلي
بازگشتن به عقب!
..........ادامه دارد","1.سونی باید از همون اسنپ‌دراگون استفاده میکرد.
2.با استفاده از این پردازنده گرافیکی و سی پی یو ضعیف خودش از برند هایی مانند:ایسوس،سامسونگ و... عقب انداخته.
3.در کل پیشنهاد خرید نمیکنم.
و پس چند ماه مشکلات نرم افزاری وسخت افزاری نمایان میشه و شما هم پشیمونیتون نمایان میشه!!!
اینطور که معلومه سونی وضع خوبی نداره که یه همچین گوشی با این مشخصات فنی داده و این قیمت زباد واقعا خلاف انتظار هست!
موفق باشید.
اون امتیاز 2 که به کیفیت ساخت دادم برا گوشی های قبلی و ضد ضربه و‌آب بودنشون هست.",4,9,0,2,0,0,0,0
"صفحه بزرگ و با کيفيت
سرعت و سخت افزار قدرتمند
دوربين هاي با کيفيت
زيباي و خوش دستي
صداي عالي","حافظه کم 16 گيگ
کمي کند شدن صفحه نمايش در صورت پر شدن حافظه","سلام دوستان.
من این گوشی و حدود سه ماهه خریدم یک گوشی زیبا و خوش دست و قدرتمند با دوربین های باکیفیت و عالی من خیلی ازش راضی هستم و در رده قیمتی خودش عالیه. فقط ضعف های که منو کمی آزار داد روزهای اول کند شدن صفحه نمایش به دلیل پر شدن حافظه بود و یکی دیگه هم حافظه کم 16 گیگ این گوشی که البته من به هر دوشون عادت کردم و در حال حاضر از این گوشی زیبا لذت میبرم.",3,1,5,5,4,5,5,4
"سخت افزار قوي","باطري ضعيف به هيچ عنوان جوابگو شخص در طول روز نيست
دوربين ديافراگمش 2/2که نور کمتري جذب ميکنه ال جي با اينکه دوست ندارم 1/7
حافظه 16که شايد براي کسي که تازه بار اولش گوشي ميگيره کافي باشه","اینروزها با توجه به مصرف بیش از پیش ما ایرانیها از اپ های مختلف عکاسی دانلود فیلم و بازیها در گوشی حداقل حافظه برای یک گوشی 32گیگ میباشه و البته باطری 3500به بالا و صفحه شش اینچ با این باطری اصلا جالب نیست عزیزان نگاهی هم به مشخصات ایسوس بزنند",0,4,3,4,1,4,1,1
"دوربينهاي بسيار قوي و با کيفيت و عکسهاي شفاف","محل قرار گيري دوربين اصلي","من با آگاهی از ضعیف بودن باطری این گوشی را خریدم بنابر این اگر هر روز هم به شارر بزنم برای من طبییعی است اما بیشتر هدف من دوربین بود برای همین بین ال جی G5 آنهم با شرایط خوب دیچی کالا و این گوشی مانده بودم که در نهایت با مقاسیه و قیمت مناسب این گوشی را ترجیج دادم خصوصا که همیشه در عکس سونی حرف اول را می زند
اما تنها مشکلی که بعدا به آن برخورد کردم محل قرار گیری لنز است که با توجه به سنگینی و بزرگی گوشی برای نگهداری آن باید دقت شود که دست مقابل لنز نباشد و یا برای عکسهای نزدیک باید گوشی را مایل گرفت تا عکس بخوبی و متناسب گرفته شود .
معمولا لنزها در وسط قرار دارند اما در این گوشی در سمت چپ و گوشه بالا است
در نهایت از عکسها و فیلمها آن خصوصا دوربین سلفی 16 و شفافیت عکسها بسیار راضی هستم وقتی که با عکسهای موبایلی پسرم که ال جی با رزولیشن 13 دار مقایسه می کنم شفافیت آن محسوس است.",5,0,4,4,4,3,4,3
"صفحه نمايش عالي، دوربين هاي عالي،","نبود حسگر اثر انگشت، باطري به نسبت ضعيف","من در کل از این برند ژاپنی راضیم، پیش از این از سونی اریکسون و t2ultra استفاده کردم، خصوصا از t2 خیلی راضی هستم
از این گذشته سونی همیشه و مرتب ابدیت برای محصولاتش میفرسته این در مورد برند های آمریکایی و کره ای اصلا صدق نمیکنه،
در کل به نظرم به نسبت قیمت دارید از یه برند عالی و با سابقه و البته معتبر خرید میکنید که همین به تنهایی اطمینان بیشتری به نسبت سایر برند ها خصوصا چینی و حتی کره ای به مشتری میده
در کل باید بگم من سونی رو دوست دارم و بهش وفادارم البته به این دلیل که کاملا رضایتمو جلب کرده همیشه",2,0,3,3,3,3,3,3
"صفحه نمايش 6 اينچي
دوربين هاي با کيفيت و عالي
طراحي شيک و دوست داشتني
از نظر نرم افزار و نسخه اندرويد عالي + قابليت به روزرساني به 7
سخت افزار مناسب و کافي","نداشتن سنسور تو اين حدود قيمت
حافظه 16 گيگ که ميتونست لا اقل 32 باشه تو اين قيمت
باطري هم جا داشت بهتر باشه اما مساله حادي نيست اصن
طبق معمول يه داغي کم اما محسوس در گوشي هاي سوني!","راستش دنبال یه گوشی صفحه بزرگ و خوش دیزاین و البته دوربین های با کیفیت بودم که بین Sony xa ultra + Asus zenfone selfie + Mi max و شاید یه مدل از HTC که در نهایت طراحی سونی به دلم نشست و خریدمش .
حتما در صورت درخواست دوستان بعد از چند مدت استفاده نظرمو مینویسم .",4,0,5,5,5,5,5,5
همش,نداره,"زبان از بیانش عاجز است خودم دارم استفاده میکنم",2,0,5,5,5,5,5,5
