positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي زيبا
بدنه خوش دست
کيفيت بالاي صفحه نمايش
دوربين قدرتمند","برآمدگي لنز دوربين
به جا موندن لک روي پشت دستگاه
باتري بسيار ضعيف","به نظر من این گوشی هم زیباست هم سخت افزاره قوی داره و تمام نیاز های آدمو برطرف میکنه.
باتوجه به نقاط ضعفش هم لنز دوربین با ی قاب حل میشه ولی مشکل اصلیش باتریشه که اصلا جواب نمیده و شخصا ازش ناراضی ام .
به شما هم پیشنهاد میکنم واسه خرید گوشی به باتریش توجه کنین و این مدلو نگیرین برای مثال( A5(2016 از این مدل بهتره و هم ارزونتره.",10,3,4,5,4,5,5,4
"صفحه نمايش با کيفيت بالا
خوش دست",,"من این گوشی رو چند ماهه خریدم واقعآ ازش راضی هستم و تا حالا هیچ مشکلی نداشته. تشکر از دیجی کالا",7,1,3,4,4,3,4,3
"خوبه ولي گوشي که قراره بياد سروره","باتري طبق معمول سامسونگ","سلام خدمتتون
افرادی گفته بودند که گوشی میخوان با حافظه بالا و باتری خوب و اگه شد قیمت کم
من فقط یه توصیه بهشون دارم
ASUS ZENFONE 2 یعنی شگفت زدتون میکنه
و اگه قیمت مهم نیست فقط صبر کنید چون سرور هر گوشی داره میاد
ASUS ZENFONE 3 این ته هرچی گوشیه
خیلی راحت میتونید توی دیجی کالا مقایسشون کنید و بفهمید من چی میگم
موفق باشید",1,7,4,4,4,5,3,4
,,"خیلی خوب من شیش ماه که خریدمش شیشه های به کار رفته تو بدنه اش خیلی محکمن من که باهاش پرت شدم پایین جدول اما چیزیش نشد قابهم نداشت سرعتش هم خوب فقط مشکلش پر شدن حافظه توست آپدیتهای مکرر من از قابلیت مادون قرمزش هم خیلی خوشم اومد میگم بخرید",3,1,3,3,3,3,3,3
,,"دوستان شما میتونین A7 رو بگیرین هم حافظه اش خوبه هم کارت حافظه جانبی میخوره و رمش هم مثل این 3گیگابایته",0,2,3,4,4,4,4,2
,,"یک ساله دارم . تازه کارکردشو خریدم. بشدت ازش راضیم",2,0,5,5,5,5,5,5
,,"اما خوبی ها و قابلیت های دیگش می ارزه ب باتریش
ک البته الان اکثر پرچمدارا مشکل باتری دارن
شاید رو کاغذ نداشته باشن
اما قطعا تو واقعیت خیلی با این فرق نداره",0,2,3,5,4,5,5,5
,,"من میخام این گوشی رو بخرم و حدود یک ماهه آنقدر زیرو رو کردم کلافه شدم و در آخر گوشی بهتر پیدا نکردم ک جوابگوی من باشه چون هم دنبال دو سیم کارتم هم حافظه بالا
ک الانه تمام گوشیا درگاه سیم دوم و کارت اس دی مشترکه و نهایت 32 gig هستند
درسته باتری این گوشی کوچیکه اما",0,0,3,5,4,5,5,5
"صفحه نمايش عالي.دوربين خيلي خوب. اندازه نه چندان بزرگ
وزن سبک و ضخامت کم.
باکيفيت و خوش ساخت.
64 گيگ و 2 سيم کارته بودن.","باتري.باتري.باتري. بعضي وقتا هنگ کردن. باز باتري باتري باتري","الان 2ماهه اینو از همین دیجی کالا خریدم. کمتر از حد انتظارم بود من نه تجربه کار با آیفون داشتم نه با برندای دیگه و به همین خاطر اینایی که گفتم در مورد این گوشی واقعا تجربه استفاده کردنمو گفتم و اصلا نمیدونم در برابر گوشیای دیگه در چه حدیه.همش فکر میکردم 8تا سی پی یو یعنی هیولا ولی بازم گیر میکنه",1,0,3,4,4,4,3,3
"کيفيت ساخت بالا
پردازنده خوب و سرعت عمل نسبتا بالا
صفحه نمايش با کيفيت","باتري ضعيف
قيافه تکراري و خسته کننده بدون هيچ تنوعي در طراحي
گراااااااان، اصلا نسبت به امکاناتش نميارزه","نکات مثبت و منفی در مورد گوشی",2,1,0,4,2,0,0,1
,,"دوستان شما میتونید اس 7 بخرید که خییییلییییی بهتره و ارزش خرید بالایی داره
توصیه میکنم نقد و بررسی ویدئویی هر دوتا رو ببینید",3,1,3,3,3,3,3,3
"دوربين با کيفيت
رزولويشن بالاي تصوير","کم نگه داشتن شارژ","من این گوشی رو داشتم از لحاظ کیفیت ساخت بدنه خوبه.دوربین خوبی داره و همچنین کیفیت تصویر بالایی داره.طراحی گوشی از روی ایفون s6 الگو برداری شده.ارزش داره بخرید.",6,3,3,4,4,5,5,5
,,"خود سامسونگ میگه شارژ صفر تا صد در صد یک ساعت و هجده دقیقه طول میکشه بعد اینا چیه شما نوشتین نیم ساعته و 45 دقیقه ای شارژ میشه
منم از شارژ و کیفیت صفحه و دوربینش خیلی راضیم
مشکل من باهاش قطع شدن اینترنته . بعضی وقتا",7,1,3,3,3,3,3,3
زيباست,"داغ ميکنه در حد سوزاندن دست","خیلی داغ می کنه موقع استفاده و یا شارژ
لمس دکمه های پایین بسیار حساس هست",12,10,3,3,3,3,4,3
"["" به طور کلي سخت افزار قدرتمند \nآپديت شدن مداوم از سوي سامسونگ\nصفحه نمايش خارق العاده\nرابط کاربري دلنشين با قابليت شخصي سازي \nکيفيت ساخت و امکانات بالا\nشارژ سريع\n""]","[""باتري معمولي\nعدم پشتيباني از کارت حافظه""]","پس از این مدت هیچ کاری نبوده که انجام نده تقریبا میتونم بگم تو این مدت شکنجش دادم اما کم نیاورده.تمام نرم افزارهای سنگین ممکنو روش بدون حتی کوچکترین لگی اجرا کردم و باید بگم تا حالا که آپدیتای جدید اندروید براش اومده و همیشه آپدیت نگرش داشتم بالاترین عملکردی رو که یه کاربر میتونه از یه گوشی انتظار داشته باشه رو ارائه داده و یه یار وفا دار بوده و به خاطر سخت افزار قدرتمندش اندروید نوقا هم براش ارائه میشه و تا وقتی قدرت سخت افزاری و نرم افزاریش در طول زمان افت نکنه ارزش نگه داشتنو داره و تا وقتی کار سری های جدید سامسونگو میکنه هزینه کردن برای مدلهای جدید کمی غیر منطقی به نظر میرسه مگر اینکه تو زمینه به روز بودن افراطی عمل کنیم .باید گفت تا وقتی عملکرد قابل قبولی از این گوشی وجود داره باید استفاده کرد.من که تا الان کاملا ازش راضی بودم ولی برای کسانی که میخوان بخرن توصیه میکنم صبر کنن تا حداقل قیمت s7 تا پایین بیاد .اون وقت هم ارزش خرید بیشتری داره و هم حدودا 2تا 3 سال گوشی کاملا آپدیتی رو در اختیار دارید . ببخشید طولانی شد ولی برای کسانی که قصد خرید دارن نظر کاربران مساما برای خرید مطمئن حیاتی است. موفق باشید.",9,0,3,4,5,5,5,4
,,"به نظرم اگه از نظر قیمت و امکانات الجی5 نسبت به این بالا تره",4,9,3,3,3,3,3,3
,,"نداشتن کارت حافظه جانبی
ضد آب نبودن
شاید دومی برام مهم نباشه ولی اولی چرا
با این مشخصات و قیمت نمی ارزه
باید صبر کنیم s8 بیاد s7 ارزون بشه",7,5,3,3,3,3,3,3
"[""دوربين""]","[""هيچي""]","در کل گوشی خوبیه ولی سری A رو بخرید به نفعتونه من خودم A5 2016 دارم امرو ارتقا دادم به آندروید شش عالیه یعنی هیچی از اس شش کمتر نداره فوق العادس",3,19,3,5,4,3,5,5
