positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"همه چي",نداره,"سلام دوستان این گوشی هم از نظر ظاهری و کیفیت از گوشی های همرده اش هم قشنگ تره هم کار کردن باهاش راحته. من قبلا قصد خریدش رو داشتم اما از برند الجی گوشی خریدم که متاسفانه باتری گوشی های الجی زیاد عمر خوبی ندارن و زود خالی میکنن
اما این گوشی هم باتریش عالیه هم اندروید 6 براش اومده که منوش هم عالی شده دوباره اگه خدا بخواد میخرمش",1,0,5,5,5,5,5,4
"صفحه نمايش سوپر امولد
قطعات با کيفيت و سخت افزار مناسب
باتري خوب و شارژدهي بسيار بالا",,"سلام دوستان من مثل یه سری آدمایی نیستم که نمیتونم این گوشیرو تهییه کنم بعد بیام نظر های منفی راجع به گوشی بزارم دوست عزیز اول تهیه کن بعد نظر بزار
من این گوشی رو 8 ماهه دارم یعنی عید خریدم من قبل از این گوشی با iphone5s iphone5c iphone4s galaxy s5 galaxy grand2 galaxy j5 galaxy s2plus galaxy s3 woaweiHonor5x و... کار کردم الان هم این گوشی و iphone 6s رو دارم با این سابقه تجربه میتونم به جرعت بگم هیچ کدوم از اونا به این گوشی نمیرسه
تو این هشت ماه هر روز دوساعت GTA 5 ASPHALT8 و ... بازی میکنم با این حال هر سه روز یه بار میزنم به شارژ که یک و نیم ساعته کار میکنه حتی یک بار هم لگ یا باگ نداشت حتی یه لحظه دوربین هایی که در این گوشی استفاده شده شرکت هواوی هنوز نتونسته تو گوشی های پرچم دارش بزاره صفحه سوپر امولد که فقط برا سامسونگه با کیف واقعا بالا صفحه نمایش بزرگ طراحی زیبا و سنتی رابط کاربری خفن اندروید 6 و کلی دیگر به جرات میتونم بگم این گوشی از نسخه 2016 هم بهتر عمل میکنه از نسخه پرایم هم که خیلی بهتره چه از لحاظ بازدهی چه صفحه نمایش من تنها از این گوشی استفاده نمیکنم که بگم مال من شانسی این شکلیه پدرمم 6 ماهه از همین گوشی داره و جفتشم 4G هست حالا انتخاب با خودتونه ببخشید سرتونو درد آوردم",0,0,5,5,5,5,5,5
"دوربين جلو و عقب صفحه نمايش بزرگ و با کيفيت","رم 1.5","بخرید خیلی خوبه",5,0,5,5,4,5,3,4
"ال سي دي قوي سرعت بالا اندريد 6 دوربين عالي باطري قوي","اسپيکر ضعيف","سلام به همه دیجی کالایی های عزیز
من این گوشی رو خریدم . قبلا گوشی بالای ای سی دی 4.5 کار نکرده بودم تا این که این گوشی رو خریدم واقلا عالیه از همه نظر مخصوصا تو اندرید 6 که واقعا هیچ کمبودی نداره دوربینش خوبه میتونی عکسایی رو ثبت کنی که رضایت بخش باشه مطمعن باشید اندازه یه دوربین دیجیتالیه کنون عکس نمیگیره ولی دوربین خوبی داره هن سلفی هم دوربین اصلی

ال سی دی که سوپرامولده و واقعا با کیفیته من باهاش فیلم های full HD پلی کردم عالی و رون اجرا کرد و ال سی دیش برای بازی کردن خوبه

من باهاش بازی های سنگین اجرا نکردم جز اسفالت که واقعا عالی بود بدون لگ و تیک زدن سخت افزارش مناسبه شه اصلا هنگ نداره

فقط میمونه اسپیکرش که به دل من نشست

باتریشم عالیه برای من 2 روز قشنگ شادژ نگه میداره
دوستش دارم
مرسی دیجی جون و همه اونایی که نظرنو خوندن یا علی

در کل گوشیه خوبیه من بدی ندیدم نه داغ کردن نه خالی کردن باتری نه تیک نه لگ نه هیچ چیز دیگه",5,0,5,3,4,3,2,3
,,"این گوشی به نسبت قیمتش عالی هست",5,0,5,5,5,5,5,5
"دوربين قوي اندوريد 6 رسمي سرعت بالا پشتيباني از 4G و...",ندارد,"این گوشی بهترین گوشیه حتما باید بخرینو خودتون استفاده کنید تا بفهمین چی میگم من شیش ماهه خریدم و واقعا ازش راضیم مخصوصا حالا که اندروید شیش براش اومده عالییییییه",6,0,5,5,5,5,5,5
"دوربين عقب و سلفي
تاچ قوي
سرعت بالا در تمام موارد
قدرت داشتن برنامه و بازي هاي سنگين",ندارد,"من به توصیه عموم این گوشی رو خریدم.قبل از خرید اصلا فکر نمیکردم انقد خوب باشه.ولی الان نزدیک یک هفته هست که دارمش ولی واقعا از همه نظر عالیه و نمیتونم ازش ایرادی بگیرم.......
همه مدل گوشی از هر مارکی داشتم ولی هیچ کدوم به پای این مدل سامسونگ و اپل6s نمیرسه....",5,2,5,5,5,5,3,5
,,"کیفیت خیلی بد بدنه وتاچ با وجود بهترین کاور وگلس با کوچکترین ضربه تاچ شکست",3,13,2,1,3,2,1,3
"دوربين سلفي مجهز به فلس.",ندارد,"سلام من تقریبا دو ماهه این گوشی رو خریدم
خیلی عالیه کلا حرف نداره
مخصوصا که اندرویید 6 رسمی براش اومد توصیه می کنم حتما نصب کنید.
من از جی 7 خیلی راضیم بازی های سنگین رو به خوبی اجرا کرد",8,0,4,3,3,3,3,3
"پيشتيباني خوب سامسونگ
صفحه بزرگ","نداشتن سنسور قطب نما","عزیزانی که میخدان بخرن این مدلو شک نکنن مخصوصا که اندروید 6 هم براش اومد. و من آپدیت کردم فوق العاده است",8,0,4,4,4,5,4,3
"همه چي",هيچي,"عالیه من که یه روزه دارم هیچی مشکلی توش ندیدم کسایی که میخوان بخرن من حتما پیشنهاد میکنم",5,0,5,5,5,3,3,5
,,"حسگراش کمه",4,6,3,3,3,3,3,3
"همه چي","جنس بدنه","سلام.
نزدیک به یک ساله دارمش عالیه یعنی نسبت به قیمتش عالیه فقط جنس بدنش زیاد جالب نیست",4,6,5,3,3,5,3,5
"دوربين با کيفت سرعت بالا باطري بسيار قدرتمند و همه چيش",ندارد,"سلام
چند شب پیش واسه این گوشی نسخه 4G اندروید 6 اومد که من دان کردم.سرعت گوشی رفته بالا خیلی خوب شده.تقربیا 1 گیگ بود که من دان کردم.",10,1,5,5,5,5,5,5
