positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"هنگ نداره
دوربين نسبت به قيمتش خوبه
فلزي بودن
خوش قد و قامت ( نه خيلي کوچيکه نه خيلي بزرگ)","کمي باتري ضعيفه که بايک پاور حل شدنيه","در کل با توجه به پولی که میدین خوبه و کار راه انداز
از ش توقع گوشیهای گرونتر رو نداشته باشین",1,0,5,4,4,4,4,3
"قدرت سخت افزار نسبت به هزينه اي که ميکنيد عاليه
دوربين پشت منتاسب با قيمت
به همراه داشتن يک کاور و يک محافظ صفحه
آلومينيومي بودن بدنه
بازي مادرن کامبت و آسفالت رو با حد اکثر گرافيک کاملا روان و بدون مشکل اجرا ميکنه","ساپورت نکردن OTG
کم ياب بودن وسايل جانبي ( مثل گلس و کاور )
هندزفري همراه گوشي کيفيتش بسيار معموليه
روي دوربين جلو فقط و فقط براي مکالمه ي تصويري حساب باز کنيد ، کيفيتش کمه !
ارائه نشدن آپديت براي نسخه هاي بالاتر اندرويد (تا اين لحظه)","این گوشی با وجود قیمت خیلی کمش بسیار قدرتمنده و بعیده شمارو اذیت کنه ، هنگ کردن توی این گوشی به ندرت اتفاق میفته حتی وقتی حافظه ی داخلی و رم بسیار درگیر هستن . یه نکته ی دیگه این هست که لبه های براق جلوی گوشی بسیار زود دچار خط و خش میشن و باید یه کاور که دور گوشی رو کاملا بپوشونه براش تهیه کنین . جایگاه سیم کارت دوم هم یا باید سیم کارت باشه یا رم ، جفتش با هم نمیشه",1,0,5,3,4,5,3,3
,"هنگ کردن
کيفت خيلي پايين بدنه
خرابي دکمه power و ولوم","من از تابستون این گوشی رو دارم و اصلا راضی نیستم کیفت و مقاومت بدنه خیلی افتضاحه و بنظرم سامسونگ J5primeخیلی بهتر و عالی هست نسبت به این گوشی",3,6,1,0,4,2,5,3
,,"به نظرم با یه کم هزینه بیشتر gt3 گزینه خیلی خیلی بهتریه",2,1,3,3,3,3,3,3
,,"من خریدم ازش خیلی راضیم",1,0,5,4,4,4,4,4
"دوربين عالي
کفيت بالا
هنگ نميکنه
سرعت اينترنت عالي
گوشي ماهه","نداشت otg
نداشتن اثرانگشت
پيدا نشدن لوازم جانبي
باطري 17ساعت نگه ميداره","گوشی عالیه خیلی خوبه من یکساله دارم اصلا هنگ نکرده سنگین ترین بازی هارو ریختم ولی اصلا هنگ نمیکنه
این گوشی حرف نداره",1,0,5,4,4,3,4,3
"طراحي ظاهري رزولوشن عالي نسبت به قيمت دوربين هاي پشت و جلو عالي بدنه فلزي",,"من بیشتر از 6ماهه که دارم این گوشی رو.حسابی هم تحقیق کردم.اولم میخاسم سامسونگ بگیرم متاسفانه بدی سامسونگ هنگ کردنشه و صد البته پول مارکشو میگیره.وگرنه با این امکاناتی که این گوشی داره اگه سامسونگ میخاست بزنه کمتر از یه تومن نمیزد.در کل با این رنج قیمت واقعا می ارزه. هنگی هم اصلا نداشته تا حالا.بسیار راضی هستم از انتخابش. با این رنج قیمت واقعا بهتر از این گوشی پیدا نمیکنین.",0,0,5,5,4,4,5,4
"سخت افزار بالا و مناسب براي بازي هاي سنگين","باتري کمي ضغيف","من این گوشی رو تقریبا 7 ماهه دارم و از نظر من تو این رنج قیمت که پشتش هم جنسش از فلز باشه گیر نمیاد.
فقط ای کاش اندروید 6 براش میومد اما چندان مهم نیست‌.
اگر دنبال گوشیه خوب و سبک هستید من این گوشی رو به شما پیشنهاد میکنم.",4,0,5,4,3,4,4,3
,,"من این گوشیو نزدبک به هفت ماهه دارمش والان دارم با این نظرمو مینوسیم.
من یه گوشی بازم.این گوشی ابتدار بدنه ی فلزی داره که تواین قیمت اصلا پیذا نمیشه.سخت افزارش که فوقالعاده است نه تنها از تمام هم رده هاش قوی تر بلکه از بعضی از گوشی های گرون ترش مثل honor 5x.j5... هم قو تری امتیاز این گوشی تو انتوتو 42000 شد که نسبت به قیمتش عالیه.صفحه نمایش کیفتش واقعا خوبه و اذیتتون نمیکنه فقط ممکنه تو نور خیلی شدید ازارتون بده. دوربینش هم تو نور واقعا عالیه ولی تو نور کم چنگی به دل نمیزینه البته که گوشی های گرون تر هم توشب هم کیفیت خوبی ندارن.نقاط ضعف:این گوشی otg ساپورت نمیکنه، باتریش متوسطه وتو استفاده های سنگین بد خالی میکنه. در کل تو این رنج قیمت بهتر از این پیدا نمیشه",4,1,3,3,3,3,3,3
,,"به نظرمن نسبت به قیمت عالیه و p8اصلا امکانات gr3رو نداره p8دوربینش و کیفیت تصویرش پایینع اماgr3میتونم بگم فوق العادس",4,3,5,5,4,5,4,4
"دوربين 13 مگاپيکسل
کيفيت ساخت عالي‌","باتري زود تموم‌‌ ميکنه","سلام ، من این گوشی رو 5 ماهه خریدم گوشی بسیار عالی و خوش دست هستش قیمت خیلی خوب نسبت به گوشی های دیگر ، بازی ها رو خوب اجرا می کنه نقاظ ضعفش اینکه باتری زود تمام میکنه ، و وقتی میزارید شارژ 2 ساعته شارژ میکنه طراحی اش خیلی خوبه خوبیش اینکه دوربینش 13 مگاپیکسله و.... امیدوارم تونسته باشم کمک کنم.",5,1,5,5,4,4,5,4
"همه چيش خوبه از همه لحاظ نسبت ب قيمتش عااااليه","قطب نما نداره بروزرساني نميشه فلش و هم نميخونه","گوشی خوبیه من هشت ماهه دارمش واقعا ازش راضیم
هنگی اصلا نداره
معایبش فقط هموناییه ک گفتم",4,1,5,5,2,5,5,3
"طرحي بسيار زيار","عدم استفاده صحيح که موجب خرابي باتري ميشه","خطابم به اون دسته از دوستانی که میان میگن نخرید باطریش مشکل داره یعنی این همه ادم که خریدن و راضی هستن نمیفهمن شما چند نفر میفهمین وقتی فرهنگ استفاده درست رو ندارید و گوشیتون از شونه تو خونتون بیشتر دستتونه و مدام تو شارژ باهاش کار میکنید میخواید خراب نشه؟ اون دوستانی ام که میگن با این قیمت میشه p8 خرید باید بگم سری جدید پی هفت دارای پردازنده ضعیفه مدیا تک 1800لایته که 32بیتی هست و تشخیص پی هشت با قطعات اصلی و و پی هشت با قطعات ضعیف اصلا کاره شما نیس چون خوده کمپانی قطعه زده و راهی بازار کرده شمایی که میگی چیزه خاصی نداره عرچی پول بدی اش میخوری دست تو جیبت کن ایفون هفت بخر کلی چیز میز داره پونصد گوشی خریده انتضار داره موشک بفرسه فضا در کل اگر عینه یک انسان از GR3استفاده بشه جزو قدرتمند ترین هشت گوشی میان رده المینومیوم دنیا بحساب میاد که گفته کسی نیس و سایت جی اس ام این تحلیلو بین کاربراش انجام داده پس نظرات اثر گذارتونو برا خودتون نگدارید و اطلاعات غلط خودتونو تحمیل نکنید این گوشی نه ماله منه نه برنده انحصاری منه نه چیزی فقط یه کلام نسبت به پولش واقعا میارزه",11,4,5,5,3,5,5,4
,,"من گرفتم. خیلی راضیم",1,3,5,5,5,5,5,5
"قدرت سخت افزاري قوي
ظاهر گوشي
امتياز بالا در برنامه antutu benchmark حدود 43600 که خيلي نسبت به رقباي ديگه اش بالاتره
سازگاري با تمام بازي هاي ديتا دار
تم هاي زياد که باعث ميشه هيچوقت از ظاهر رابط کاربريش خسته نشيد","قطب نما ندارد","از همه لحاظ خوبه ولی حیف که قطب نما نداره",3,0,5,5,4,5,5,4
"ظاهر
سخت افزار
نسخه اندرويد
باطري قوي",,"این گوشی بیشتر از پولی که میدین میارزه انصافن !
دو ماه خریدمش و به نظرم بهترین انتخاب عمرم بوده",1,0,3,5,5,5,5,5
,,"همه چیش خوبه در کل....",2,0,3,5,5,5,5,5
"کيفيت تصوير عالي.دوربين بسيار قوي و......","فقط بروز رساني مشکل دارد.","خب به نظر من گوشی عالی هست امام تنها مشکلی که داره این هست که بروز رسانی نمیشود.",3,1,3,4,4,3,4,4
"پشت فلزي","طراحي نه چندان زيبا
نوآوري","میتوانید به جای این گوشی انتخاب های بهتری داشته باشید مثل p8lite من این گوشی را 6 ماهه خریدم ولی خیلی پشیمانم.چون نه طراحی خوبی داره نه قابلیت های جدیدی که به گوشی ها اضافه شده است مثلا روشن کردن گوشی با دو ضربه.",1,8,3,4,3,4,3,3
ندارد,دارد,"من این گوشی رو حدود6 ماه دارم تنها مشکلش. که داره. بروز رسانی نمی شود",4,2,3,3,3,3,3,3
"بدون هنگ","نداشتن otg","خیلی گوشی خوبیه من شیش ماهه دارمش کارمم جوریه که مدام در حال کار با گوشی هستم حرف نداره حتما بخریدش، به نظر من از نظر سخت افزار هم رده J7 هست ولی با قیمت کمتر",1,0,5,5,3,5,5,5
عالي,ندارد,"گوشی عالییه حدود 1ساله دارمش .اصلا هنگ نکرده به هیچ وجهه .روزی 9ساعت شدید ازش کار میکشم.انتن دهی عالی.سرعت تاچ عالی.صفحه عالی.به نظرم گوشیه کار راه بنداز خوبیه قیمت کمتر مصرف بیشتر. باتریش هم برام مشکل نداشته.شک نکنید.با تشکر",2,0,3,5,5,5,5,5
"ظاهر بسيار زيبا
صفحه نمايش باکيفيت
سخت افزار قوي،اسپيکر قوي و صدا واضح
باتري خوب(کاربرد معمولي،وبگردي تا يک روز نگه ميداره)
دوربين خوب تو رنج قيمت خودش(البته تو شب کيفيت متوسطي داره که بافلش قويش کمي قابل حله)","باتري(براي بازي سه تا چهار ساعت نگه ميداره!)
مقدار کمي حاشيه مشکي دور صفحه نمايش هست که به مرور بهش عادت ميکنيد ولي درکل صفحه نمايش باکيفيتي داره
يه سري باگ هاي کوچک نرم افزاري که خيلي رو کارييي تاثير نميزاره. اپديت اندرويد6 تا الان براش نيومده!
کمبود لوازم جانبي","با سلام
دوستان من شش ماه این گوشی رو دارم و باید گفت که نسبت به قیمتش امکانات و ظاهر بسیار خوبی داره و یکی از نقاط قوت گوشی میشه سخت افزار
خوبش رو نام برد.
شما وقتی میخواین یه. گوشی رو بخرید باید ببینید که نیازهاتون چیه؟ و برای چه کاری گوشی میخرید؟
تو این رنج قیمت شک نکنید این گوشی جز گزینه های جذاب برای خریده.
بعضی امکاناتی که دوستان گفتن که نداره این عزیزان باید به رنج قیمتش توجه کنید مثلآ nfc که یکی از دوستان گفت نداره دوست عزیز بعضی گوشی‌های گرون تر از اینم این قابلیتو ندارن! و اینکه این قابلیت کاربردهای خیلی زیادی نداره که بشه به خاطرش از خریدش منصرف شد.
درکل اگر گوشی با امکانات متوسط ،ظاهر زیبا،سخت افزار خوب میخواین تو خریدش شک نکنین!",3,0,4,5,5,4,5,3
"سيستم قوي زيبا و لوکس خوش دست بودن بشدت بدنه فلزي بسيار زيبا دوربين پشت و جلو بسيار خوب و متناسب اين گوشي","باتري ضعيف بدنه آسيب پذير نداشتن otg","این موبایلو حدودا 4یا 5 ماهه دارم تو این مدت تنها چیزی که اذیتم کرد باتریش بوده و بس بقیه چیزها بسیار خوب و اگرم چیزی مثله otg نداره قابل تحمل چون انقد ویژگیهای خوب داره که جاشو میگیرن در کل من پیشنهاد میکنم بخرید اگه ی میان رده لوکس و عالی میخواید",1,0,5,3,3,4,5,4
"پردازنده قوي دوربين عالي هنگ تو کارش نيست","باطري ضعيف","در کل خوبه",1,0,3,3,3,3,3,3
"دوماهه خريدمش امکاناتش نسبت به قيمتش خوبه فقط خيلي هنگه","هنگي بيش از حد و باطري بسيار ضعيف","هنگی بیش از حدش باعث شده امکاناتش به چشم نیاد",1,9,5,0,5,5,5,2
"جواب دادن تمام بازي ها","باطري . otg.nfs","الان من 6ماهه این گوشی رو خریدم.. ولی باطریش ضعیفه.otgنداره. nfsنداره. ولی شما میتونین با تقریبا همین قیمت p8 lite بگیرین",4,5,4,2,5,5,5,5
"کيفيت خوب صفحه نمايش ارزش پايين قيمت نسبت به هم رده ها زيبايي ظاهري خوب و...","فلش جلو نداره همزمان نميشه دوسيمکارت و مموري استفاده کرد قطب نما و فلز ياب و بعضي چيزارو نداره ک البته گوشيهاي 1ميليون به بالا اکثرن دارن دوربينشم زياد خوب نيست تو نور تار ميندازه و موقع زوم هم کيفيت مياد پايين","خوبه زیاد بد نیست لطفا نقاط ضعف و قوتو مطالعه کنید",2,2,4,3,4,3,3,4
"طراحي بسيار زيبا وزن کم فلزي بودن قاب پشت بدنه قيمت بسيار مناسب پردازنده ي قدرتمند","باتري ضعيف دوربين کمي نااميد کننده صداي بسيار کم گوشي","در این رنج قیمت بهترینه",2,0,5,4,3,5,5,3
"دوربين خوب
باطري خوب
ريزوليشن خوب","همه برنامه ها روش جواب نميده","من این گوشی را شش ماه خریدم متاسفانه بعضی از برنامه ها مثل بادصبا و تلگرام و اینستا و وایبر و غیره روش درست عمل نمیکنه و مشکل داره",1,17,5,3,3,3,3,3
"استفاده از اخرين چيپ مديا تک
اندرويد ابنبات چوبي(لالي پاپ)
دوريبين عالي و پردازنده 64 bit
جنس بدنه از فلز که به ادم حس يه گوشيه لوکس ميده+طراحي شبيه Iphone
صفحه نمايش Hd که از فناوري IPS پشتيباني ميکنه","ظرفيت 2200 ميلي امپر که متاسفانه بدرد گيم نميخوره ولي هر نوع گيمي رو اجرا ميکنه
ديگه هيچي","سلام.این گوشی عالیه در مورد مصرف باتری ک ی موقع خراب نشه توصیه میکنم که حتما موقع شارژ گوشیو خاموش کنید و هیچ وقت هنگامی‌که گوشی درون شارژه ازش استفاده نکید چون عمر باتری میاد پایین.اسپیکراش واقعا محشره و لذت یک گوشیو لوکس بودنو من با این گوشی دارم که واقعا از خریدم راضیم.ولی حیف که دیگه تولید نمیشه و متأسفانه لوازم جانبی خوبی نداره",8,2,5,5,5,5,3,5
