positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"بلک بری بهترین و تنها ترین گوشی است که وجود دارد و رو دستش نیست مشکلی که هست قیمتش بالاست اگر قیمتش مقداری کم بود میشد خرید
الان انقدر شرکت هایی مانند سامسونگ الجی اپل انقدر گوشی های مسخره تولید کرده که ادم نمیدونه کدومو بخره ولی اگر خواستین از هر مدل بلک بری بخرین تو خریدش درنگ نکنید زیرا بلک بری برای بهترین ها است",8,18,4,5,5,5,5,5
"پردازش قوي
خاص و ساده
کيفيت ساخت بالا
سيستم عامل اندرويد
امنيت بالا","عدم پشتيباني و فاقد نمايندگي در ايران","درود و سپاس فراوان که محصولاتی مانند بلک بری که فاقد نمایندگی رسمی میباشند در ایران را توانستید با ضمانت شرکت خوبتان وارد کنید و طرفداران بلک بری با اعتماد کامل بتوانند از شما خریداری کنند. سعی کنید محصولات دیگر هم مانند گوشیهای لنوو.زد تی ای.وان پلاس و سایر برند های خارجی را وارد کنید.",2,0,3,5,5,5,5,5
"زيبايي خيره کننده کيفيت مواد اوليه در ساخت محصول که موقع گرفتن در دست کاملا حس ميشه سخت افزار قدرتمند سنسور اثر انگشت دوربين عالي هماهنگي سخت افزار و نرم افزار","به نظر من با اين رنج قيمتي نداره","سلام خدمت تمامی هموطنان گرامی...
بنده گوشی پاسورت بلک بری رو استفاده کردم که فوق العاده هست و هیچ نقصی نداره اما این گوشی....
زیبایی واقعا خیره کننده که در اکثر مدلهای بلک بری دیده میشه...
کیفیت بالای محصول که حرفی برای گفتن باقی نمیزاره...
سخت افزار قدرتمند به همراه 4 گیگ رام
عملکرد فوق العاده دستگاه...
و نکته ای که طرفداران بلک بری سمتش میرن خاص بودن و کم بودن دستگاه هستش....
بهتره بگم تو دست همه نیستش و این حس خوبیه.....
تولید مکزیک هستش...
واسه مشتری اهمیت بالایی قاعل هستن....
و در کل اگه میخواید میتونید گوشی های کمپانیهای دیگه رو با این گوشی از لحاظ رنج قیمتی و کیفیت مقایسه کنید که 100 درصد بلک بری برنده میشه...
این گوشی رو به همه توصیه میکنم...
دیجی کالا ممنون...
با تشکر از صبر شما",11,7,3,5,5,5,5,5
"امنيت.خوش دستو زيبا و از همه مهم تر پر قدرت",,"این گوشی به شدت لاکچریو مشتیه.اگه فرصت خریدنشو داشتید تحته هیچ شرایطی از دست ندهید",7,4,5,5,5,5,5,5
"امنيت.خوش دستو زيبا و پرقدرت",,"فرصت خریدنشو داشتید تحته هیچ شرایطی ازش نگذرید
چون واقعا گوشیه خوبی هست.
با بالاترین امنیت .روت نشده و نخواهد شد.
خوش دستو به شدت زیبا",10,1,5,5,5,5,5,5
"باتري فوق العاده
حسگر اثرانگشتقوي
فلش براي دوربين جلو
اسپيکر فوق العاده قوي
فست شارژر(30دقيقه 3 ب 70)!!!","دوربينش در حد 21 نيس","واقعا گوشی کاملیه..خوش دست ولی خیلی باید مراقب باشی لیز نخوره از دستت تو هیچ بازی کم نمیاره..دوربینش متاسفانه همچین چنگی ب دل نمیزنه در حد 21 نیس ولی فلش دوربین جو خیلی خوبه..موقعه شارژ ی نوار سیز گوشه صفحه میاد ک واقعا خوشگله..باتری خیلی قوی داره..لوازم جانبی سخت گیر میاد اونم باید بزاریم پای خاص بودنش..کیفیت ساختش واقعا عالیه..هنزفریاش واقعا عالیع
خلاصه اگ دنبال ی گوشی خاص میگردین از خریدنش پشیمون نمیشین.",10,0,4,5,3,5,5,3
,,"ناموسا عالیه ازش راضی ام",13,3,4,5,5,5,5,4
,,"این که کپی برابر اصل گوشی الکاتل ایدل 3 هستش!!! فقط پشتش فرق میکنه.",10,42,3,3,3,3,3,3
"همه چي","سايز بزرگش","این گوشی از لحاظ سخت افزاری واقعا کارکرد عالی داره و به نظرم با این مشخصات با توجه به تولیدکننده ش بهترین گوشیه.به جرات میگم با تحقیقی که کردم همه کسانی که از این گوشی استفاده کردن اصلا با لگ و هنگ گوشی روبرو نشدن که خودش نشون دهنده ی سیستم یکپارچه و دقیق این گوشی هست. ویدیو های مقایسه ی این گوشی با آیفون 7پلاس و سامسونگ 7ادج ببینید واقعا جالبه.
فقط نمی دونم چرا دیجی کالا رنگ مشکیشو موجود نمیکنه. سخت منتظرم.",18,3,5,5,5,4,4,4
,,"من این گوشی رو از دبی خریدم البته باید بگم که از مغازه به این قیمت نخریدم و از پخش کننده عمده موبایل این قیمت خریدم و اینکه پس از خرید به دلیل بسیار لیز بودن پشت گوشی از فاصله ی 2 متری خورد زمین و باید بگم که من واقعاً من
متعجب شدم وقتی دیدم گوشی آسیبی ندیده از لحاظ سخت افزاری و نرم افزاری
و فقط یکم لبه های پایینی گوشی سابیدگی پیدا کردن که اونم شما وقتی کاور بندازین رو گوشی دیگه به چشمتونم نمیاد برچسب واسه روی صفحش که توی شیراز گیرم اومد به قیمت 12تومن انداختم روش و بک کاورش هم که فقط تهران گیر میومد از اونجا تهیه کردم دیگه هیچ جای ایران نداشتن البته الانو دیگه نمیدونم آورده باشن یا نه خلاصه خواستم بگم که از لحاظ محکمی خیالتون جمع باشه ولی حواستون باشه پشتش شیشه هست گوشی خیلی لیزی هست اگر بدون کیف یا کاور بگیرین دست! از لحاظ سیستم عامل باید قبل از خرید بهتون بگم که نه گالِری نه پخش کننده موسیقی نه پخش کننده ویدئو که مال اپلیکیشن خود بلکبری باشه روش نیست همه ی اینا مال گوگل روش هست که خیلی ساده هست و مثل بقیه برند ها اپلیکیشن های سفارشی خود گوشی روشون نیست و مال گوگل که روی همه ی گوشی های آندرویدی هست فقط روش هست که خیلی تو ذوق میزنه طراحی ظاهری سیستم عاملش هم دقیقا مثل گوشیهای سونی هست که اصلا طراحی خاصی نداره و یه جورایی میشه گفت از شرکت بلکبری فقط امنیتشو داره دیگه بقیه چیزاش مال شرکتای دیگه هست حتی خود گوشی هم فک نکنید تولید آمریکا هست این موبایل تولید چین هست و مال خود کمپانی بلکبری هم نیست چون بخش تولید موبایل کمپانی بلک بری فروخته شده به یک شرکت دیگه و فقط آرم بلک بری میخوره پشت این گوشیا،تنها چیزیش که خیلی باهاش حال کردم سیستم اثر انگشتش بود که وقتی صفحه گوشی هم خاموشه نیازی نیست اول صفحه رو روشن کنید بعد دستتون رو بزارید روی سنسور اثر انگشت و همینطوری تا از تو جیبتون در بیارید انگشتتونو بزارید روی سنسور خودش باز میشه به صورت اتومات.",9,3,3,5,3,3,3,3
