positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"هر کی بلده روتش کنه بگه
Iroot و kingo root و frama root نتونستن",1,0,0,0,0,0,0,0
,,"من میخواستم یه گوشی ساده سامسونگ بخرم ک گفتم خب این رو میخرم ک هم ارزونه هم میتونم از برنامه هایی نظیر تلگرام هم استفاده کنم. الان از خریدش پشیمونم، حتی برای تماس گرفتن کای وقتتو میگیره از بس داغونه این گوشی. از همین امروز ک بازش کردم بدون نصب هیچ برنامه ای متوجه کندی بسیار زیادش شدم. به هیچ وجه پیشنهادش نمیکنم. باطری هم زود خالی می کنه ضمنا.",1,1,0,0,0,0,0,0
,,"سلام دوستان عزیزمن میخاستم این گوشی رو روتش کنم نتونستم ازهربرنامه ای هم استفاده کردم ولی موفق نشدم لطفاراهنمایی کنید مرسی",1,0,5,4,4,5,5,3
,,"سلام دوستان من نتونستم باهاش اچ دی فیلم بگیرم اگه میتونه اچ دی بگیره لطفا راهنماییم کنید اگه نتونه پس میفرستم دیجی!!!",0,0,0,0,0,0,0,0
,,"لوازم جانبی این گوشی خیلی خیلی کم‌یابه حتی قاب و کاور و برچسبش هم گیرم نیومده!!!!",5,0,0,0,0,0,0,0
,,"سلام
بی زحمت باز هم از این گوشی ها بیارید و تو پیشنهاد ویژه بزارید می خوام بخرم
با تشکر",1,0,5,5,5,5,5,5
,,"با عرض سلام وخسته نباشید
اگه مقدوره این گوشی رو موجودش کنید.",1,0,5,4,4,4,4,5
,,"در جواب دوست عزیزی که درباره باتری و پیامک های فارسی این گوشی سوال کردن باید عرض کنم نه با استفاده عادی تماس و پیامک باتریش تقریبا یه روز رو دوام میاره اتفاقا من دیروز تو تنظیمات بخش باتری یه گزینه داره برای ذخیره باتری که اگه اون رو روشن کنید راحت یه روز کامل رو براتون شارژ نگه میداره فکر نکنم مشکلی پیش بیاد فقط به این افرادی میگن که باتری گوشی باید 6 ساعت بمونه شارژ و این حرفا گوشی ندید باتری های لیتیوم آیون از لحظه ای که به شارژ وصل کردید تا موقعی که به 100 درصد برسه نگه دارید بعدش کابل شارژ رو جدا کنید و در مورد پیامک فارسی گوشی به طور کامل از زبان فارسی پشتیبانی میکنه و مشکلی نداره در کل خوبه من که راضی ام",5,0,0,0,0,0,0,0
,,"دوستان نخرید که پشت 3 تا دکمه ی پایینش چراغ نداره",0,1,0,0,0,0,0,0
,,"آقای محمد جواد چهری خیلی ممنون که درباره این گوشی نقد نوشتی من 2 تا سوال دارم اگه امکانش هست جواب بده
1. اگه اینترنت گوشی غیر فعال باشه و فقط واسه مکالمه و اس ام اس از این گوشی استفاده کنی باطریش چقدر دوام میاره؟
2. بعضی از گوشیای الکاتل اس ام اس فارسی رو خالی میفرستن و خالی دریافت میکنن این گوشی این مشکلو نداره؟",1,0,0,0,0,0,0,0
,,"سلام
دوستانی که این گوشی رو دارن میشه لطفا نظرشون رو در مورد باطریش بگن ؟
با استفاده معمولی چقد شارژ نگه میداده ؟",0,0,0,0,0,0,0,0
