positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"این گوشی تازه به دستم رسیده، در نگاه اول گوشی زیبا و شیکیه البته بدنش چنگی به دل نمیزنه و حتما باید براش گارد بگیرید، رنگ بنفش هم که دیجی نوشته اصلا بنفش نیست و کاملا ابی تیره هست، رابط کاربری خوب و دوربین فوق العاده ای داره مخصوصا برا سلفی گرفتن.. البته به نظرم خیلی مهمه که بعد از یه مدت استفاده افت کیفیت نداشته باشه، من اولین بارمه از محصولات ایسوس استفاده میکنم و امیدوارم انتخاب درستی کرده باشم، ممنون از دیجی",3,0,3,3,4,3,3,4
,,"شائومی mi max قطعا بهتر از این باتری قوی تری داره صفحه نمایش بزرگتر اینفرارد داره که باهاش میشه تمام دستگاه های الکترونیکی کنترل کرد حسگر اثر انگشت داره روش یه سری امکانات جانبی داره مثل سیستم عامل مجازی...در ضمن یک سال گارانتی بیمه بی قید شرط داره پسر داییم داشت از دستش افتاد شکست راحت ازش گرفتن یه نو بهش دادن",1,0,3,3,3,3,3,3
,,"من خانواده محصولات ایسوس رو تاحالا داشتم
همه ی محصولات عااااالی بودن
این قیمت و اماکانات فوق العاده است
سامسونگ این کارایی هارو با قیمت بالاتری ارایه میده
کیفیت ساهت هم از هوآوی و ال جی که تقریبا همتراز با این قیمت هستند بسیار بالاتره
اینو بادتون بمونه که ایسوس تا روز قیامت به شما آپدیت میده
این یعنی محصول 5 سال پیش رو هم میتونید به امکانات امروز تبدیل کنید
بهترین امکان ایسوس همینه!",1,0,5,4,5,5,4,5
,,"با اطمینان میگم که این گوشی یکی از بهترین گوشیایی که داشتم...الانم دارم با همین گوشی کار میکنم.
خیلی ها که میگن زود داغ میکنه و فقط دوربینش فقـــط خوبه...همش الکیه...هم دوربین هم نصب برنامه ها همه عالیه.....هیچ عیبی نداره از نظر من .....
پشته گوشی اصلا داغ نمیکنه....اما اگه تو شارژ باهاش کار کنی داغ میکنه
دوربین که حرف نداره
فقط حتما باید براش‌قاب بخرید چون جلد پشت گوشی تعریفی نداره زیاد
عاشق گوشیم شدم ...
اپل و سامسونگ چیه دیگه؟
یکم فک کنین و بعد تصمیم بگیرید
ممنون💜",6,1,3,4,5,5,5,5
"در کل همه چيز اين گوشي عاليييييييه",,"این گوشی رو میشه به عنوان یه دوربین حرفه ای در نظر گرفت و خود گوشی هم به علت وجود رم3GB و 8هسته بودن سرعت خیلی خوبی داره",4,2,3,5,5,5,5,5
,,"بقیشو یادم رفت تو کامنت قبلی بگم. دگمه های صدا تو جای عالی تعبیه شدن و خیلی راحتتر دست بهشون میرسه. و وقتی خریدم همراهش یه مونوپاد و کارت هدیه 50 تومنی هم دادن بهم.",0,0,5,5,5,5,5,5
"دوربين هاي عالي با تنظيمات پيشرفته
کاربري راحت و پشتيباني عالي ايسوس
طراحي و ظاهر زيبا و ابعاد مناسب","فعلا چيزي نديدم","سلام. من این گوشی رو مدتی میشه که خریدم از دیجی کالا البته نه. رنگ صورتی با ظرفیت 32 گیگ و واقعا باید بگم بنظرم حرف نداره. برای منی که همیشه سامسونگ و اپل داشتم بنظرم خیلی خوب و راحته و نسبت به قیمتش واقعا عالیه. دوربینای عالی با تنظیمات حرفه ای ، تم های متنوع برای منو و کیبورد ،طراحی قاب پشت و کلا همه چیش عالیه. از صب با نت روشن تو برنامه های اجتماعی میچرخم و بازی میکنم شارژش شب تموم میشه و دوساعته فول شارژ میشه. بعضی ها از پخش صدا و نور صفحه ایراد گرفته بودن اما من با پخش صدا مشکلی نداشتم و نور صفحرم میتونین از حالت اتومات دربیارید تا روشنتر شه. اولش دوربینش رو 8 تنظیم شده خودتون ببریدش بالا.من همون روز اول آپدیتاشو انجام دادم و اندرویدشو 6 کردم بخاطر همین قبلشو نمیدونم اما هیچ مشکلی نداره. اینترنتشم 4g ا. در جواب کسایی هم که گفتن داغ میکنه باید بگم خییلی دیرتر از سامسونگ داغ میکنه و چون بالای گوشیش داغ میکنه اصلا حس نمیشه.",2,0,5,5,5,5,5,5
"دوربين هاي خوب سخت افزار خوب باطري خوب و......","قابليت otg ندارد لوازمش کميابه نداشتن حسگر اثر انگشت","به تازگی این گوشی رو برای خواهرم گرفتیم باطریش خوبه
بازی های سنگین رو اجرا میکنه و بعد از مدتی به اندازش عادت می کنید کیفیت دوربیناش خوبه otg رو ساپورت نمیکنه و حسگر اثر انگشت نداره تو این رده قیمتی باید این ها رو داشته باشه ولی اگر از این ها استفاده نمیکنید گوشی خوبیه و اگر به دنبال برند خاصی نیستید عالیه و قیمتش هم مناسبه",2,2,4,4,4,3,4,4
"دوربين فوق العاده
صفحه نمايش بزرگ و با کيفيت
ظاهر نسبتا خوب
رم 3","باتري نسبتا ضعيف","با عرض سلام خدمت دوستان عزیز میخوام که تجربه استفاده یک ماهه از این گوشی رو بهتون بگم . از ظاهر گوشی شروع میکنم ظاهر خیلی خوب و قشنگی داره و هر کسی تو نگاه اول دیده مجذوبش شده ظاهر گوشی به گونه ای هست که یا تو نگاه اول عاشقش میشید یا هیچ وقت به دلتون نمیشینه سادگی فوق العاده ای داره که تو دست گرفتنشو خیلی لذت بخش میکنه اما درب پشت گوشی میتونست کیفیت بهتری داشته باشه اما الانم خیلی بد نیست .میرم سراغ صفحه نمایش کیفیت صفحه نمایش خوبه با تراکم 400 پیکسلی واقعا راضیتون میکنه همینطور این صفحه محافظ گوریلا گلس داره که ینی هیچ نگرانیی برایه خط و خش هایه جزیی رویه گوشی نداشته باشید و با خیال راحت از صفحه نمایش لذت ببرید و خودتونو با خرید گلس ضد ضربه اذییت نکنید در ضمن رنگ ها یکم حالت مرده داره که میتونید خودتون کنترانستشو بالا ببرید و اون موقع متوجه میشید که چقدر رنگ ها زنده و خیره کننده میشن.بریم گزینه بعدی دوربین این گوشی فوق العاده است وقتی که این گوشی رو میخرید به طور پیش فرض رویه کیفیت 10 مگا پیکسله که از تنظیمات داخل خود دوربین میتونید بزارید رویه 13 و حسابی لذت ببرید همچنین میتونید با حالت تنظیمات دستی و یکم حوصله بهترین عکس هارو بگیرید که همرو مجذوب خودش کنه همچنینن هم دوربین سلفی و هم دوربین اصلی کلی گزینه برایه عکاسی در اختیارتون قرار میده که دوتا از جالب ترین هاشون یکی حذف اتوماتیک و دیگری قابلیت تاریکیه . حذف اتوماتیک به این صورته که وقتی میخواید از یک منظره عکس بگیرید و اون محیط شلوغه و رفت و امد زیاده گوشی به طور اتوماتیک اجسامه متحرک رو حذف میکنه و فقط اجسام ثابت رو ثبت میکنه و دیگری قابلیت عکاسی در نور کمه این گوشیه که شما میتونید تو نور فوق العاده کم هم ختی عکس بگیرید اما کیفیت عکس میاد پایین مهچنین این دوربین دارایه فلش دوتایی است و کلی امکانات دیگه و همه این امکانات برایه هر دو دوربین ای گوشی هست
گزینه دیگه یه مورد برسی cpu و ram این گوشی هست که cpu اسنپ دراگون 615شاید خیلی عالی به نظر نرسه اما با توجه به قیمت میبینید که خیلی هم خوبه و واقعا راضی نگه میدارتون و یه مثال میزنم که متوجه منظورم بشید .دوستان من قبلا با اسنپ دراگون 400 برایه گوشیs3 neoبازی اسفالت رو اجرا کردم بدون هیچ مشکلی پس خیالتون از بابته cpu راحت باشه همچنین رم 3 گیگ این گوشی واقعا خوبه من 28 تا برنامه باز کردم و بعدش بازی need for speed رو اجرا کردم واقعا خودمم توقع نداشتم که بتونه اجرا کنه برنامه رو اما اجرا کرد یکم با تاخیر اما بدون هیچ هنگ کردن یا لگ زدن
یکی دیگه از گزینه هایی که باید گفت باتری این گوشیه .باتری خوبه اما اگه مثل من کارتون همش با اینترنت هست و باید همیشه انلاین باشید باتری این گوشی برایه شما مناسب نیست . باتری برایه استفاده روزمره واقعا مناسبه و کار هایه عادی مثل فیلم دیدن و بازی و چند ساعت وب گردی رو راحت از پسش بر میاد اما برایه کار هایه سنگین و استفاده دائم از اینترنت G4 وسط هایه روز میزارتون و پیشنهاد میشه که یه پاور بانک همراهتون باشه
این از لحاظ سخت افزاری
از نرم افزار هم این گوشی واقعا جالبه .تنظیماته خیلی زیادی داره که با یکم کنجکاوی میتونید خیلی راحت گوشی رو شخصی سازی کنید و لذت ببرید برایه مثال حالت کار کردن با یک دست که واقعا خوبه و میتونید اندازه صفحه نمایشو به دلخواه تنظیم کنید یا مثلا وقتی صفحه خاموشه با کشیدن حرفc وارد دوربین بشید بدون نیاز به باز کردن رمز و با کشیدن حرف s زمانی که صفحه خاموشه میتونید سلفی بگیرید و خلاصه بگم کلی امکانات دیگه که میتونید خودتون انتخاب کنید در ضمن دوستان پیشنهاد من به شما اینه که سری 32 گیگ این گوشی رو خریداری کنید چون ممکنه به خاطر کیفیت عکس ها و فیلم ها یکم فظا کم بیارید
ببخشید اگه طولانی شد چون سعی کردم که همه ویژگی هایه گوشی رو بگم امیدوارم که با نوشتن این نظر تونسته باشم تو انتخابتون کمک کرده باشم و در اخر اگر دنبال یه گوشی عالی برایه استفاده روزمره تا حرفه ای هستید و اگه کیفیت دوربین و صفحه بزرگ و باکیفیت براتون مهمه حتما این گوشی رو خریداری کنید مطمئن باشید که پشیمون نمیشید ببخشید طولانی شد اگه کمک کرد نظر لطفا لایک کنید",11,0,5,4,5,4,3,5
"قيمت مناسب نسبت به مشخصات","وزن نسبتا زياد","در این رنج قیمت گوشی فوق العاده ای است من یک هواوی پی 8 لایت هم خریدم ولی این گوشی از لحاظ کیفیت تاچ و دوربین و رابط کاریری بهتره ، صفحه خیلی خوش رنگ و ابی داره .",7,2,3,4,3,3,3,3
