positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"زيبايي و شيک بودن
قيمت مناسب","محافظ صفحه نمايش نداره
زود خش و از زيباييش کم ميشه
ديجي کالا محافظ و صفحه نمايش رو با خود گوشي نداره","با سلام
چند روز هست که پیگیر محافظ صفحه نمایش این گوشی هستم
کلا وجود نداره
به نظرم باید این گوشی های چینی رو که توی بازار کم هست با خود محافظ صفحه نمایشش بفروش برسونن
قیمتش انصافا خوبه",1,0,5,5,5,5,5,5
"قيمت مناسب",,"از لحاظ قیمت و کیفیت خوبیه",1,0,5,5,5,5,5,5
,,"با سلام
من الان یکی دو ماهی میشه که این گوشی رو گرفتم و ترجیح دادم خوب باهاش کار کنم و بعد نقد و بررسی خودم رو بنویسم.
در مورد باتری: باتریش به نسبت گوشیهای گرون قیمتی مثل نوت 5 شاید ضعیفتر باشه اما اینقدرها بد نیست و جالبه وقتی در حالت استندبای باشه اصلا مصرفی نداره! من به کمک برنامه های جانبی بهینه ساز مصرف باتری توانستم بیش از یک روز باهاش کار کنم.
روش بیش از 500 اپلیکیشن نصب کردم و یه رم 64 هم روش انداختم خیلی هم عالی کار می کنه و اصلا لگ و کندی نداره
تقریبا همه جور بلایی در زمینه نصب اپ و ستینگ و غیره سرش آوردم اما همچنان سالم و سرحال است.
در کل با چیزی خریدم که در برندهای دیگه محال بود با این کیفیت بتونم بخرم.
بهش عادت کردم و فکر نمی کنم حالا حالاها عوضش کنم حتی اگه پول برای یه برند خیلی گرونتر هم داشته باشم.
با تشکر از دیجی کالا",3,1,5,4,4,4,4,4
"کيفيت بالاي صفحه نمايش
سهولت کارکرد
حافظه داخلي و رام مناسب
طراحي زيبا و خوش دست","باطريش مثل اکثر گوشي ها موقع اتصال به اينترنت و بازي هاي سنگين زود خالي ميشه
کيفيت دوربينش درحد 5 مگا پيکسله
جذب زياد اثر انگشت
حساس بودن قاب پشتي در اثر خش","دو هفتس این گوشی رو خریدم... تاحالا ازش خیلی راضی بودم... گوشی خوشگلیه... اگه زیاد باهاش تو اینترنت ور نرید باطریش خیلی خوب شارژ نگه میداره... از گوشی های هووآوی یه سروگردن سرتره، البته تو این قیمت... کیفیت صفحه نمایش واسه من ازهمه چی مهمتر بود که خوشبختانه کیفیتش عالیه... در کل اگه به هرکی بگید انقدر پولش رو دادم تعجب نمیکنن",5,1,5,4,4,4,5,4
"مانيتور با کيفيت بالا
بدنه زيبا طرح فلز
کيفيت صدا و هندزفري قابل قبول
دوربين فوق العاده با فوکس","باتري ضعيف
عدم وجود کاور، محافظ و برچسب صفحه در بازار
رم پايين
جذب اثرانگشت بسيار زياد در بدنه","من این گوشی رو دو هفته قبل با تخفیف سفارش دادم و دو روز بعد دستم رسید. در اولین نگاه جعبه زیبا و شیک نظرمو جلب کرد. باز کردن جعبه کمی سخته و قلق داره. گوشی ظاهر زیبا و شیکی داره، هندزفری خوبی داره و کیفیت مانیتورش هم فوق العادست. دوربین گوشی هم ‍8 واقعیه و کیفیتش واقعا خوبه. اما چند ایراد اساسی داره، مهمتر از همه باتریشه که باید هرشب شارژ کنم، دوم اینکه برچسبی که همراه گوشی هست اندازش نصف گوشی هم نیست و باید تو بازار دنبال سایزش بگردین که البته گیرتون نمیاد و باید برچسب گوشی های دیگه رو به زحمت روش جفت و جور کنین، قسمت بالای گوشی وقت کار کردن داغ میشه که دلیلشو نمیدنم، و اینکه این گوشی علی رغم زیبا و شیک بودنش خوب تو دست جفت نمیشه و خیلی اوقات باید برای لمس گوشه های بالا از دو دست استفاده کرد. در مجموع به نظر من این گوشی به پولی که هزینه کردم می ارزه و گوشی خوبیه. اگر در طولانی مدت دچار مشکلی نشه پیشنهاد میکنن با تخفیف ویژه بگیریدش.",4,0,5,3,4,2,5,3
"صفحه نمايش-تمام بازي ها رو اجرا کرد راحت(بازي هاي داراي ديتا) ديتا ي تمام بازي ها رو ميشه رو کارت sd ريخت","باتري بيشتر از سه ساعت کار نميکنه (البته اگر دائم بازي کني )","با سلام این گوشی در روز های اولی خیلی گوشی خوبی بود حال کردم باهاش اما کم کم عیب هاش رو شد که براتون میگم یه عیب بزرگش باتری هست دوم بدنه ی پلاستیکی که اصلا مقاوم نیست و سوم اینکه امشب داشتم باهاش کار میکردم که یهو خاموش شد می خوام روشنش کنم اما فقط صفحه روشن خاموش میشه و این منو خیلی داغون کرده به نظر من اگه از برند lg.htc گوشی بخرید خیلی براتون کار میکنه درسته که قیمتش بالاست ولی می ارزه ممنون از دیجیکالا",3,0,5,4,2,5,5,3
"قيمت مناسب البته در پيشنهاد ويژه
قيمت مناسب البته در پيشنهاد ويژه","رام يک گيگ و حافظه داخلي کم
رام يک گيگ و حافظه داخلي کم","با سلام
دوستان این گوشی دقیقا مشخصات گوشی هواوی 3c لایت را دارد یعنی همان پردازنده همان مقدار رم و بقیه امکانات تنها اختلاف حافظه داخلی 8گیگ این گوشی است که نصف گوشی 3c لایت است ولی از نظر ظاهری شبیه تقریبا 90 در صدی با هوای 3c مدل u10 است این مطلب که کیفیت ساخت این دو گوشی یکسان است یا خیر آیا قطعات داخلی مثل هم هستند یا نه نمیدونم ولی روی کاغذ دو گوشی با یک مشخصات هستند خودتان در همین وبسایت میتوانید مشخصات هر دو گوشی را ببینید .این گوشی در پیشنهاد ویژه دیجی کالا تخفیف داشت که این تخفیف گوشی فوق را به انتخابی مناسب تبدیل میکند",0,0,3,3,3,3,3,3
,,"با سلام
در جواب دوستمان من کیفش هم از خود دیجی کالا خریداری کردم درسته ابعاد پشت کیف کوچیکتر قاب اما ی چسب قوی داره که با اون چسب قشنگ به پشت گوشی می چسبه در جواب دوست دیگرم اینه بژم که من پارسال ی تبلت خریدم از دیجی و مشکل باطری داشت پس فرستادم و واقعا خوب جواب دادن گفتن یا عوض می کنیم یا خواستید پولش برمیگردونیم که من ازشون خواهش کردم با تبلت مارک lenovo عوض کنم که خیلی عالی قبول کردم و واقعا خرید راحت و مطمئن می خواهید فروشگاه اینترنتی دیجی کالا شاید نسبت به فروشگاه های اینترنتی دیگه کوپن های تخفیف عالی نداشته باشه اما پسخگویی و خدماتش عالی",1,1,0,0,0,0,0,0
,,"سلام
بزرگترین عیبش
-باتری( زود شارژ خالی می کنه، هر دقیقه 1 درصد!) (احتمال میدم باتریش مشکل داشته باشه یا باید اندرویدش آپدیت بشه) اگه کس دیگه ای این مشکل رو داره بگه.
-دوربینش با اینکه 8، ولی کیفیت عکسش جالب نیست
-گارانتیش(با این که ادعا کرده تا 28 روز تعویض داره ولی حتی تعمیر هم نداره، من که باهاشون حرفم شد.) کاش دیجی با گارانتی هایی که پاسخگو نیستند، همکاری نکنه.
به غیر از این سه مورد بقیه امکاناتش تو این رنج قیمت، خوبه.",2,1,0,0,0,0,0,0
,,"سلام
من این گوشی رو تو پیشنهاد ویژه با قیمت خوبی خریدم و از هر نظر گوشی خوبیه، ولی همونطور که دوستان گفتن درب پشتش خیلی سخت باز و بسته میشه و آدم می ترسه زبانه هاش بشکنه! باطری رو در حالت کاربری سنگین خیلی زود خالی می کنه، ولی با کارکرد معمولی یا استند بای خیلی زیاد دوام میاره. برای من داخل جعبه محافظ صفحه داشت، ولی یک سوال راجع به جلدش دارم. قسمت پشتش تقریبا یک سانت از هر طرف از قاب پشتی گوشی کوچکتره، اونوقت چطوری به گوشی متصل میشه؟ چون این موضوع برام عجیب بود جلدش رو تهیه نکردم. ممنون میشم اگه کسی تجربه داره توضیح بده.",1,0,0,0,0,0,0,0
