positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"باطري حسگر اثر انگشت سنسور ريموت کنترل",,"خیلی بیشتر از قیمتش میرزه امکاناتش عالیه کیفیتش خیلی زیاده از خیلی جهات از گوشیهای شاخ سامسونگ بهتره ضمنا عمل کرد باطریش فوق العادس شک نکنید واسه خرید میتونید مثل یک گوشی میلیونی روش حساب کنید",4,1,3,3,3,3,3,3
"باطري..پردازشگر..حسگر اثر انگشت قوي.",ندارد,"این گوشی یه جورایی مچ گوشی هایی مثل سامسونگ درب پلاستیکی و برند های دیگر که فقط روی کاغذ مشخصات دارند رو خوابوند. شما با بررسی تخصصی به این نتیجه می رسید که فراتر از مبلغی که پرداخت میکنید کیفیت و امکانات بالقوه ای رو دریافت میکنید.",1,0,5,4,5,5,3,5
"همه‌چيز عاليه دوربين عالي رم کيفيت حسگر",ندارد,"همه چیو نوشتم بخونید",3,0,3,5,5,5,5,5
"کيفيت ساخت
باطري
حسگر اثر انگشت
حافظه داخلي خوب و رم 3 گيگ","لوازم جانبي کم
نداشتن نور براي دکمه هاي لمسي رو صفحه","من این گوشی رو نزدیک 3 ماه دارم اصلا اذیت نشدم و از لحاظ کارایی و امکانات و هم چنین قیمت واقعا مناسب هست دوستانی که آیفون به دست هستن خواهشن تعصب رو بزارن کنار و از تمسخر و سخره گرفتن بپرهیزند این گوشی رو اگر قصد خریدش رو دارید فقط باید برای قاب و مثلا برچسب ضد خش یه مقدار بگردید مخصوصا اگر تهران نباشید ولی اونجوری هم نیست که بگیم مطلقا هیچیش نیست و از یه سیاره دیگه اومده فقط توجه کنید وقتی گوشی رو میخرید حالا من که خریدم اینجوری بود هندزفری نداره و باید خودتون تهیه کنید که بازم میگم میصرفه خیلی ها روزهای اول گفتن که به درد نمیخوره و .... ولی بعد3 ماه واقعا دیگه حرفی براشون باقی نمونده",2,1,5,4,4,4,4,4
"باتري قوي
حافظه32 ورم3
حسگراثرانگشت
دوربين عالي
بدنه محکم","کيفيت صفحه نمايش پايين
کمبود قاب","خیلی عالیه...نسبت به قیمتش می ارزه....
نسبت به گوشی های هواوی و سامسونگ خیلی بهتره..",6,1,5,5,5,5,5,5
"حافظه داخلي بالا
رم بالا
OTG
کاربري جذاب
ارزش خريد نسبت به قيمت","يک بودن محل سيم کارت و حافظه
کمياب بودن لوازم جانبي","شک نکنید ارزش خرید داره",5,1,5,4,4,4,5,4
"باطري،سنسور اثرانگشت،بدنه فلزي،مادون قرمز،32حافظه ،رم3,4g،ساپورتotg,ص صداي اسپيکر واضح،نوتيفکشن،انواع سنسور","با اين قيمت نداره،چون تمام نياز کاربر روفراهم کرده،برندهاي ديگه هميشه يک چيز کم دارن","ردمی 3پرو؛ معایب و مزایاشو گفتم",4,0,3,3,3,3,3,3
"باطري رم 3 حافظه 32 اينفرارد دوربين با کيفيت","اختلال در لمس موقع شارژ گوشي لمس متوسط نداشتن هندزفري حسگر انگشت متوسط","در کل با توجه به قیمت شگفت انگیز بسیار مقرون به صرفه هست",3,0,3,5,4,4,4,3
"دوربين خوب
باتري خوب
قيمت مناسب","تنوع کم لوازم جانبي در بازار","من این گوشی رو توی پیشنهاد ویژه ی دیجی کالا خریدم.
چند مورد هست که توی نظرات کاربران قبلی قضاوت درستی در موردش نشده:
1- Fingerprint تا چند مورد می توان اضافه کرد، خوبی این حالت این هست که شما هم با دست راست و هم با دست چپ توانایی باز کردن گوشی رو خواهید داشت
2- بعد از روشن کردن گوشی یه آپدیت 900 مگی وجود داره که ظاهر گوشی رو خیلی بهتر می کنه. تنها مسئله ای که با این آپدیت واسم به وجود اومد کاهش سرعت فینگرپرینت بود. قبل از آپدیت چیزی در حد 0.5 ثانیه طول می کشید که فینگرپرینت عمل کنه. الان بین 1 تا 1.5 ثانیه طول می کشه. به هر حال این عملکرد با توجه به قیمت باز هم خیلی مناسب هست.
3- کیفیت صفحه در حد مناسبی هست. شاید بعضی از دوستان با گوشی های 2 تومنی کیفیتش رو مقایسه کردند که گفتند بد هست!!!
4- تاچ هم قابل قبول هست. البته دسترسی به دکمه های پایین صفحه (دکمه های فیزیکی) یه مقدار سخت هست چون کوچیک در نظر گرفته شدند.
5- دوربین گوشی به نسبت قیمت فوق العاده است. واقعیتش من با دوربین 13 گوشی های سامسونگ کار نکردم ولی تصاویری که این دوربین سیو می کنه واقعا عالی هست. من بیش تر از نوشته ها عکس می گیرم و کم تر عکس گرفتن از مناظر واسم اهمیت داره. به همین خاطر دوربین رو توی شب یا محیط های باز استفاده نکردم. ولی استفاده از اون برای عکس گرفتن از نوشته ها کاملا خوب هست. یه ایرادی که بعضی از دوستان دارند این هست که تنظیمات دوربین رو عوض نکردند و به همین خاطر فکر کردند که دوربین ضعیف هست. شما باید به تنظیمات کیفیت عکس برداری دوربین برین و کیفیت عکس ها رو روی High تنظیم کنید (به طور پیش فرض روی نرمال هست). همچنین می تونید کنتراست و sharpness رو هم تغییر بدید که در این صورت کیفیت تصاویرتون واقعا بالا میره. در هر صورت کیفیت دوربین نسبت به قیمت فوق العاده است.
6- شخصی سازی های زیادی در گوشی وجود داره که عالی هست.
7- چراغ زیر دکمه ی Home خیلی زیباست و به کارتون میاد!
8- شارژدهی باتری گوشی توی یک استفاده معمولی به سه روز می رسه. زمان شارژ گوشی از 10 تا 100 هم چیزی حدود 3 ساعت هست که در مجموع نشون دهنده ی یه باتری مناسب هست. البته همونطور که گفتم من حدود یک هفته است که این گوشی رو خریدم و ممکنه بعدا باتری اش افت کنه و...
9- چیزی حدود 29G از فضای حافظه داخلی در اختیار شماست.
10- از 3G رمی که روی گوشی هست. در ابتدای کار چیزی حدود 2.2 گیگ Free هست که پس از نصب نرم افزار های معمولی (بازی و نرم افزار سنگین خودم نریختم) به 1.8 تا 1.5 کاهش پیدا می کنه.
11- سرعت گوشی نسبتا خوب هست. توی نظرات خوندم که Lag هایی موقع بالا و پایین کردن صفحه های وب وجود داره که البته موقع بالا اومدن صفحه یه مقدار هست ولی بعد از بالا اومدن وجود نداره. در هر صورت این مساله طبیعی هست مگر این که با گوشی های گرون مقایسه اش بکنید.
12- لوازم جانبی در تهران به راحتی پیدا می شه اما تنوعش خیلی کم هست.
13- در مجموع نسبت به قیمت پرداختی این گوشی امکانات خوبی در اختیارتون قرار می ده. با توجه به این که یکی از برندهای مطرح چین هست امیدوارم بتونه تا سه سال آینده به خوبی کار کنه و نیازی به تعویض گوشی پیدا نکنم.",4,0,5,4,5,5,4,4
باتري,"صفحه نمايش","عالیه با این قیمت",5,2,3,5,5,5,5,5
,"فعلا چيزي نديدم","بسیار عالیه توصیه خرید میکنم",5,1,5,4,5,4,4,4
,,"صفحه نمایش داره توو حاشیه بالا و پایین گوشی گم میشه",1,9,3,3,3,3,3,3
,,"من 2 ماهه خریدم خیلی عالیه و راضی هستم . باتری عمر طولانی داره و دیر خالی مبشه دوربین خوبی داره فقط نباید اصلا لرزش دست داشته باشید و نور کافی هم در محیط باید باشه تا عکس عالی بگیره اصلا هنگی نداره
در مجموع با این قیمت عالیه",6,2,3,4,3,3,4,3
"باتري 4000قابليت شارژ سريع داره.
Otg
حافظه 32 و رم 3",,"خیلی گوشی خوبی هستش. کیفیت باتری و صفحه نمایشش پایینه.",9,19,5,4,4,5,4,5
"طراحي فوق العاده جذاب
سنسور اثر انگشت
صفحه نمايش فوق العاده
محيط کاربري ساده و جذاب و روان","کمبود کاور و قاب ؛ پيدا ميشه اما 5 يا 6 تا گزينه بيشتر نداري براي انتخاب","اصولا من آدم سخت پسندی هستم و واقعا با جنس چینی مشکل اساسی دارم
اما واقعا با این مقدار پولی که دادم نه تنها هیچ جایگزین دیگه ای وجود نداشت بلکه این مدل رو واقعا نمیتونم حتی با j7 یا حتی a5 سامسونگ مقایسه کنم
طراحی چشمگیر ، باتری بی نظیر ، آپ دیت و آپگرید روان نرم افزاری ، دو سال گارانتی به همراه یک سال بیمه ایران ...
این بار از خرید جنس چینی اصلا پشیمون نیستم!
به نظرم در آینده حرف های بیشتری برای گفتن داره این برند شیاومی
هواوی چند سال هست که تو بازار هست هنور نتونسته رقیب جدی برای محصولات کمپانی های معروف باشه اما اگه یه سر به وب سایت های بین المللی مثل gsmarena بزنید میبینید که خیلی این برند رو اپل آسیا میدونن و تو همین مدت کم طرفداران زیادی پیدا کرده
تو خریدش شک نکنید.",18,4,5,4,5,4,5,5
