positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين و ظاهر","قيمت بالاو زود خراب شدن چرم","دوربین عالی داره درحدی که از دوربین عکاسی بهتره اما باطریش زود خالی میشه همه برنامه هاهم اجرا میکنه و قابلیتاش و ظاهرش از جی 5 بهتره اما از موقعی که اندرویدشو ارتقادادم خیلی بد شده.
باتشکر",0,2,4,4,4,5,5,3
,,"یک خبر بد واسه علاقه مندان این گوشی
من رفتم به نمایندگی الجی که درباره ی دیر اومدن این گوشی سوال کنم
که بهم گفتن این گوشی وارد ایران نمی شه
برای همینه که 2ماه و نیم گذشته ولی نیومده
وقتی اینو گفت خیلی ناراحت شدم که دو ما و خرده ای منتظر یه گوشی موندم که اصلا وارد نمیشه
دوستان خودشون میتونن برای اطلاع از صحت خبر تحقیق کنن",11,3,4,3,5,4,5,4
"پردازنده ي مناسب
تراکم پيکسلي مناسب
داراي قابليت 4g
درگاه micro sd
داراي قوس خفيف در طراحي ظاهري گوشي مانند گوشي g4","حافظه داخلي کم
باتري ضعيف نسبت به رزولوشن بالاي گوشي","به نظر من این گوشی ،گوشی خوبی از آب در میاد
با تشکر از دیجیکالا",1,0,3,3,4,3,4,3
,,"وقتی جی3 مدل استالوس اومد ، دو هفته بعد مدل بیت اون هم اومد
ولی حالا جی4 استایلوس اومد، دو ماه و یک هفته گذشته ولی جی4بیت نیومده
چرا؟
چقد دیگه منتظر وایسیم؟؟؟",6,0,4,3,5,4,5,4
,,"دی جی جون لطفا هرچه سریع تر موجودش کن ...زیر پام علف سبز شد از بس منتظر موندم.
با تشکر",5,0,5,4,4,5,4,5
"سايز صفحه مناسب
پردازنده هشت هسته اي","مقدار پايين رم
باتري اي نسبتا ضعيف","با توجه به اطلاعات خود دی جی کالا به نظر گوشی خوبی میاد البته بستگی داره که با این مشخصات قیمتی درخور خود داشته باشد.
همچنین از دی جی کالا خواهشمندم هر چه زود تر این گوشی را در دسترس فروش قرار دهد",3,1,5,4,4,5,4,5
,,"جون مادرتون وقتی موجود شد با کمترین قیمت بزارید برای فروش از قدیم گفتن سود کمتر فروش بیشتر",6,1,5,5,4,5,4,4
,,"سلام به همه
منم مثل خیلی از شماها دیگه کلافه شدم.(یک و نیم ماهه منتظرم)
من یه سری توی سایتای معتبر و فروشگاه های بزرگ زدم در باره قیمت این گوشی. در نتیجه کاملا مطمئن شدم که قیمتش از استایلوس کمتر
اما نکته مهمی که توی سه مدل مختلف این گوشی فهمیدم این بود که مدل 13 مگاپیکسلی اون توی آمریکای لاتین توزیع میشه (و بقیه 8 مگاپیکسلیه)
LG G4 Beat H735 "" CAMERA : 8 MP
13MP,Latin America
LG G4 Beat Dual Sim H736 "" CAMERA : 8 MP
13MP, Latin America
مدل H736P Dual SIM فقط 13 مگاپیکسل بود و رنگ طلایی (که فک نکنم این مدل تو ایران بیاد)
با توجه به اینکه مدلی که وارد ایران میشه مشخص نیست، نمیشه گفت تک سیمه یا دو سیم
ولی به احتمال زیاد دوربینش 8 ته
امیدوارم مفید بوده باشه",7,2,4,3,5,4,5,4
,,"به نظرتون رمش کم نیست؟هنگ نمی کنه؟؟",0,2,4,4,4,5,5,4
,,"سلام پس کی موجود میشه!!!!فقط یه کوتاهی کردن که از باتری 2300 استفاده کردن.لطفا موجودش کن",3,2,4,4,3,5,4,4
