positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"کيفيت بالاي دوربين",باتري,"دوستان اگر قصد خرید دارید پیشنهاد میکنم از دیجیکالا تهیه کنید چون ممکنه بیرون اصل نباشه.من یک ماه پیش که از دیجیکالا خرید کردم یک قاب و گلس هم برام فرستادن.با تشکر از دیجیکالا برای هدیه ها و ارسال به موقع",1,0,5,5,5,5,5,5
"دوربين فوق العاده و نمايشگر بسيار خوب
باتري عالي
کيفيت صدا بي نظير
زيبايي ساخت
سرعت عملکرد",,"1ماه هست این گوشی رو دارم و میتونم بگم یک چیز خارق العاده هست.",0,0,5,5,5,5,5,5
"همه چي",هيچي,"این گوشی عالیه ‌. حرف نداره . یعنی من به همه پیشنهاد می کنم هرکس پولشو داره بخره چون واقعا محشره .",1,0,5,5,5,5,5,5
"سادگي محيط کاربري
روان بودن نرم افزاز","اصلا نداره","من یک هفتس این گوشیرو خریدم خدارو شکر هیچ مشکلی نداره در ضمن من با تمام برند ها کار کردم و این گوشی بهتر از همشون بوده حتی از اس 7 ادج",0,0,5,5,5,5,5,5
,,"من قبل از این گوشی هم اس 6 سامسونگ .. هم الجی جی4 و هم htc و این اواخر هم شیایومی..اونا هم گوشیا خوبی بودن و هرکدوم پرچمدار برند خودشون بودن ولی تجربه قبل 5s که داشتم مجابم کرد اخرین ایفون رو امتحان کنم.. فرق ایفون رو با بقیه در همین حد بگم که انگار داری یه فراری رو با یه پراید هاچ بک مقایسه میکنی .. پراید دوگانه سوزهم هست ولی لامبورگینی ی چیز دگست .. ی درصد شک نکنید تو خریدش..باطریش عالیه من استفاده ام زیاده..دوربینش محشر و مهمتر حس محشری ب ادم میده",2,1,5,5,5,5,5,5
"کيفيت ساخت بالا
صداى استريو
کيفيت مکالمه عالى
نرم افزار عالى
سخت افزار قدرتمند","وابستگى به اينترنت","با سلام
من با گوشى هاى زیادى کار کردم ، ال جى ،سامسونگ ،اچ تى سى،هوآوى و از اندروید لذت مى بردم ، تا اینکه اتفاقى آیفون 6 به تورم خورد و یک سال نیم باهاش کار کردم ،بعد تصمیم گرفتم براى تنوع به اندروید برگردم بنابراین با سه مدل پرچم دار شامل ال جى g5 و v20 و سامسونگ s7 کار کردم و نتونستم باهاشون کنار بیام به دو دلیل یکى روان بودن ios و دیگرى احساس برتر ناشى از کیفیت ساخت آیفون.
سرتون رو درد نیارم آخرش آیفون 6 رو به 7 ارتقا دادم و الان راضى هستم ،در ضمن ظاهرا آیفون 6با 7 فرقى نداره ولی وقتى با 7 کار مى کنى تفاوت رو احساس می کنى مخصوصا تو کیفیت صدا و تصویر صفحه و اندکى باطرى .
خلاصه همه چیز سلیقه ایه ولى برگشت از آیفون خیلى سخته.
ممنون از دیجى کالا",6,4,4,5,4,5,5,4
"کله آيفون هفت",هيچي,"من دارمش و عالیه",5,4,5,5,5,5,5,5
"دوربين با کيفيت
نرم افزار قدرتمند
ساده و کاربردي
پشتيباني عالي توسط اپل","باطري تقريبا ضعيف
قيمت بالا","من 2 ماهه که خریدم و هیچ گلایه ای از این محصول ندارم و پیشنهاد میکنم رنگ مشکی نخرید چون آرم شرکت اپل که سیبه پیدا نیس و اصلا کسی نمیدونه که اپله",9,22,3,5,5,5,5,4
"دوربين عالي
طراحي بي نظير","باطري ضعيف
قيمت بالا","گوشی خیلی خوبیه از همه نظر ولی باطریش یکم ضعیفه",7,14,5,5,5,4,5,5
"همه جاش نقاط قوته","هيچ نقاط ضعفي نداره","بهتر از این ساخته نشده هرکی نخره ضرر کرده",19,12,5,5,5,5,5,5
"دوربين عالي
ابعاد و اندازه و راحتي استفاده","هيچ نقاط ضعفي نداره همه چي دقيق و عالي","بهتر از این گوشی ساختی نشده سامسونگ هم که معلومه به گرد پای این نمیرسه مورچه است در برابر این سامسونگ رو با این مقایسه نکنید خیلی پایین تره هرکی هم میخواد لایک نکنه آره دیگه معلومه کسی که قبول نمیکنه گوشی من بده",38,25,5,5,5,5,5,5
,,"دوستان من بین خرید ایفون 7 واس7 اج دودل هستم لطفا راهنمایی کنید.",3,22,0,0,0,0,0,0
