positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"حافظه داخلي با حجم بالا
پشتيباني از حافظه خارجي
شيار اختصاصي براي حافظه خارجي
فلاش جداگانه براي عکس سلفي","دوربين سلفي ضعيف
کيفيت بدنه پايين
تاچ ضعيف
سرعت پايين","من نزدیک 1 هفته است این گوشی رو خریدم.
من هیچوقت آدم مارک بازی نبودم. گوشی تاچ اولم هوآوی بود وقتیکه همه میگفتن هوآوی آشغاله من هوآوی خریدم. گوشی دومم LG V10 بود که فوق العاده بود تنها مشکلی که برای من داشت این بود که یه سیمکارت بود. الانم همین Asus رو دارم.
این گوشی کانفیگ خوبی داره ولی سرعتش خیلی پایینه. رمش خیلی راحت پر میشه. از همون روز دوم افت سرعت داشتم. همه برنامه هارو اجرا میکنه ولی خیلی کند. مجبورم در آن واحد فقط یه برنامه اجرا کنم.
اگه قبلش گوشی خیلی خوبی داشتین این گوشی رو اصلا بهتون توصیه نمیکنم چون حالتون رو میگیره ولی برای کسی که پول بیشتر نداره گزینه خوبیه.",0,3,2,3,4,4,4,2
,,"یعنی اگه دنبال ی گوشی هستین که از لحاظ کارایی و قدرت شبیه ی تانک هس ، این گوشی همون تانکه هس هیچی امکان نداره رو دستش بزنه من سامسونگ با سونی داشتم اما این واقعا ی چیز دیگس ، به قول معروف اهل دلاش می فهمن که من چی میگم ، کسی می فهمه این گوشی چیه که درک کنه ،چی میگم",8,0,5,4,5,5,4,4
"ظاهر زيبا سخت افزار قدرمت مند پردازنده قوي در اجراي کااي سنگين مثل بازي هاي چند گيگي قابليت fast charge دوربين با کيفيت حافطه 64 گيگي فلشر عالي ساپورت نسل 4 اينترنت همراه قيمت فوق العاده پايين سرعت بالا",هيچي,"دوستانی که میان اینجا شایعه میکنن که دوربینش صعیفه من نمیدونم این گوشی رو با چی مقایسه کردن . ولی برید تو بازار تو قیمت همین گوشی یه سامسونگ یا یه هواوی بردارید دوربینشو با این مقایسه کنید اگه به گرد پای دوربین ایسوس رسید بعد بیاید بگید فلانه یا ضعیفه.
دوستان چرا نمیگید که طراحی زیبایی داره؟؟
قاب کریستالش حرف نداره و قابش زیر نور خورشید به دورنگ آبی و بنفش در میاد که این خودش یه نکته مثبته.
درضمن رم4 داره که خیلی عالیه از نسل 4 اینترنت همراه هم که ساپورت میکنه و یه فلشر عالی داره و سخت افزارش فوق العادست نسبت به گوشی های دیگه باورتون نمیشه برید سامسونگ s7 مدل edg رو ببینید با اینکه 2.5 میلیون پولشه سخت افزارش بازم به این نمیرسه .
الانم دارم با همین گوشی تایپ میکنم و کاملا راضی ام ازش.
سرعت بالا و بدون هیچ هنگ یا گیری.
حافظشم 64 گیگ هست که خیلی عالیه.
درضمن گوشی هایی مثل هواوی یا سامسونگ که به پتی این نمیرسن و کاملا گرونن چون دارن پول برندشونو میگیرن فقط درضمن خیلی خیلی هم خز شدن و دست همه هستن در کل اگه میخاید خاص باشید و پولتونو توی جوب آب نریزید حتما حتما این گوشی رو بگیر مطمن باشید پشیمون نمیشید.
ببخشید اگه طولانی بود.
هرکی موافقه بکوبه لایکو",11,1,5,5,5,5,5,5
,,"فقط میتونم بگم بهترین گوشی که تابحال داشتم از لحاظ سخت افزار فوق العاده قویه فقط ظرفیت باتری کمی کمه ولی با فست شارژ راضی کنندس",2,0,3,3,3,3,3,3
,,"عالیه عالی همه چیزش عالیه کیفیت ساخت بالایی داره و دوربین 13 داره ولی اندازه یه دوربین 20 سامسونگه الان میخاید برید گوشی سامسونگی که کلی ازش فیک زدن تو بازارو برید به قیت بالا بخرید و
این گوشی خیلی ارزونه و نسبت به سخت افزاری که داره قیمتش بالای 2 میلیون میشه ولی فقط 1 میلیونه پر ضمن اینم بگم که من هر گوشی رو دستم نمیگیرم خیلی گوشی دستم گرفتم اخرین مدل اس سامسونگو داشتم و در عرض 1 ماه زدم همه چیزشو سوزوندم چون 24 ساعته پای گوشی ام و کارای سنگینی انجام میدم ولی این گوشی به هیچ وجح نمیسوزه و قدرت بالایی داره الان میخاید برید یه سامسونگ 2 میلیونی بگیر با دوربین 13 و اینم دوربینش 13 هست ولی خیلی پر قدرت تر از دوربین 13 سامسونگ و بقیه گوشی هاست و 64 گیگ حافظه داره مثل یه ویندوز عالیییی نسل 4 اینترنت هم پشتیبانی میکنه و ظاهر فوق العاده ای نسبت به گوشی های دیگه داره در ضمن کیفیت صفحه فوق العاده هست و اسپیکر و هندزفری توپی داره خیلی راحت و با کیفیت اهنگ رو اجرا میکنه اگه از این گوشی استفاده کنید دیگه گوشی های سامسونگ و سونی رو میزارید کنار چون نسبت به قیمت بالاشون خیلی ضعیف هستن و من خودم به شخصه کیفیت گوشی های جز ایسوس رو تاییدش نمیکنم .
بازی هارو مثل آب خوردن اجرا میکنه و هیچ هنگ و اروری تو کارش نیست و در ضمن به زودی نسخه 6 اندرویدشو دارن منتشر میکنن بازم میگم این گوشی کیفیت ساخت بالایی داره و واقعا نسبت به ارزشش داره مفت به فروش میرسه عالییییییی عالی",6,3,5,5,5,5,5,5
,,"دوستان برای رفع مشکل پر پر شدن صفحه نمایش را می توانید در تنظیمات فرکانس صفحه نمایش را از 60HZ به 50HZ تغییر دهید و مشکل رفع کنید یا صبر کنید تا آپدیت جدید بیاید.",2,0,4,4,5,5,5,5
,,"دوستان مشکل پر پر شدن صفحه نمایش را می توانید در تنظیمات فرکانس صفحه نمایش را از 60HZ به 50HZ تغییر دهید موقتاً رفع کنید تا آپدیت جدید بیاید.",1,1,4,4,5,5,5,5
"[""پردازنده اينتل فوق العاده"",""رم 4 گيگ"",""حافظه داخلي 64 گيگ"",""طراحي مناسب و با کيفيت"",""باتري و فست شارژ مناسب""]","[""دوربين معمولي""]","من یک ماهه این گوشیو خریدم، قبلش آیفون 4اس داشتم، واقعن فوق العاده س از لحاظ سخت افزاری و توی این یک ماه تمام برنامه ها و بازیهای سنگین رو بدون هیچ ایرادی اجرا کرده و از این لحاظ حتی از گوشیهای گرون قیمت هم بهتره، دوربینش ضعیفه و یه صدای خش خش توی اسپیکرش روی صداهای بالا هست.
لوازم جانبی از جمله هندزفریش فوق العاده س. سعی کنید پک باندل بگیرید که لوازم اضافی داره.",4,0,5,5,5,5,5,5
,,"سلام به دوستان
مشکل پرپر زدن صفحه یا همون screen flickering بعد از آپدیت کردن ورژن گوشی اتفاق افتاده که خوشبختانه به دوستان بگم نگران نباشن که فقط مشکل نرم افزاری هست که ایسوی اعلام کرده به زودی آپدیت جدیدش میاد و حل میشه
پس پیشنهاد من به دوستانی که این گوشی رو تازه تهیه میکنن اینه که فعلا آپدبت نکنن",2,0,3,3,3,3,3,3
"بعد از خريد متوجه مي شويد","بعد از خريد متوجه مي شويد","من اصلا متوجه نمی شم
اون موقع که میگم نخرید کیفیت دوربین - صفحه نمایش - اسپیکر - بدنه - پایینه --- (( خدمات گارانتی ضعیف - کمبود لوازم جانبی ) همتون مخالفت کردید
حالا خریدید میانین نظر میگذارید کیفیتش پایینه
خواهشا خواهشا اول تحقیق کنید بعد نظر بزارید
همیشه اینترنت را ملاک خود قرار ندهید
یادتونه بهتون گفتم zenfone2 مثل فرمانده بی دسته
حالا نسخه جدیدش واقعا فرمانده است در مقابل نسخه دوم
zenfone 3 واقعا تمام قطعاتش بازیابی شدن
نقطه ضعف های نسل 2 را ندارند
وقتی نسل 3 وارد ایران بشه( استارت تولید نسل 3 آغاز شده) کسی دیگه نگاه به zenfone 2 نمیکنه
پیشبینی من: شکستن قیمت تمام موبایل وقتی zenfone 3 بیاد--- با نسل جدید cpu - گرافیک واقعا شاهکاره
اگه میخواهید واقعا گوشی حرفه ای داشته باشیدصبر کنید تا zenfone 3 بیاد
فکر میکنم تا آخر مهر در ایران باشه
هرکی موافقه برای خرید zenfone 3 لایک بده",16,16,3,2,4,4,5,4
