positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين هاي واقعا خوب
قدرت پردازشي عالي
اسپيکر هاي قوي
طراحي زيبا و ضد آب
مکان مناسب حسگر اثر انگشت و دقت و سرعت بالا","داغ شدن گوشي که اونم وقتي قاب باشه حس نميشه اصلا
جاي کليد کنترل صدا مناسب نيست","6 ماهه دارم هیچ مشکلی باهاش نداشتم واقعا همه جوره جواب میده تو این سایز بهترین گوشیه اگه کوچیک دوست دارید تو خریدش شک نکنید پشیمون نمیشید",0,0,4,4,5,5,4,4
کيفيت,"شايد قيمتش","سلام
من خودم این گوشی رو ندارم ولی یه روز که دیدمش
بنظرم گوشیه خوبی بود اما قیمتش نسبتا بالاست به نظر من
در کل من گوشی های کوچیک رو دوست دارم هرچند گوشیه خودم فکر میکنم 5.1یا5.2اینچ هست ولی گوشی های کوچیک به نظرم گوشی های شیکی هستن
در کل بنظرم شاید بتونه اِن شاءالله انتخاب خوبی برای خرید باشه
موفق باشید
یاعلی(ع)",1,0,1,3,3,3,4,2
,,"من این گوشی رو 6 ماه داشتم و بابت ظاهر بسیا زیبا و خوشدست بودنش گرفتم. باید بگم به شخصه هنوز که هنوزه گوشی به این زیبایی ندیدم کار باهاش بسیار لذت بخشه و احساس خوبی از دست گرفتنش به ادم میده. اما مشکل فقط لوگ هایی بود که تو رابط کاربریش رخ میداد . دوربین هم بسیار عالی و با کیفیت بود.",4,1,3,4,3,4,5,4
"1- کيفيت ساخت
2-کيفيت صفحه
3- دوربين
4- قدرت پردازش بالا
5-اندازه بسيار مناسب","نبود لوازم جانبي در شهر ما مانند کاور و قاب","با عرض سلام چند روزی است این گوشی رو گرفتم بسیار گوشی زیبا و مردانه است البته من رنگ سیاه گرفتم.همه چیزش برای من عالی است.من این گوشی رو گرفتم که در این رنج قیمت بی رقیب است.البته بنده نه با گوشی زیاد بازی می کنم و نه وب گردی ولی این گوشی واقعا محسور کننده است.باطریش هم با استفاده سنگین یک روز جواب می دهد.البته من خودم 3 روز یکبار شارژ می کنم.",7,1,5,5,5,5,5,4
"سايز ستودني گوشي و خوش دستي و استاندارد
اندازه مناسب
ضداب واقعي با در پوش باز و
دوربين 23 مورد رضايت و فيلم برداري 4k ( خيلي خوب)
باتري خوب و اسپيکرهاي صدا بلند و باکيفيت",,"گوشی با توجه به وزن سنگینش فوق العاده خوش دسته و راحت تو دست جا میشه به واسطه ی اندازه صفحه نمایش به راحتی میشه با یک دست با اون کار کرد
اولین چیزی که جلب توجه میکنه کیفیت عالی صفحه نمایش این موبایله به طوری که با ده درصد از روشنایی گوشی به راحتی زیر نور خورشید میشه با اون کار کرد (به شرطی که گلس روی ال سی دی نباشه چون نور رو بازتاب میکنه )
داخل خود گوشی چندتا ویدیو فول اچ دی وجود داره که بیش از بیش کیفیت صفحه نمایش رو به رخ بقیه ی رقبا نشون میده اما نکته ی منفی اینجاست که با چنددقیه نمایش یه فیلم فول اچ دی پشت گوشی به طرز محسوسی گرم میشه
یا خیلی ویدیو طول بکشه یواش یواش گرم به داغ تغییر میکنه
صدای اسپیکر گوشی هم بسیار بسیار بلند و واضحه از یه گوشی کوچیک بعیده همچین صدایی
دوربین گوشی در روز و هوای روشن عالی عمل میکنه حتی من خودم تصاویر گوشی رو داخل کامپیوتر با ال جی جی فور و آیفون فایو اس مقایسه کردم که سونی یه سر گردن در عکسایی که تو روز گرفته شده بالاتر بود
به حسگر اثر انگشت گوشی میرسیم که به نظر من بهترین جای ممکن در بین گوشی های موبایل تو بازاره به راحتی که گوشی رو تو دست راست میگیرد با شصد انگشت سریع باز میشه و عملکرد سریع و فوق العاده ایی داره",6,1,4,4,5,4,5,4
[],[],"سلام مدل e5803 از اینترنت فورجی با استاندارد cat4 پشتیبانی میکنه و مدل e5823 از cat6 که تو ایران فقط تا cat3 پشتیبانی میکنه",4,0,5,5,5,5,5,5
"سايز مناسب
سرعت بالا در اجراي برنامه و بازي ها بدون هيچ لگي
خوش ساخت بودن
سخت افزار کاملا قدرتمند","داغ کردن در هنگام بازي و اجراي چند برنامه با هم
شارژ دهي کمتر از انتظاري که ازش ميتوان داشت
هنگامي که در حال شارژ شدن ميباشد با زنگ خوردن گوشي شارژ شدن متوقف ميشه ولي ايکون شارژ شدن همچنان کنار ايکون باطري هست
بعد از اپديت به اندرويد 6.0.1 وقتي دوربين رو باز ميکنم تصوير تار نشون ميده تا به يک سمتي بچرخونم تصوير شفاف ميشه
کاملا از نظر نرم افزاري ضعيف عمل کرده مثل نرم افزار دوربين و مصرف بهينه باطري و....","خرید این محصول رو پیشنهاد نمیکنم چون با همین هزینه گزینه های بهتری میشه خرید کرد فقط از نظر سخت افزار قدرتمند و سایز مناسب گوشی مناسب هست و برای کسی که مثل خودم طرفدار برند سونی باشه پیشنهاد میکنم",4,9,5,5,5,5,4,3
"[""کوچولو نسبت به هم رده هاش"",""دوربين هاي عالي"",""فيلمبرداري 2160p"",""کاربري روان"",""سوني و دوامش""]","[""اگه سخت گير نباشي، مي فهمي که نقطه ضعفي نداره""]","این محصول از نظر دوربین و فیلمبرداری با زد 5 و زد 5 پریمیوم فرقی نداره، در واقع بخاطر رزولوشن ایچ دی هست که عکسها و فیلمهای گرفته شده به خوبی و همانطور که باید باشند، جلوه نمی کنند و نمایش عالی ندارند؛ در جواب بعضی از نظردهنده ها باید عرض کرد، برادر من شما چند دقیقه دستتو رو یه جسم مثل دیوار یا میز قرار بده، بعد از چند دقیقه بردار، اون محل رو با دسته دیگت لمس کن، آیا گرم نشده؟
یه بخشی از گرما و داغی بخاطر گرمای خود فرد هست، البته قبول دارم که گوشی هم بخاطر پردازش گرما تولید می‌کند ولی همه‌ی این گرما و داغی فقط برای گوشی نیست؛ این یه دلیل واضح است که نمیدونم چرا بعضی‌ها فقط گوشی ها یا حالا هر جسم پردازشگر دیگه رو تنها مقصر میدونند(البته همین گرما گوشی با ارتقا به اندروید 6 برای زد 5 کامپکت به حداقل می رسد و اندک می شود)",7,2,4,5,5,5,5,5
,,"برای استفاده از زبان فارسی در کیبورد های جداگانه سخت افزاری که توسط otgبه دستگاه متصل میکنید میتونید از نرم افزار external keyboard helperکه در گوگل پلی هم موجود هست استفاده کنید که کاملا زبان کیبورد جانبی رو فارسی میکنه
مرسی",3,0,5,5,4,2,4,2
"[""cpu "",""دوربين""]","[""وزن زياد""]","گوشیه خوبه ولی اگه پول کمتری دارید می تونید galaxy alpha بخرید البته اونم یه سری نقطه ضعف داره مثل باطری ضعیف",1,8,5,5,5,5,5,5
