positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"با سلام خدمت همه دوستان.
این گوشی الحق والانصاف من رو شگفت زده کرد. وقتی در جعبه رو باز کردم از بس زیبا بود با تک تک سلولام احساس خوشحالی کردم. وقتی دستم گرفتم انگار پر غو تو دستم بود به این زیبایی و لطافت و سبکی. وقتی گوشی روشن شد با یک نمایشگر خارق العاده روبرو شدم کیفیت این نمایشگر در حد گوشی های یک و نیم میلیونی سامسونگ و ال جی هست. فوق العاده زیبا و استثنایی. دوستان من قسم میخورم که بهترین گوشی دنیاست تو این قیمت. الان دارم با خوده همین گوشی عزیزم این نقد رو مینویسم. انگار این گوشی تو خونه به آدم چشمک میزنه و میگه منو دوس داشته باش. شیامی واقعا شاهکار آفریده",6,1,3,5,5,5,3,5
"هيچ نقطه قوتي نداشت به نظر من جز وزن کم وجمع جوري","اين گوشي درگاه مموري نداره و فقط 8گيگ حافظه خالي در اختيار کاربر داره
باطري انچنان قوي نبود
نبود قطعات مثل گلس رو صفحه و حتي قاب يا کاور خود موبايل
يک بار مصرف بودن گوشي چون هيچ قطعه اي وجود نداره حتي باطري
نسبت به قيمت اصلا ارزش نداره","درگاه مموری نداره و حافظه آزاد برای کاربر فقط 8 گیگ دوربین کیفیت قابل قبول نبول با این قیمت
باطری اندازه اون چیزی که نوشته نیست در حد یه گوشی2000 میلی امپر نهایتامن فک میکنم بخاطر همینه درب پشت بسته
با توجه به اینکه درب گوشی باز نمیشه در صورت خیس شدن گوشی باید مطمین بود گوشی اتون فنا رفته
نبود قطعات جزیی که نشون میده در صورت هر اتفاق کوچک ان را باید دور ریخت
در کل من احساس میکنم پولم به چاه ریختم.",5,6,0,2,2,2,1,1
"صفحه نمايشش واقعا عاليه از لحاظ نرم افزاري همه چي تمومه کيبوردش قابليت سويفت کي داره که خيلي تعجبه تو اين رنج قيمت! داشتن فست شارژ به صورت اتومات امکان ارتقاع رابط کاربري به ميو 8 دوربينش واقعا 13هست وخيلي خوب عکس ميندازه و کلي حالت ب درد بخور داره","انتظار داشتن باتري بهتر اگر کم بودن لوازم جانبي مانند کيف وکاور گوشي","سلام به دیجیکالا و هرکی این نظرو میخونه
این گوشی رو من یک ماهه خریدم و تا الان میشه گفت راضی هستم ازش. اول از همه وقتی میگیری تو دستت یه حس فوق‌العاده بهت میده که چقد خوش دستو و سبکه بعد که روشنش میکنی کیفیت صفحه نمایشش مجذوبت میکنه واقعا! کلی با صفحه نمایشش حال کردم خوراکه فیلم دیدنه واینکه آنتن دهیش خیلی خوبه دوربینش واقعا 13هست و اگه برین تو تنظیمات میتونین بهترین کیفیتو ازش بگیرین من خودم رابط کاربریشو ارتقا دادم خیلی عالیه.",3,1,5,5,4,5,4,4
,,"گوشیه خوبیه اما دیر پیداش کردیم.به نظر من Mi4c بهتره با چیپ اسنپدراگون 808 مخصوصا رنگ گری.",1,0,5,5,4,4,5,4
"قيمت منتسب کارايي فوق العاده ظاهر زيبا","شناخته شده نيست","من note 4 دارم الان به نظرم در کل خیلی برند خوب و موفق ای هست من که خیلی زیاد راضی هستم از انتخابم.",0,0,5,5,5,5,5,4
"کاملا روشن خوب کار ميکنه","نبودن لوازم جانبي و هدفون شيادي در جعبه و حافظه نسبتا کم","نسبت به ال چی و سامسونگ و برند های خوب دیگه توی این رده گوشی فوق العادل است",2,0,4,4,4,4,4,4
"بدون کوچکترين لگ يا قفلي","هيچي به نظرم نيومده","این گوشی از هر نظر یه سرو گردن از همرده هاش بالاتره تا حالا حتی یه بارم لگ ندیدم توش انتن دهیش عالیه سرعتش فوق العادس کنتراست صفحش بیداد میکنه واقعا هوواوی رو میذاره تو جیب کوچیکش تا الان از هیچ کذوم از گوشیام انقد راضی نبودم واقعا ادمو به خودش وابسته میکنه چون هر روز یه چیز جدید توش پیدا میکنم میشه گفت نو اوریش تو اندروید بس حده واقعا اپل چینی لیاغتشه",2,2,5,5,5,5,5,5
,,"سلام , مرسی از دیجی کالا امروز رسید , این و برای پدرم سفارش دادم فک میکنم خوب باشه ولی اینکه هندزفری نداره خیلی بده !!!",8,2,5,5,5,5,5,5
,,"با سلام خدمت دیجی کالا من قبلا یه گوشی خردم که عالی به موقع دستم رسوندید این گوشی میخوام به تعداد 2 عدد از رنگ های ابی لطفا موجودش کنید",3,0,5,3,4,4,4,3
"همه چي تموم
خاص بودن ازلحاظ ظاهري وباطني
يه برندجديدوباکيفيت
امکان otg","شايدحافظه برابعضياکم باشه
نبودن لوازم جانبي درهرمغازه","باسلام به همه دوستان وعلاقه مندان٬راستش من یه ادمی هستم که اگه بخوام یه جفت جوراب بخرم شایدباورنکنیدولی خیلی براش وقت میزارمواگه لازم باشه چنتامغازه ام میگردم تااونیروکه میخوام بخرم که ازهمه لحاظ راضی باشم.اینوگفتم که بدونیدبراخریدیه گوشی چقدحساسم.من الان یه ماهه که بعدازکلی جستجووتحقیق این گوشیوخریدموبعدازاینکه تواین مدت تونستم دلوروده اونوبیرون بریزم کامل گفتم نظراتموبرادیگرون بذارم به امیداینکه براشون چاره سازباشه.اینم اول بگم که بعضی ازدوستان نظراتی داشتن که من فکرمیکنم کمی بی انصافیم توشون بود.ببینید،اول که گوشیومیگیریدتودستتون یه حسی خودبخودبهتون منتقل میشه که متوجه میشیدکه روی طراحیش خیلی وقت گذاشته شده وظرافتوزیبایی ویه تیکه بودن اون به وجدمیاردتون،ازلحاظ رابط کاربری عالیه ومنوهای زیباوتنظیمات تخصصی بسیاری درهمه جای اون نهفته شده که شایداولش کمی گیج کننده باشه اماکم کم متوجهش میشید،ازلحاظ صفحه نمایش که فول اچ دی 5اینچ وبسیارشفاف وعالی،خیلی راحتوروان توهمه زمینه هابهتون جواب میده،دوربین پشت واقعاعالی که حتی توشب وتاریکی مطلق هم به کمک فلش ترکیبی دونورزردوسفیدش خیلی خوب هم عکس میگیره هم کیفیت فیلم بالایی داره،اماتورنورمعمولی شب یاروزم واقعاشگفت اوره،وضوح وروشنایی عکساوفیلماش خیلی بیشترازروشنایی محیط واقعی دوروبرخودتونه ودوربین جلوهم عالیه.شایدحافظه داخلی 16که نمیشه اونوبه دلیل عدم پشتیبانی کارت حافظه بیشترکردکم به نظربرسه امابه خوبی. میشه درصورت نیازازقابلیت otgاون استفاده کردیاازفضای ابری مناسبی که پشتیبانی به خریداراش هدیه میده بهره مندشد.ازلحاظ پخش صداشایدولوم خیلی زیادنیست اماشیاومی به لطف امکانات اختصاصی که توسیستم صوتی اون به کاربرده صدای بسارباکیفیت وصافی روبه کاربراش ارزونی داشته که اگه گوش کنیدمتوجه میشید،خلاصه بگم دیگه دوستان شرکت شیاومی یه برندجدیده که امکانات خوب وتخصصی خوبی داره وپشتیبانی اونم خیلی خوبه واینوبه اونایی میگم که دوست دارن خاص باشن،اصلاباگوشیای دیگه نظیرهواوی،الکاتل،چه میدونم ...قابل مقایسه نیست،امکانات هرچی بگی داره،همیشه یه گیگ رم خالیه وبرنامه هاوبازیهابلافاصله بالمس ایکون اون اجراع میشن،باطری هم دارای قابلیت شارژسریع ورژن یک هست وخیلی خوب بامصرف وای فای وویدیوومکالمه حداقل یه روزکامل جواب میده،خلاصه بگم دیگه هرکی براش قابلیت وارزش دادن به مشتری براش اهمیت داره اصلاشک نکنه وبه قیمتوبرخی نظرات بعضامنفی توجه نکنه،بعدازخریدهرکی گوشیوتودستتون ببینه نمیتونه ازتون نگیره تایه نگاهی بهش بندازه،خودتونم چندروزکه دستتون باشه عاشقش میشید.برخی امکاناتم که شایددوستان لازم داشته باشن،حسگرای نورومجاورتوشتابوقطب نماخیلی عالی کارایی دارن،امکان ظبط مکالمات درمنوی تماس به راحتی موجوده ومیتونه خیلی مفیدباشه،درضمن رابط کاربری اون که خیلی روان وزیباست به سرعت وبه راحتی ازمنبع خودش اپدیت میشه.امیدوارم مفیدواقع بشه حرفام گرچه خیلی خیلی طولانی شد،امابه عشق اونایی که میخونن وقت گذاشتموهمشو عین واقعیت نوشتم.",30,2,5,4,4,4,5,5
"[""ندارد""]","[""داغ کردن، دوربين ضعيف، خالي کردن باتري""]","من چند روزی هست که این گوشی رودارم ازنظر ظاهری خب چینی ها همه چیز زیبا میسازن ولی باکیفیت پایین خیلی داغ میکنه، شارژش زود تموم میشه ودیر شارژمیشه، دوربینش ضعیفه، و...",11,28,1,2,1,1,3,1
"[""هيچي""]","[""همه چي""]","دوستان این گوشی اصلا خریدش به صرفه نیست خداییش جی ال ایکس ماد هم الان دیگه با پنج و نیم اینچ و دو گیگ رم و شونزده گیگ حافظه داخلی و سی و دو گیگ حافظه خارجی میتونه ساپورت کنه این نمیتونه یعنی شیائومیا نمیتونن اون تازه دوربینش سیزده مگاپیکسل و فورجی هم داره قیمتشم نصف اینه گارانتی هم داره",15,48,1,2,2,1,2,3
,,"بابای من از این گوشی خریده و به شدت ازش راضی. من هم بعد از کار کردن باهاش لذت بردم. این گوشی لوازم جانبی داره ولی باید برید نمایندگی. کلاک پردازنده روی حالت کارایی به آخرین حد خودش میرسه و هر بازی رو اجرا می کنه ولی بعد از دو ساعت بازی با إسفالت 8 روی high دمای بدنه به 56 درجه رسید. این به خاطر اینکه ضخامتش کمه. اسپیکرش خوبه ولی می تونست بهتر باشه دوربین عقب هم حالا حالاها راه داره تا خوب بشه ولی در کل گوشی فوق‌العاده است. من که جز developers هستم تونستم پردازنده گرافیکی رو تا آخرین حد بالا ببرم. راستی خودم HUAWEI P8 LITE دارم که از این گوشی بهتره.",6,9,5,5,5,5,3,5
,"فقط نبودن لوازم جانبي","دوستان من این گوشیو نزدیک به 10 ماهه دارم از اندونزی برام آوردن
واقعا ازش راضیم
شاید بعضیها با حافظه 16 گیگ این گوشی مشکل داشته باشن اما از هیچ جای این گوشی نمیشه عیب در آورد
تنها مشکلی که این گوشی و تمام گوشیهای شیائومی دارن نبودن لوازم جانبی تو بازاره
از دیجیکالا تقاضا دارم لوازم جانبی شیائومی موجود کنه تا فروش بیشتری داشته باشه",10,1,4,4,4,5,4,5
"ارزشمند نسبت به قيمت","داغ کردن گوشي","با گوشی روبرو هستید که در اکثر بخش ها دارای کیفیت قابل قبول هست و استفاده از رابط کاربری اون راحته و امکانات جالبی رو در اختیارتون میزاره ولی تنها نکته منفی که من باهاش مواجه شدم داغ شدن گوشی در قسمت بالایی هست که با استفاده چند دقیقه ای چه در هنگام اینترنت یا مکالمه حس ناخوشایندی رو منتقل میکنه.",5,2,4,4,3,4,4,3
"[""سيستم عامل روان...دوربين سلفيه عالي....خوش و دست و سبک...صفحه نمايش فوق العاده با کيفيت...تاچ روان...حس لوکس بودن...""]","[""دوربين اصلي کمي ضعيف است...""]","با سلام خدمت دوستان .....
یک هفته میشه که این گوشی را با گارانتی تهیه کردم....در ابتدا خواستم نکسوس 5ایکس بخرم که بعد از رفتن به یکی از نمایندگی ها واقعا مجذوب این گوشی شدم....
گوشی از همه نظر عالیه نسبت به قیمتش....
تاچ عالی...
صفحه نمایش فوق العاده با کیفیت....واقعا رنگارو زیبا و طبیعی نشون می ده..
دوربین سلفی با کیفیت(در حد جی فور) چون قبلش جی فور داشتم..
رابط کاربری کاملا روان و سبک....
خوش دست و سبک...وزنش 130گرم هست...
جنس بدنه قابل قبول....
فقط یه خورده کیفیت دوربین اصلی پایین هست اونم تو جاهایی که نور کم هست....",10,0,5,5,5,4,5,3
"رام_رابط کاربري_کيفيت صفحه و...","دورين پشت ميتونست بهتر باشه","من به شخصه هر نوع برن و سیستم عاملیو تجربه کردم اما واقعا این گوشی بسیار زیبا و جذابه
رابط کاربریش حرف نداره به شخصه میگم بهتر از همه برندهاست
خوش دست
لگ یا هنگ هم ندیدم
چندتا بازی سنگین هم اجرا کردم بدون مشکل بود
کیفیت صفحه با توجه به تراکم پیکسلی که داره فوق العادس
شاید باورتون نشه با هربار شارژ 2 روز میتونه کارکنه مخصوصا برای منی که شب تا صب توی نت هستم واقعا ب درد بخوره
و توی این رنج قیمت تکه
توی خریدش شک نکنید
درسته زیاد معروف نیست توی ایران اما توی خود چین محبوب ترین برند هست
موفق باشید",20,0,5,5,5,4,3,3
