positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"همه چیزش عالیه فقط حیف که اینترنت 4g نداره",0,0,5,5,0,5,5,0
,,"طراحی قشنگی داره و توی طراحی و سیستم عامل از بقیه ی گوشی های توی این رنج قیمت، «خیلی» فرق نداره، در صورتی که با همین قیمت میشه یه موبایل بهتر از نظر سخت افزاری و ... گرفت.
باطریش خیلی زود تموم میشه و زود به زود باید زد به شارژ
مخصوصا اگه از دوربینش و دیتا زیاد استفاده کنید
فوکوس دوربینش خیلی ناجوره! یعنی خیلی بد فوکوس میکنه روی نزدیک یا اینکه نمی کنه. و به صورت دکمه ای هم فوکوس نمیکنه ( با لمی کردن صفحه)
ولی کیفیت دوربینش خوبه",0,1,3,4,3,5,4,3
"حافظه داخلي مناسب، صفحه نمايش معقول، دوربين اصلي خوب ووو طراحيش خيلي باکلاسه",,"من در درجه اول طراحی دو طرف شیشه این گوشی رو خیلی دوست دارم، که متاسفانه از این نوع طراحی دربین برند های دیگه خیلی کم شده و همه شبیه هم هستن و ادای همدیگرو در میارن ولی این گوشی یه گوشی خاصه از لحاظ طراحی",2,0,4,5,3,5,5,3
"حافظه داخلي مناسب، صفحه نمايش معقول، دوربين اصلي خوب ووو طراحيش خيلي باکلاسه",,"من در درجه اول طراحی دو طرف شیشه این گوشی رو خیلی دوست دارم، که متاسفانه از این نوع طراحی دربین برند های دیگه خیلی کم شده و همه شبیه هم هستن ولی این گوشی یه گوشی خاصه از لحاظ طراحی ُ دورو شیشه ضد خشه \ردازندشم 8 هسته ایه رمش بد نیست نسبت به قیمتش خرید خوبیه",3,0,5,5,5,5,5,4
,,"سلام.واقعا تو این رنج ،قیمتش، زیاده !واقعا من ترجیح میدم برند سامسونگ تو این رنج بخرم.کلا چیزی نداره به عنوان ی برند تازه وارد ک نظر منو جلب کنه!!!شما خودتون در نظر بگیرید با این قیمت ترجیح نمیدید j5یا هواویی بگیرید",3,3,3,3,3,3,3,3
,,"من تو بازار موبایل دیدم که این گوشی رو برای اثبات ضد ضربه بودن پرت کردن و چیزیش نشد، توو دیجی هم گویا ارزون تره،اونجا دستم گرفتم و چند تا برنامه رو باز کردم هنگی نداشت",4,0,5,5,5,5,5,5
"دوربين، طراحي خيلي زيبا، ضد خط و خش بودن دور بدنه، رم خوب",,"به نظر من این گوشی الان با این قیمتی که داره خیلی می ارزه، صفحه نمایش IPS HD ،و کیفیت دوربین 13 و 5 ، ساپورت رم 32 با این قیمت خیلی خوبه، ولی چیزی که من رو بیشتر از همه جذبش کرد طراحیشه، درورو شیشه است و گوشی به درد یه Business man واقعا می خوره ، و توی دست حسه خیلی خوبی داره",2,1,5,5,4,5,5,5
[],[],"من این گوشیرو یکسال پیش خریدم بخداتاالان بالای ده بارفرستادمش گارانتی دوتا هم خریدم هردتاش رفتن بعد یمدت براگارانتی الانم باز خرابشده.توروخدابفکرباش نخرید حیف پوله خداشاهده.",3,3,0,0,1,1,3,1
[],[],"به نظر من ترنادو اسلیم خیلی از این خوش دست تر و زیبا تر و سبکتر وباریک تر و بصرفه تر میباشد کلا از نظر ظااهری بهتر است
اما خب از نظر دوربین ونرم افزاری مقداری پایین تر میباشد
من به شخصه اسلیم را انتخاب میکنم
لطفا موجودش کنید تا کاربران بتوانند مقایسه کنند...",1,0,3,3,3,3,3,3
[],[],"لطفا tornado slimموجودش کنید..",1,0,3,3,3,3,3,3
