positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سبک
خوش دست
طراحي
صفحه نمايش
سخت افزار خوب","نداشتن 4G
فوکوس دوربين نامناسب","تو این رنج قیمت گزینه مناسبیه این گوشی رو برای پدرم خریدم از لحاظ طراحی و کیفیت تصویر واقعا معرکست. رنگها بسیار شفاف هستند ولی نداشتن 4G و فوکوس نامناسب هنگام عکسبرداری تو ذوق میزنه.",0,0,4,4,3,4,4,3
"کيفيت صفحه بالا
دوربين بسيار خوب
سبکي
آپديت فوق العاده آسان","نداشتن قاب يا تجهيزات جانبي","گوشی خیلی خوبیه.برای خواهرم سفارش دادم و خیلیی هم راضیه.کیفیت دوربینش عالیه مخصوصا فیلم برداریش.باتریش ممکنه روی کاغذ ضعیف به نظر برسه ولی اینطور نیست به نظرم باتریش هم خوب جواب میده.در این رنج قیمتی واقعا رقیب نداره",0,0,5,5,3,4,4,5
"طراحي زيبا،قيمت مناسب،کيفيت بالاي صفحه،امکانات نرم افزاري خوب،قابليت تغيير محل ذخيره سازي","داغ کردن بي مورد، نگه نداشتن شارژ ،دوربين بي کيفيت،پيدانشدن لوازم جانبي،عدم سازگاري با اکثر بازيها","اصلا بهتون توصیه نمیکنم من نمیدونم از چیش اینقدر تعریف میکنید اصلا باتری رو خوب نگه نمی‌داره اگه 100% شارژ کنی بعد از 5 _6 ساعت حدود پنجاه شصت درصد باتری مصرف میکنه حتی اگه در این مدت از گوشی استفاده نکنی من اصلا برند ایسوسو برای خرید مناسب نمیبینم ولی اگه بخوایید پولتونو دور بریزید ایسوس بخرید",0,1,1,3,5,5,5,2
"[""صفحه با سايز مناسب\n""]","[""داغ کردن \nنداشتن otg \nنبود وسايل جانبي در بازار \nباطري ضعيف\n""]","من 7 ماه هست که این گوشیو گرفتم ولی متاسفانه وسایل جانبیش مثل کیف و گلسش سخت گیر میاد و از نظر سخت افزاری هم تا حالا",0,0,4,4,4,5,3,2
"سخت افزار قوي
قيمت مناسب
صفحه نمايش با کيفيت
عدم کاهش کيفيت","نداشتن 4g","اگر دستگاهی کامل و با کیفیت می خواهید ایسوس بگیرید",0,0,5,5,5,5,5,4
,,"دیجی جان لطفا مشکیشو بیارید میخوام واسه تولد همسرم براش این گوشی رو بخرم.ممنون",2,0,4,4,4,4,4,3
[],[],"گوشیش خیای خوبه ولی اگه پیشنهاد بخوره عالی میشه",2,0,5,5,5,4,5,4
"[""کيفيت صفحه\nدوربين با کيفيت\nCPU 4 هسته اي عالي""]",,"آقا ASUS بهترینه،من خودم این گوشی رو ی هفتس خریدم عالیه در انتخابش هیچ شَکی ندارم،دوربینش فوق العادس تو تاریکی رو حالت شب خیلی خوبه،از CPU این گوشی خیالتون راحت بازیهای سنگین رو به راحتی میاره و رزولوشن صفحش هم عالیه راضیم",4,0,5,5,4,5,5,4
"همه چيز",نداره,"تو خریدش شک نکنید عالیه",3,0,5,5,4,5,5,4
"داراي پر ابهت ترين و زيباترين آرم دنيا (ASUS)
طراحي استثنايي و بي نظير سري گوشي هاي ZENFONE
بسيار با دوام، يدک کشيدن کمپاني جهاني ايسوس
ظاهري فوق العاده شيک و متفاوت
قدرتمندترين کمپاني جهان در زمينه ساخت قطعات کامپيوتري","هرگز چنين چيزي وجود ندارد.","دوستان این گوشی به معنای واقعی کلمه، به معنای واااااقعی کلمه بی نظیره ظاهرش.اصلا لذت بخش کلمه ASUS بالای صفحه نمایش.اگه میخواهید متفاوت باشید و با هیچ کس بی خودی بحث نکنید کار خودتون رو بکنید و تو این رنج قیمت این گوشی رو اونم مشکیش رو بخرید....واقعا عروسکه...ایسوس کمپانی جهانی اصلا نیازی به تعریف نداره..در حال حاظر هیچ کمپانی در دنیا در زمینه ساخت قطعات کامپیوتر و لپ تاب به پای ایسوس نمیرسه و در حال حاظر این گوشی در ایران داره حسابی جا باز میکنه...خداوکیلی فقط برند ایسوس رو بنویسید رو مقوا ارزشش از صدتا گوشی سامسونگ اون مقوا بیشتره.",9,7,5,5,5,5,5,5
"رابط کاربري عالي
کيفيت عالي تصوير
خوش دست بودن
امکانات عالي نسبت به قيمت","موقع استفاده خيلي زياد کمي داغ ميکنه
باتري متوسط","بعد از حدود 2 ماه استفاده خیلی از گوشی راضیم مخصوصا اینکه بیشتر روز در حال استفاده از گوشیم
رابط کاربریش عالیه
اصلا هنگ نکرده تا حالا
کیفیت ساخت و تصویرش قابل قبوله
ارزش خرید داره نسبت به قیمتش
تو این رنج قیمت از بقیه رقباش سرتره
نقاط ضعفش سختگیرانه فقط میشه از داغ شدنش مواقع استفاده خیلی زیاد گفت و باتری متوسطش",5,0,5,4,4,4,4,4
,,"جناب آقای محمدعلی نامه ای از اینکه نظرات خود را برای سایرین به اشتراک گذاشتید، سپاسگزارم
بنده کلیه سوالات خود را از نظر شما دریافت کردم
متشکرم",6,0,4,5,4,4,4,4
,,"لطفا رنگ سفید را هم موجود کنید",2,0,3,3,3,3,3,3
[],[],"سلام پیشنهاد ویژه لطفا میخوام بخرمش",7,4,5,5,5,5,5,5
