positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"سفیدش خیلی خوشگله",0,0,3,3,3,3,3,3
,,"بیشتر از یک ساله فکر کنم برا مادرم خریدم. انقدر اینترفیسش سریعه میخواستم برا خودم بر دارم یکی دیگه براش بگیرم. واقعا برای این قیمت می ارزه",0,0,3,3,3,3,3,3
,"باتري ضعيف","من این رو 11 ماه پیش خریدم برای یکی از اعضای خانواده . متاسفانه باتری اش بعد شش ماه، خیلی خیلی ضعیف شده و در حد چند ساعت فقط باتری نگه می داره و همش باید به شارژ باشه. مشکل دیگه ای ازش ندیدم. تو این قیمت ، اگر مشکل باتری رو نداشته باشه به صرفه است.",0,2,2,2,4,2,5,2
,"صداي بلندگو راضي کننده نيست.خيلي کمه","برا پدرم خریدم این گوشییو
از سفارش تا تحویل 4 روز زمان طول کشید تا رسید ب دستم اصفهان
از همه چیش راضی هستم بغیر از صدای بلندگو.خیلی کمه صداش
ولی در مورد مابقی موارد خوبه",1,2,3,3,3,3,3,3
,,"گوشی تو دست من لمسیش از چهار طرف حدود 1 سانت کار نمیکنه
فکتوری رست میکنم درس میشه بعد 5 دقیقه دوباره خراب میشه
گوشی هم اصلا ضربه نخورده",4,2,3,1,3,2,3,3
,,"درسته که قیمتش نسبت به امکاناتش میارزه ولی اصلا صفحه نمایش tft ارزشش رو نداره
از بالا که نگاه میکنی همه چی رو سیاه نشون میده و از جلو بی کیفیت
لمسی این گوشی هم گاهی گیر داره
اما بقیه چیزاش عالیه مثل دوربین و اندروید جدید و رم و سی پی یو
تو بنچمارک هم 22000 میاره",4,1,3,1,3,2,3,3
,,"صفحه نمایش بزرگو خوبی داره،باطری ضعیف توی سه ساعت کار باگوشی تموم,بازی هارو خوب بالا میاره،کیفیت صفحه نسبتا پایینی داره،لمس خوبی داره،اسپیکر گوشی صدای کمی داره،ظاهرش از تو عکسا قشنگ تره،رابط کاربری زیبایی نداره،ولی نسیت به این قیمت حتما پیشنهادش میکنم",6,1,5,2,3,3,3,3
,,"یادم رفت بگم ک کیفیت صدا مکالمه از خوده گوشی و از طرفه دیگه بسیار عالی است فقط اسپیکر پشت گوشی صداش کمه.",4,2,4,2,3,3,4,3
"ظاهري زيبا و خوش دست و سبک داشتن چراغ اعلان و کليد هاي پايين صفحه نمايش بزرگ تاچ عالي","تراکم پيکسلي کم صفحه نمايش کيفيت کم دوربين ها ولي قابل قبول نبود برچسب صفحه و گارد","سلام.میخوام تجربیاتم از کار کرد با این گوشیو بگم.من این گوشیرو برای مادرم خریدم.ظاهرش عالیه رنگش خاکستری متالیکه توی عکسا دیجی کالا رنگش تیره دیده میشه. سبکه.صفحه نمایشش بزرگه تاچش حرف نداره.امکاناتی داره ک توی این رنج قیمت گوشی های دیگه نداره مثه ال ای دی اعلان و کلید های پایین نمایشگر.فقط کمی تراکم پیکسلی کم و کیفیت پایین صفحه نمایش دیده میشه و دوربین سلفیش کمی تاریک نشون میده ولی با برنامه های افکت کامرا لاین و... درست میشه کیفیت عکسا قابله قبوله.دوربین پشت هم خوبه اونم کیفتش کمه ولی بازم توی این رنج قیمت خوبه ب نظرم.رابط کاربریش هم ساده هست.نور کلید های پایین کمی ضعیفه.این گوشی برای کسایی ک میخوان گوشی دوم باشه یا تازه میخوان گوشی لمسی داشته باشن حرف نداره و یا اونایی ک پول بیشتری ندارن هزینه کنن واسه گوشی این بیشترین انتظارات رو براورده میکنه.من خودم s7 edgeدارم با این ک این گوشی رو دارم امکانات این L3 انتظارات ادمو براورده میکنه.فقط ب دلیل نبود لوازم جانبیش در ایران کمی ادم اذیت میشه واسه مراقبت از گوشی.ببخشید طولانی بود امیدوارم مفید بوده باشه واسه اونایی ک میخوان بخرن",4,1,4,2,3,3,4,3
"قيمتش نسبت به مشخصات بالا","نقاط ضعف ( نشناختن کامل اين مارک در ايران )","تشکر ویژه از دیجی کالا نسبت به گذاشتن گوشی با این مشخصات که قیمتی بسیار عالی داره",4,2,5,3,4,3,4,3
