positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"لطفا موجود کنید.",3,0,0,0,0,0,0,0
,,"سلام دوستان من این گوشی رو چند روز پیش از بازار خریدم خواستم اون چیزایی که ازش فهمیدمو شرح بدم
اولا که بدنش پلاستیکه ضد خشه ولی با گرفتن تو دست حس خوبی به آدم دست میده به نظر من یه گوشی مردونس و به درد خوانومها نمیخوره ولی عالی از هر لحاظ و اینم بگم که چون سفارش آمریکا هستش منو فارسی نداره ولی هم اس ام اس فارسی میگیره هم میتونی فارسی تایپ کنی باهاش یکم واسه تو جیب گذاشتن بزرگه که بنظر من این ایراد نیست و کسی که دنبال یه همچین گوشی ضد ضربه هست باید اینشم بپذیره اصلا لگ و هنگ نداره و مال من فابریک اندرویدش 5 بود کلا یه گوشی خاصه باتریشم یه روزس با استفاده معمولی ازش کیفیت صفحه هم عالی مثل بقیه سوپر امولیدای سامسونگ.",1,1,0,0,0,0,0,0
,,"خیلی دلم میخواست این گوشی رو بخرم ولی دیگه واقعا نیاز به یه گوشی خوب داشتم ، و ده دقیقه پیش ال جی جی4 را از همین سایت سفارش دادم ، چند ماه منتظر این مدل بودم ولی دل و زدم یه درسا امیدوترم پشیمون نشم",1,0,5,5,5,5,5,5
,,"لطفا کی عرضه میشه",1,0,5,5,5,5,5,5
,,"سلام به نظرم فوق العادس",0,0,5,5,5,5,5,5
,,"دیجیه عزیز نزدیک به 2 سال زدی بزودی .....",6,0,0,0,0,0,0,0
,,"سلام
من کارم استخراج سنگ از معدنه و این گوشی خیلی به دردم میخوره ، کاش دیجی کالا زودتر این گوشی را موجود کنه چون من و خیلیا که شرایط شغلی خاص دارن نمی تونند از هر گوشی استفاده کنند و تنها گوشی های مقاوم در برابر خاک و ضربه هستند که توی اون شرایط دوام میارند .
ضمنا از وقتی من این گوشی را اینجا دیدم برای خریدش از بیرون هم اقدام کردم اما توی بازار موجود نبود .
ممنون",8,0,0,0,0,0,0,0
,,"به جای به زودی بنویسید به دیری",22,0,5,5,5,5,5,5
,,"با با این گوشگوب چیه فقط به درد آبگوشت له کردن میخوره به نظر من s6 طراحی بهتری داره",0,4,0,0,0,0,0,0
,,"من این گوشی رو وقتی 1 سال پیش میخواستم s5 بگیرم دیدم و خوشم اومد حتی به خاطر این که ضد ضربه هست مدل های active سامسونگ ولی یه سوال دارم ایا هیچکدومتون دیده این گوشی نسبت به نسخه معمولیس حسگر اثر انگشت نداره؟",1,0,0,0,0,0,0,0
