positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي زيبا
سخت افزار بسيار پرقدرت
رابط کاربري مناسب
توانايي پخش فايلهاي صوتي 24 بيت
امکان پخش فيلم هاي با کدينگ x265","ليز بودن قاب پشت
صفحه نمايش نه چندان ايده آل","من مدل zuk z2 رو سه ماهه خریدم باید بگم فوق العادست و مطمئنم این برادر بزرگترش بهتر از اونه
فقط کافیه برنامه antutu Benchmark رو روی این گوشی تست کنید تا به قدرت این گوشی پی ببرید. به راحتی گلگسی s7 رو میذاره تو جیبش.
قاب پشت این گوشی انقدر زیباست که دلت نمیاد تو قاب ژله ای قرارش بدی ولی برای محافظت ناچاری که استفاده کنی چون به شدت لیزه و با یه بار افتادن معلوم نیست چه بلایی سرش بیاد.
مدل زوک زد 2 قیمت بسیار پایینتری از این مدل داره و قیمت این گوشی هم میتونست پایینتر باشه و به نظرم یه مقدار گرونه.
باتری عالی و شارژ سریع یکی دیگه از نکات مثبت این محصوله.
بهترین نکته برای خرید این گوشی وجود رامهای بسیار زیاد با بالاترین اندروید ممکن برای این گوشیه اگه اندروید اصلی این گوشی که چینیه و فقط انگلیسی رو ساپرت میکنه خیلی مورد علاقتون نبود میتونید از رامهای دیگه استفاده کنید.
این گوشی یکی از پرطرفدارترین گوشی های چینیه و حتی سایت طرفداری داره که تمام مشکلات و نرم افزارهای لازم رو میتونید تو اون سایت پیدا کنید کافیه zukfans رو سرچ کنید تا سایت مورد نظر رو پیدا کنید.
توسعه دهندگان زیادی هستند که اندرویدهای به روز شده برای این مدل بیرون میدن. با نصب هرکدوم میتونید از آپدیت های هفتگی این توسعه دهندگان استفاده کنید.
در یک کلام باید بگم رابط کاربری این گوشی تلفیقی از کارایی اپل و زیبایی اندرویدو باهم داره. کافیه دقت کنید تا تشابهات زیاد این رابط کاربری رو با اپل پیدا کنید.",3,1,4,4,3,3,5,4
"سرعت و حافظه رم بالا
رابط کاربري ساده و روان
کيفيت ساخت عالي
سنسور اثر انگشت با کارکرد عالي","لوازم جانبي کم","گوشی بسیار خوب و با کیفیت ساخت بالایی هست و سیستم عامل اون هم آندروید با رابط ZUI هست البته اون نسخه که من خرید کردم در سال گذشته و از دی جی کالا هم بود اینجور بود. نسخه آندروید 6 بود و گزینه امکان آپدیت ندارد. و البته تمامی برنامه های اصلی و پایه آندروید از ابتدا موجود بود و زبان راه اندازی هم قابل انتخاب بود و البته بعد از راه اندازی زبان فارسی هم داشت. تقریبا مشخصات برنامه های پایه این نسخه مثل موبایلهای سری نکسوس گوگل هست. با کمی گشتن تو سایتها نحوه آپدیت رو پیدا می کنید اگرچه به نظرم فعلا لازم هم نیست. بعضی از کارکترها از ابتدا چینی نشان داده می شد مخصوصا در دفترچه تلفن حتی زمانی که زبان گوشی انگلیسی بود این مشکل با یک بار روشن کردن GPS یا همان مکان یاب گوشی در فضای باز و کمی صبر کردن در شناسایی مکان حل شد. در سایت اصلی سازنده فروم بسیار خوبی هست که آپدیتهای رسمی و غیر رسمی حتی برای نواحی مختلف جهان در آن موجود هست.",1,1,3,3,3,3,3,3
"خيلي پرقدرت","نبود جانبي","پرقدرت و زیبا",2,2,3,5,5,5,4,5
"6 گيگ رم
حافظه داخلي مناسب","عدم ساپورت زبان فارسي حتي با آپديت به اندرويد7
جنس بد دکمه ولوم ( لغي داشتن)
چيني نوشتن تماس هاي از دست رفته
نرم افزار هاي چيني","با سلام من این گوشی رو از همین جا خریدم . راه اندازی این گوشی با زبان چینی می باشد.
بعد از انجام راه اندازی مشاهده میکنید که از هیچ برنامه ی گوگلی در این گوشی استفاده نشده، در قسمت زبان ها زبان فارسی وجود نداردحتی با آپدیت شدن به اندروید 7 زبان فارسی به آن اضافه نشد حتی به نظر من هچ تغییری نسبت به اندروید 6 در این گوشی شکل نگرفت و فقط نسخه ی اندروید جدید شد.
نوار اعلان در قسمت بالا قرار دارد و جهت روشن کردن وای فای و بلوتوث و... باید از پایین به بالا بکشید تا نوار مربوطه ظاهر شود.
از همه بدتر این که تماس های از دست رفته و دریافتی و.. را چینی مینویسد حتی با انتخاب زبان انگلیسی.
رابط کاربری این گوشی خوبه اما نه خیلی خوب مثلا بیشتر جلوه های اندروید 6 و 7 را از بین برده تا گوشی روانتر شود.",3,0,3,3,3,3,3,3
"سخت افزار خوب","قيمت نسبتا گران","بنظر گوشی خوبی هست اما باید دید و امتحان کرد بعد نظر تخصصی داد از دیجی میخوام شگفت انگیز بشه تا با قیمت مناسب تری بدست کاربران و علاقمندان گوشی لنوو قرار بگیرد... با تشکر",0,1,2,3,3,5,4,3
,,"دوستان اصلا خوب نیست این موبایل مخصوصا نسبت به قیمتش
ضمنا این گوش هم چینیه که توسط لنوو وارد کشور میشه
هواوی و شیاومی خیلی بهترن در این رنج قیمت
هواوی داره بهترین گوشی هارو میزنه وبر طبق نقد وبررس دیجی کلا داره با شرکت های پرچمدار رقابت میکنه
من این گوشیو پیشنهاد نمی کنم اصلا بستگی به سلیقه و نیاز های شماست اما این یک اطلاعیه کوچک بود که من به شما دوستانم دادم نخریدش",3,20,0,0,0,0,0,0
"امکانات و کيفيت ساخت","قيمت در ايران نسبت به قيمت جهاني","من این گوشی را یک ماه پیش در نمایندگی لنوو دیدم و کامل باهاش کار کردم. گوشی خوش دستیه و کیفیت ساخت فوق العاده ای هم داره و تنها ضعفش قطعات جانبیشه که با این که توی ایران نمایندگی فروش هم داره اصلا خدمات قطعات جانبی خوبی ارائه نمیده. توی سایت خود هماتلم نظر گزاشتم و نقد کردم خدماتشونو که متاسفانه پیام منو پاک کردند. من قصد خریدشو دارم منتها پیشنهاد می کنم اصلا هزینه واسه گارانتی پرداخت نکنن چون عملا هیچ خدماتی دریافت نخواهید کرد. از دیجی کالا هم تقاضا دارم نسخه 64 گیگشم موجود کنه.",7,0,2,4,5,4,2,4
,,"من حدود یکی دو ماه این گوشی رو دارم از لحاظ سخت افزار معرکه است صداشم وقتی دوبلی فعال کنیم همه کیفیتش بیشتر میشه هم میزان صداش قیمتش نسبت به همرده هاش خیلی خوبه با s7 قابل مقایسه نیست ولی از s6 بهتره",2,1,5,4,4,5,5,3
"زيبا
سنسورهاي متعدد
کمپاني قدرتمند
صفحه نمايش سوپر امولد","کمي دوربين","گوشی عالیه برای اشخاصی مثل من که از برند های تکراری سامسونگ و هواوی و سونی و...... که در بازار ایران به صورت تکراری در آمده خسته شدن....... هم کیفیت تصویر عالی. امکانات فوق العاده.. دوربین خوب.... باتری مناسب... در مجموع خرید این محصول برای افرادی توصیه می شه که دنبال خرید و فروش نباشند...............",2,2,3,5,5,4,5,5
,,"اصلا ارزش خرید نسبت به قیمتش نداره چیزاش نیست تو بازار لنوو تو لب تاب خوبه نه گوشی مثلا شما برید مقایسه کنید با گلکسی s6 یا حتی s7قیمتشون از این کمتره و امکانات به مراتب بالاتره و هرچی نباشه سامسونگه خودتون برید مقایسه کنید متوجه میشید با این پول به مراتب گوشی های بهتری میشه خرید",12,43,1,2,1,3,3,2
"پردازنده قوي رم قوي دوربين پشت عالي سبک دخوش دست","سلفي بسيار ضعيف","گوشی بسیارخوبیه قیمت بالا دوربین سلفی ضعیف",1,20,3,3,3,3,3,3
"سبک بودن-فقط زيبايي","کيفيت پايين صداي تماس ورودي و خروجي-تاچ متوسط-باطري متوسط","تجربه یک ماه استفاده رو خدمتتون میگم شاید در انتخابتون تاثیرگذار باشه.
گوشی قبلیم موتورولا نکسوس بوده که در مقایسه با این گوشی، لنوو تاچش خیلی ضعیف تره ، به صورتی که حداقل باید 2 بار بزنم روش تا جواب بگیرم.
صدای تماس های ورودی و خروجی ضعیفه و راضی نیستم.
باطری متوسطی داره و هر روز باید با کارکرد متوسط شارژ بشه.
در حالتی که زبان گوشی رو به فارسی تبدیل میکنین شماره های تماس گیرنده کاملا برعکس می افته و رو صفحه که قابل شناسایی و خوندن نیست و یه متن چینی زیر همشون نوشته میشه.
در حالت فعال بودن زبان فارسی برای گوشی با کمال تعجب، امکان dail با علامت گوشی در صفحه غیرفعال میشه و تا روش میزنی صفحه بسته میشه و امکان تماس گرفتن با گوشی ندارین و حتی نمیتونین miss call هاتون رو ببینین.
توی کانتکت ها در ادامه اسم ها یه متن چینی مشاهده میشه.
در کل با این قیمت پیشنهاد نمیکنم.",16,6,3,2,1,3,2,3
"سخت افزار قوي","کيفيت پايين صداي ظبط شده ويديو ها
نبود دکمه منو و برگشت","تنها ایراد جدی نبود دکمه برگشت و منو و کیفیت پایین صدای فیلمبرداری می باشد",3,5,3,4,4,3,3,4
"سخت‌افزار قدرتمند
زيبا
سنسور اثر انگشت سريع
شارژ سريع","امکانات نرم‌افزاري کم نسبت به رقبا
لوازم جانبي کمياب","تجربه من از یک هفته کار با این گوشی:
خیلی سریع و روان هست
رابط کاربری ساده و شبیه به اندروید خام داره
صفحه نمایشش مثل همه صفحه نمایش های سوپر امولد رنگ سفید رو مایل به زرد نشون میده
دوربینش اصلیش خوبه ولی اپلیکیشن دوربین امکانات خاصی نداره و بهتره از یه اپلیکیشن دیگه مثل camera fv استفاده بشه
دوربین سلفیش هم خوبه
سنسور اثر انگشتش خیلی سریعه و خطا هم نداره
باتریش سریع شارژ میشه و موقع شارژ شدن داغ نمیشه
یه کاور گلس رو صفحه نمایش از طرف سازنده قرار داده شده که یه امتیازه
جنس پشت بدنه گوشی از شیشه س که باعث میشه راحت لیز بخوره و بهتره یه کاور ژله ای بگیرین براش که البته لوازم جانبی این گوشی تو بازار خیلی کمیابه و من مجبور شدم کاور یه گوشی دیگه رو بگیرم و بندازم روش
سبک و خوش دست هست و ظاهر جذابی داره
حافظه داخلی خیلی پرسرعتی داره و در حد حافظه های ssd سریعه
از رم شش گیگابایتی حدود چهار گیگ خالی است
سنسور اثر انگشت این گوشی مثل تاچ پد عمل میکنه و کار دکمه بک و اپ هیستوری رو و هوم رو با هم انجام میده که قابل تغییره و میشه مشخص کرد با هر حالت مثل لمس طولانی سنسور چه عملی انجام بشه
صداش واضح و قوی هست
روشنایی صفحه نمایش خوبه
در کل خریدش خالی از لطف نیست به خصوص اگه دنبال یه گوشی مناسب برای بازی هستین",16,3,4,4,3,4,4,3
