positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"من گوشی های فلای رو از نزدیک دیدم ، واقعاً عالیه، متاسفانه مردم ما برند پرست هستن
اگه به جای اسم برند فلای ، یه اسم دیگه از یه برند شناخته شده بود مطمئناً کلی تعریف و تمجید می شد",1,1,4,4,5,5,5,4
[],[],"200 گرم مگه داریم?!",2,2,2,4,3,2,4,2
"اندازه بزرگ","باطري_قدرت پردازش_ارزش پايين نسبت به امکانات و قيمت بسيار بالا","دوستان گوشی 5.5 اینچی اسمارت قدرت پردازش اش خیلی ازاین بالاتر است _هشت هسته ای با گرافیک 4 هسته ای mali450 ولی این گوشی 4 هسته ای از رده خارج mt6582 با گرافیک قدیمی mali400 دو هسته ای که هر هسته اش از مدل mali450 کاملاً ضعیفتر است!جالب اینکه با این صفحه بزرگ باطری بسیار کم ظرفیت _ 2300 mah _ که از اسمارت خیلی کمتر است! و حتی گوشیهای 5 اینچی نیز از این گوشی باطری قوی تری دارند! وزن گوشی نیز در رده فوق سنگین قرار دارد! مانده ام آنهایی که به این گوشی با این قیمت بالا و امکانات و کارایی پایین رای داده اند چه چیز مثبتی دیده اند ! بگویند تا سونی و اپل و الجی و سامسونگ در محصولات آینده از _فلای _ چینی، بیاموزندو بکار برند! با این قیمت می توان امکانات بسیار بالاتر از مارکهای مرغوب و معتبر خرید! حتی گیگابایت نیز یک گوشی 6 اینچی با این مشخصات ولی باطری قوی تر و وزن کمتر و قیمت بسیار کمتر ساخته بود که در دیجیکالا تا مدتها موجود بود و در سایتهای خارجی اکثر کاربران نسبت به آن رای بالا و مثبتی داده بودند که کاملاً نسبت به این گوشی فلای واقع بینانه تر بود!",3,2,0,1,0,2,2,0
ظاهر,,"ظاهر زیبا
از جنس بدنه ی طرحش خیلی خوشم اومد ، RAM و پردازنده قابل قبولی هم داره به نظرم خوبه.",2,2,5,5,5,5,5,5
"طراحي زيبا، صفحه نمايش مطلوب IPS، دوربين قابل قبول",,"به نظر من کسایی که گوشی 6 اینچ دوست دارند این مدل قابلیت هاش با توجه به قیمتش خیلی مناسبه ،طراحیش و جنس بدنش این گوشی را در رده Business class برده.
من فکر می کنم ارزش خرید داره",6,3,5,5,5,4,5,4
,,"از جنس بدنه ی طرحش خیلی خوشم اومد ، RAM و پردازنده قابل قبولی هم داره به نظرم خوبه.",6,1,5,5,5,5,5,5
,,"به نظر من در بین بقیه گوشی های 6اینچی طراحیش واقعا قشنگ تره با این قیمت دوربین خوب و امکانات خوبی داره",6,2,5,5,5,5,5,5
"کلي باعث انبساط خاطر وضمنا باعث دلگرمي محصولات داخلي مثل جي ال ايکسه!","شما هرچي تصور بکني داره تقريبا معناي کامل ضعف همين گوشيه!","ببینید رکورددار بودن نوعی هنره!! وقتی نمیتونید بهترین باشیدیا جزو بهترینها باشید دیگه اون وسطها زیادفرقی نداره و به چشم نخواهید آمد! پس اگر همچنان دنبال شهرت هستید ته جدول جایگاهی مناسب برای شماست! اگر بهترین نیستید،بدترین باشید!
من تصورم میکنم سازندگان این گوشی،دیوایس ،هرچی! از نوشته بالا الگو برداری کردن! دلیلش خب اینهاست: باتری با ظرفیت فوق العاده کم و صفحه نمایشی بزرگ و بدقواره با رزولیشینی به نسبت بزرگی صفحه فوق العاده پایین و رم بسیار پایین بویژه با توجه به اندازه صفحه نمایش و تکمیل اینها در کنار پردازنده ای ضعیف و قرار دادن کل این مجموعه در قابی از ارزانترین نوع قابهای معمول گوشی(یعنی پلاستیکی و بی قیافه) و همه اینها در کمال تعجب در کنار هم دارای وزنی بالا و تاریخی !(باورکنید این قسمتش واقعا هنره! شما وزن این رو با nexus 6p مقایسه کنید و فراموش نکنید اون گوشی با صفحه نمایش 5.7 اینچ کیفیت کواد اچ دی 1440x2560 تقریبا رزولیشینی دوبرابراین گوشی داره و یا اینکه باتری 3450 میلی آمپری داره و بدنه اش تمام فلزیه یازم 22 گرم سبکتر از این گوشیه!!!البته بماند که حافظه داخلیش از 32 شروع میشه و اپشنهای 64 و 128 گیگ هم داره اونوقت این چطور با بدنه پلاستیکی و باتری به این کم ظرفیتی (باتری یکی از قسمتهای سنگین هر گوشی ای هست که حجمش شدیدا در وزن کلی تاثیر داره)تونسته بشه 200 گرم خودش بنظرم جای تقدیر از سازندگانش داره!",15,6,0,0,0,0,0,0
,,"دیجی لطفا این گووشی و بذار تو پیشنهاد ویژه ، من از این مدل خیلی خوشم میاد .",5,3,5,5,4,5,5,4
,,"دیجی چرا موجود نمیکنی، من میخوامش",6,4,5,5,5,5,5,5
,,"من اینو میخوام، دیجی لطفا قیمت اعلام کنید",5,5,5,5,5,5,5,5
,,"دیجی کالا لطف با اعلام قیمت سریعتر موجودش کنید، به نظر خیلی گوشی خوش اندازه ای باشه.",7,3,5,5,5,5,5,5
,,"خیلی بزرگه.",4,2,5,5,5,5,5,5
,,"لطفا توجه کنین
مگه میشه! باتری 190 میلی آمپر ساعت
بچه ها نخرین اصلا من نصیحتتون میکنم
مکه ممکنه که باتزی انقدر ضغیف باشه اینکه حتی یک ساعت هم دوام نمیاره حتی به درد زنگ زدن هم نمیخوره!
برین گوشی های cat رو نگاه کنین سطح پایین ترینشون 1800 میلی آمپر هست ! من که خیلی تعجب کردم",5,3,0,0,0,0,0,0
,,"باتریش خیلی ضعیفه",3,3,0,0,0,0,0,0
,,"دیجی زود تر موجودش کن.",7,3,5,5,5,5,5,5
