positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"فوق العاده س.تو این رنج قیمتی بهتر از اینو پیدا نمیکنید",1,0,5,5,5,5,5,5
"عالي و قوي",ندارد,"عالی من از خریدم راضی هستم",3,0,5,5,5,5,3,5
,,"من نزدیک به هفت ماه این گوشی رو خریدم و اولین بارم هست که از برند هواوی استفاده میکنم، قبل از خرید این گوشی اعتمادی به این برند نداشتم.تا وقتی که مجبور به خرید یک گوشی با بودجه محدود و با امکانات خوب و ظاهری قابل قبول بعد از دزدیده شدن گوشی قبلیم شدم، من نزدیک به یک هفته تمام گوشیهایی که تو این رنج قیمت بودن رو بررسی کردم و با توجه به امکانات سخت افزاری و ظاهری این مدل رو انتخاب کردم، واسه من مهم اجرای بازی ونرم افزارهای مختلف بود ، کیفیت دوربین واسه من اهمیتی نداره چون عکس گرفتن کار این دستگاه نیست کار دوربین عکاسیه، به هرحال من همه نوع بازی و نرم افزاری روی این گوشی نصب کردم اونم همزمان نه که یکی رو پاک کنم بعد یکی دیگه نصب کنم، بازیهایی مثل فیفا 2015-بازی آنلاین و سنگین modern combat 5- bia3- clash of clans- پرندگان خشمگین دو وچنتا دیگه که بدون هیچ مشکلی اجرا میکنه، من از خریدم راضی هستم و نگران اجرا نکردن بازیها نباشید، موفق باشید",6,0,5,4,4,5,4,5
[],[],"64 بیتی ، cpu 8 هسته ای کوالکوم یا اینتل ، رم 2 یا بالاتر ، فول اچ دی ، صفحه حداقل 5.5 اینچی ، دوربین حداقل 13 و 5 باشه ، باتری قابل تعویض 3000 و بالاتر و بدنه غیر فلزی",3,7,3,3,3,3,3,3
"[""64 بيتي ، cpu کوالکوم ، شيک و زيبا""]","[""سر بودن توي دست به دليل بدنه فلزي ، چهار هسته اي ، يکي بودن جاي رم و سيم کارت دوم ، فقط يکي از سيمکارت ها 4g است""]","حدود 10 ماه پیش از دی جی خریدم در پیشنهاد ویژه",2,1,3,3,3,3,3,3
"[""طراحي مناسب""]","[""دوربين""]","سلام. این گوشی رو حدود 9 ماهه استفاده می کنم. طراحی زیبایی داره و سخت افزارش هم مناسبه. در کل نسبت به محصولات LG و htc و Samsung تو رنج قیمتی خودش برتری داره. تنها موردی که نپسندیدم کیفیت دورببنش هست که برای مثال در مقایسه با Galaxy J5 عکسایی با کیفیت کمتر از یک منظره واحد ارایه میکنه",1,11,4,4,5,5,5,4
[],[],"دوستان من خواستم این گوشی را بگیرم که همان زمان برادرم پی هفت گرفت و وقتی که کیفیت دوربین وصفحه نمایش و ظاهر زیبای پی هفت رو دیدم و دیدم که در 10گوشی برتر سال 2014 هواوی پی هفت بود اما نه این گوشی و نه هانر 6 نبودن و در موبایل فروشی ها دو گوشی را مقایسه کردم دیدم پی هفت خیلی خیلی بهتر از جی هفت هست و جی هفت اصلا قابل مقایسه با پی هفت نیست .منصرف شدم و پی هفت گرفتم و از خریدم بسیار بسیار راضی هستم.با تشکر",7,8,5,5,4,5,3,4
"شيک و خوش دست بودن-بدنه فلزي-باتري با دوام-هردو دوربين خوب-طراحي زيبا","نقطه ضعف خاصي نداره","در کل گوشی خوبی در این بازه ی قیمتی",6,3,5,4,4,4,5,3
[],[],"با سلام. اگر خودتان هم بروید در بخش مقایسه محصول متوجه میشوید که هواوی اسند پی 7 واقعا بهتر از این گوشی است هر چند این گوشی هم بسیار خوب است اما نه به خوبی هواوی پی هفت.",6,10,5,4,4,3,3,3
[],[],"خیلی کاربردی به درد بخوره!!به نظر من",8,3,3,3,3,3,3,3
[],[],"سلام.دوستانی که هونور پنج ایکس رو به رخ این گوشی میکشن.اینم میدونن که پنج ایکس otjساپورت نمیکنه.ولی این گوشی ساپورت میکنه.به هر حال مزایا و معایب تو هر گوشی هست",6,6,3,3,4,4,3,2
"[""دوربين . صفحه نمايش بزرگ . صداي بالا و از همه مهم تر شيک بودن ""]","[""ندارد""]","من حدود یکسالی می شه که این گوشی را خریداری کردم . وتا کنون هر بازی ونرم افزاری رو که نصب کردم اجرا کرده .
یکی دیگر خوبی هایش باطری خیلی خوبی دارد که.این گوشی را از بقیه برتر می سازد.",8,3,5,5,5,5,5,5
"دوربين سلفي
نور پس زمينه
باتري
آنتن دهي
آپديت به اندرويد لالي پاپ","وزن زياد","تو این رنج عالیه عالی
از گلکسی اس 3 و جی 5 و ج7 سامسونگ خیلی بهتره
گول برند سامسونگ نخورید",13,4,5,4,5,4,5,4
"[""آندرويد 6 اومده دوربين خوب ""]","[""صفحه بيش از اندازه بزرگ""]","این گوشی خداییش خیلی توپه ولی نسبت به گوشی Huawei p8 lite ضعیفتر امتیاز این گوشی توی برنامه antutu benchmark 26949 است در صورتی که گوشی Huawei p8 lite 30000 است صفحهش استاندارده و خیلییییی خوش دسته در ضمن گوشی p8 lite ارزون تر از اینه توصیه میکنم که Huawei p8 lite بخرید",3,3,4,5,3,3,3,4
[],[],"درکل گوشی خوب ومناسبی است ولی تنها مشکل اون یکی بودن جای رم وسیم کارت دومه واگه بااین مسئله مشکلی ندارین یکی ازبهترین گزینه هاست.",13,1,5,5,5,5,5,5
"دوربين عالي -باتري فوقالعاده-کيفيت عالي-بدنه فلزي-زيبايي و.......",هيچي,"فوق العاده است من نزدیک به یکو نیم سال هست این گوشی رو دارم ولی شاید باورتون نشه یک بار هم داغ نکرده از پس بازی های گرافیکی و پر حجم هم سربلند بیرون اومده دور بینش هم تو شب روز عالیه در یک کلمه :حرف نداره",6,1,5,5,5,5,5,5
"بدون لگ
روان بودن
تاچ حساس بعد از زدن گلس مخصوص
داغ نکردن
اندويد5.1.1","من که تا حالا نديدم","اندروید 6 هواوی اسند جی7 (G760-L01) آمد",4,3,5,5,5,5,5,5
"[""دوربين عالي. باتري مناسب، قيمت به صرفه، آنتن دهي خوب داراي شبکه 4g ""]","[""حافظه داخلي کم""]","دوربین عالی، در محیط های بسته اگه از فوکوس دستی استفاده بشه و لرزش دست هم نباشه بالای یازده مگابایت حجم عکس خواهد بود. جالب اینه که در محیط بیرون حتی حجم بالای بیست مگابایت هم عکس گرفتم که نشان از قدرت بالای دوربینه. که به جرات میتونم بگم از دوربین بیست مگاپیکسل سونی z2 قویتره. مورد دیگه اینکه گوشی اصلا ً داغ نمیکنه، دماش از چهل بالا نمیره، برعکس گوشی z2 سونی که بعد از ده دقیقه به هفتاد درجه میرسه.
کسایی که دنبال دوربین عالی هستن، کار زیاد با گوشی انجام می دن، دنبال بازی های مختلف هستن، حرف نداره.",5,2,4,3,3,3,3,3
"[""امکان ابديت به اندرويد6"",""صفحه نمايش بزرگ"",""چهار هسته‌اي "",""استفاده از کابل otg""]","[""نداره""]","گوشی فوقالعاده خوبه نسبت به قیمتش
فقط نمیدونم چرا دیجی کالا گفته بود برای بازیهای سنگین مناسب نیست در صورتی که من بازیهای backstab و dead effect و خدایی آتش رو نصب کردم و بدون لگ یا افت سرعت بازی کردم",6,0,5,5,5,5,5,5
"[""دوربينش کيفيت خوبي داره\nباتري\n""]",[],"من این گوشی رو البته مدل تک سیمکارتش رو یکسال و سه ماه خریدم.واقعا ازش راضی هستم.همه چیش خوبه.اپدیت اندروید 5.1.1هم داد که همراه با اموشن 3.1بود.البته اگر کسی میخواد الان هواوی بخره بنطرم G8بخره بهتره چون این مدل یکم قدیمی شده.",3,1,5,4,3,4,4,4
"[""داراي دوربين پشت که 13 مگاپيکسل هست واقعا فقولادس ""]","[""اين گوشي با اينکه دوربين پشت خوبي داره اما در اين صورت دوربين صلفيش يه مقدار کيفيتش پايين هستش\n""]","من این گوشی رو یک سالی هستش دارم با ظاهر زیبایش خیلی حال می کنم",6,0,3,3,3,3,3,3
"[""بدنه فلزي،باتري با ظرفيت خوب،دوربين نسبتا خوب،خوش دست بودن""]","[""کيفيتhdنمايشگر،اسپيکر نه چندان قوي""]","حدود یک سالو نیمه که این گوشی رو دارم گوشیه خوبیه",7,0,3,3,3,3,3,3
"ظاهر.سرعت.داغ نکردن.",,"یک سال مدل تک سیم این گوشیو دارم حتی یک بارم هنگ نکرده.سرعتش عالیه که بعد از اپدیت به اندروید 5.1 عالیتر شد.دوستانی که میگن اپدیت نیومده یه سرچ‌تو گوگل بزنن متوجه میشن بیشتر از 5 ماه از اپدیت اندروید 5.1 میگذره",6,0,5,5,5,5,5,5
"[""دوربين و کيفيت مناسب""]","[""برد کم واي فاي""]","برد وای فای این گوشی کمه
نسبت به گوشیهای دیگه وای فای اون ضعیفتره
من از همه عملکردش راضیم بجز وای فای
البته در محدوده خانه خیلی خوب پاسخگو هست اما چون من از فاصله یکم دورتر از وای فای استفاده میکنم نسبت به کیفیت وای فای گوشی سونی خانومم ضعیفتره",2,9,3,3,3,3,3,3
