positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"حرف نداره",,"لطفا موجودش کنید!",0,0,5,5,5,5,5,5
,,"موجود کن دیگه",0,0,5,5,4,4,2,5
"[""همه چييي""]",,"خواهشا این گوشیو موجود کنید و براش نقد و بررسی بذارید بخدا اگه این مال سامسونگ بود تا حالا صدبار موجود شده بود",3,0,3,3,3,3,3,3
"[""صفحه نمايش "",""باتري قوي"",""خوش دست ""]","[""نرم افزار هاي اضافي که به درد نميخورند"",""سيم کارت دوم فقط 2""]","صفحه نمایش این گوشی واقعا عالیه باتری خوبی داره",0,0,5,3,5,2,3,3
"کاربري راحت مخصوصا از طريق کاور خودش
ساپورت عالي شرکت ايسوس از انتقدات و پيشنهاداد
داشتن آيتم امتياز دهي و انتقاد و پيشنهاد تقريبا در تمامي منوهاي و صفحات گوشي",,"عالی عالی
این گوشی نسبت به قیمتی که داره جز بهترین هاست
بنده بشخصه چون کاتالوگ تمام دستگاههایی که استفاده می کنم را مطالعه می کنم ، تقریبا از تمام امکانات دستگاهم استفاده می کنم . درخصوص این گوشی نیز این چنین است و از تمامی امکاناتش حتی از NFC و ژیروسکپی و GPS و 4G و... بصورت تمام و کمال استفاده کردم و هیچ مشکلی نداشت و با کاربری عالی تمام نیازهای بنده را فراهم کرد ، فقط گوشی من تفلکی چون 4Gش دائم روشنه و بعضا GPS و دیگر نرم افزارها را همزمان کار میکنم باطریش بعضی وقتا زود خالی میشه که با مدیریت درست باطری این اشکال نیز حل شدنی است.
خلاصه اینکه اگه در خصوص خرید این گوشی شک دارید با خیال راحت خریداری کنید و مطمئن باشید که پشیمان نخواهید شد.",0,0,5,4,5,5,4,4
"دوريبن عالي و با کيفيت اصلي 13 و سلفي 5
چيپست پرقدرت چهار هسته اي اينتل اتم
کيفيت ساخت بالا و طراحي فوق العاده
رم چهار گيگ
قيمت مناسب و مقرون به صرفه بودن","مصرف زياد باتري توسط سي پي يو
نور معمولي صفحه نمايش که بهتر بود بيشتر باشه اما زير نور مستقيم خورشيد اذيت نمي کنه
سينک نشدن به اکانت گوگل پلي در گوشي هايي که رام cn دارن","من چند ماهی هست که این گوشی رو گرفتم و انقد ازش راضی هستم که حاضر نیستم حتی با اس 6 عوضش کنم
به نظر من گوشی فوق العاده ای هست که نسبت به قیمتش امکانات بی نظیری رو در اختیار مصرف کننده می ذاره
1- دوربین
دوربین فوق العاده عالی که می تونه عکس های بی نظیری رو حتی در شب و نور کم بگیره یک فلش دوال ال ای دی وضیفه تامین نور این گوشی رو در شب داره که با دو رنگ سفید و زرد کار میکنه
خوشبختانه شما وقتی این گوشی رو توی حالت نور کم قرار میدین اصلا نیازی به فلش ندارین چون دریچه دیافراگم اونقدری باز هست که توی شب فیلم و عکس های با کیفیتی بگیره
من عکس های این گوشی رو با گلکسی اس 6 مقایسه کردم که نسبت به اس 6 میشه گفت چیزی کم نداره حتی دوربین این گوشی رو با ایفون 6 هم مقایسه کردم کیفیت دوربین عالی بود
کسایی که دوربین براشون خیلی مهمه مدل پیشنهادی من ASUS ZenFone Zoom Dual SIM ZX550 هست که دوربینش نسبت به ASUS ZenFone 2 ZE551ML Dual SIM با کیفیت تره
2- سی پی یو
چیپست این گوشی چهار هسته2.3 یا 1.8 اینتل اتم هست که توی مدل های مختلف متفاوته گوشی من چهار هسته 1.8 هست که با گوشی های هشت هسته ای هواوی هم مقایسه کردم سرعتش خیلی بیشتر بود
3- رم
رم زنفون 2 در بعضی از مدلها 2 گیگ و در بعضی 4 گیگ هست که مال من رم 4 گیگ هست باید بگم که حتی گلکسی اس 6 هم رم 4 نداره( از مزیت های رم چهار باید یگم که کمک میکنه تا شما تعداد بیشتری نرم افزار باز رو روی گوشی داشته باشید بدون اینکه نرم افزار بسته بشه و تنظیمات شما یا کارهایی که روی اون نرم افزار انجام دادید و سیو نکردین ازبین نره که به این حالت مولتی تسکینگ میگن و توی رقابت مولتی تسکینگ زنفون2 رو دست نداره و حرف اول رو میزنه)
4- طراحی و ساخت
طراحی این گوشی بسیار شبیه به سری G ال جی هست با کمی تفاوت که مزیت های طراحی زنفون نسبت به سری جی الجی بلندگوی بزرگترو با کیفیت تر و همینطور نبودر دکمه شاتر بین دکمه های صدای گوشی می باشد و شما توی زنفون می تونین بجای بکمه شاتر از دکمه های صدای تعبیه شده در پشت گوشی بهره ببرید
لبه های این گوشی به حدی باریک است که جایی برای قرار گرفتن دکمه های فزیکی نظیر دکمه های صدا باقی نگذاشته به همین علت دکمه های صدا در زیر دوربین گوشی قرار گرفتن که این کار باعث آسان شدن استفاده از این دکمه ها شده است به گونه ای که شما این گوشی را با هر دستی که بگیرین دکمه های صدا درست زیر انگشتان شما قرار گرفته است و لبه های باریک این گوشی باعث شده روقتی که شما این گوشی رو توی جیب میذارین اصلا خودشو نشون نده مخصوصا وقتی توی جیب شلوارهای تنگ هم قرار بگیره اصلا معلوم نیست که گوشی توی جیب شماست دکمه پاور ، میکروفن نویزگیر و جک هدست این گوشی در بالای گوشی قرار گرفته پایین گوشی هم سوکت شارژ و میکروفن اصلی قرار گرفته
در کل طراحی این گوشی انقد عالی هست که نمیشه ایرادی بهش گرفت
5- نرم افزارها و رابط کاربری
رابط کاربری ایسوس بسیار ساده و امکانات بی نظیری را در اختیار شما قرار میدهد که قابلیت کار با یک دست ، پشتیبانی از otg و...از جمله قابلیت های این گوشی می باشد
6- صفحه نمایش
صفحه نمایش این گوشی 5.5 اینچ با تراکم پیکسلی 400 پیکسل بر هر اینچ میباشد که با توجه به عدم تشخیص چشم در تراکم های بالاتر این مقدار کافی است و نیازی به تراکم پیکسلی بالاتر نیست
نور صفحه نمایش این گوشی نسبت به گوشی های سامسونگ و هواوی کمتر است اما این نور کم برای شماحتی در زیر نور مستقیم خورشید مشکلی ایجاد نمی کند
7- باتری
باتری زنفون 3000 میلی آمپر ساعت است که در کار ترکیبی حدود 18 ساعت گوشی شمارا بیدار نگه میدارد
8- نرخ جذب ویژه
نرخ جذب ویژه این گوشی 0.35 وات/کیلوگرم (برای سر) می باشد که استاندارد آن حدودا 1 وات می باشد
(نرخ جذب ویژه هرچه کمتر باشد بهتر است)
مدل های زنفون2
ZE551ML 5.5-inch (full-HD) 64GB 4GB Intel Atom Z3580 2.3GHz
ZE551ML 5.5-inch (full-HD) 32GB 4GB Intel Atom Z3580 2.3GHz
ZE551ML 5.5-inch (full-HD) 32GB 2GB Intel Atom Z3560 1.8GHz
ZE550ML 5.5-inch (full-HD) 16GB 2GB Intel Atom Z3560 1.8GHz
ZE500CL 5-inch (HD) 16GB 2GB Intel Atom Z2560 1.6GHz
با توجه به قیمت و امکانات این گوشی از ارزش خرید بالایی برخوردار است
ممنون که نقد منو خوندید",19,0,5,5,5,5,5,5
,,"من این گوشیو سه ماهه که دارم،فوق العادست،اگه این امکاناتی که این گوشی داره یک برندی مثل آیفون سامسونگ یا اچ تی سی داشته باشه بالای دومیلیون قیمتشه،حافظه داخلی 64 با رم ram چهار و سی وی یو اینتل اتم و خیلی چیزهای عالیه دیگه،رودست نداره،شما برید مقایسه کنید با اس سیکس اپل و گوشی های در این رده فقط دوربین اونها کنی بهتره وگرنه تو یک مقایسه بین گوشی های s6 , g4 و zenfone2 زنفون تونسته پیروز این رقابت بشه،درکل باید لگم عالیه،کسی نمیتونه ازش ایراد بگیره واونایی هم میرن دنبال برندهایی مثل سامسونگ یا اچ تی سی یا ایفون با این پول باید نصف کارایی این گوشیو تجربه کنن،اونا فقط دارن پول برند رو میگیرن just zenfone 2",2,2,5,5,5,5,5,5
,,"میخوامش
یک هفته بخاطر دیجی کالا صبر میکنم اگه آورد که آورد اگه نیاورد از جای دیگه میگیرمش",1,0,5,4,5,5,4,4
,,"با سلام خدمت دوستان
بنده یه چند ماهی است که این گوشی رو خریدم و خیلی هم ازش راضی ام
دوربینش عملکرد قابل قبولی داره و عکس های زیبایی میگیره خصوصا اگه با تنظیماتش آشنا بشید و بتونین در موقعیتهای مختلف از افکتهای مختلف دوربینش استفاده بهینه ببرین.
این گوشی تقریبا فول امکانات است با قیمت واقعا مناسب بنده مدت چند ماه بود که دنبال گوشی بودم که امکاناتی نظیر nfc , ژیروسکپی , OTG و ... را داشته باشه که البته موجود بود اما با قیمت بالا.
خروجی صدای این کوشی تک بلندگو است و صدای دالبی یا سه بعدی خاصی ندارد اما بلندی صدای خوبی داره
از مزیت های دیگر این گوشی نرم افزارهای پیش فرضی است ( مانند ویرایش عکس , ویرایش فیلم , دانلود سایت , مجله خوان , نرم افزار ارتباط وای فای و انجام بازی و چک و صحبت گروهی در یک مهمانی و ... ) که روی این گوشی نصب است همراه با امکانات بسیار جالب و خوب و کاربردی اندرود 5 ( لولیپاپ ) همراه با 3 گیگابات فضای مجازی در سرورهای ایسوس و نکته بسیار جالب اینکه از چند ماه پیش تا کنون 3 آپدیت برای سیستم عامل و چندین آپدیت جهت نرم افزارهای پیش فرض گوشی آمده و یکی دو بار هم که بنده اشکالات کوچک نرم افزاری یا پیشنهاد برای شرکت ایسوس فرستادم به آدرس ایمیلم جواب داد این نشان دهنده پیگیری جهت ارتقاء هرچه بیشتر محصولاتش می باشد چراکه ایسوس تقریبا در تمام قسمت های گوشی منوی نظرسنجی قرار داده که همانجا رضایت یا عدم رضایت خود را در لحظه اعلامی می کنی .
در خصوص آن عزیزی که بین گوشی های هوآوی و لومیا و این مدل تردید داشت باید بگم که گوشی های هوآوی در بازار حتی توسط فروشندگان توصیه نمی شود در خصوص لومیا اطلاعاتی ندارم البته اطمینان دارم که در این رنج قیمت امکانات این گوشی را ندارد . ضمن اینکه نرم افزارهای اندرود بسیار بیشتر و فراگیر تر از ویندوز موبال می باشد .
تنها اشکالی که بنده تا این لحظه از این گوشی دیدم این بود که در مسافرتی که خارج از شهر بود بعضی از اوقات که آنتن یکی از سیم کارتها بعلت نبود دکل از بین می رفت پس از آمدن در محدوده وجود آنتن سیگنال آن همچنان قطع می ماند تا اینکه آن سیم کار را یکبار غیرفعال و فعال می کردم یا گوشی را ریستار می کردم ولی GPS خیلی قوی و خوبی داره .
ممنون از توجه تون",1,0,5,4,5,5,4,4
,,"گوشی خوبیه واقعا لطفا موجودش کنید",4,1,0,0,0,0,0,0
