positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,"قيمت غير منطقي و فضايي
پردازنده ميانرده
بد قواره و بد دست","واقعا نمیدونم روی چه حسابی روی این گوشی با اینپردازنده میان رده، همچین قیمتی گذاشته شده! با این قیمت میشه پرچمدار سونی و سامسونگ و اچ تی سی و ... خرید که از هر نظر از این محصول بهتر هستند. اصلا ارزش خرید نداره",2,1,0,2,3,3,0,1
,,"خیلی بی قواره به نظر میاد اگه به ابعاد دقت کنین میبینین که حدودا یک سانت و یک میل ضخامت داره فقط و این واقعا زیاده",3,3,3,3,3,3,3,3
"صفحه نمايش تراکم پيکسل بالا، سخت افزاربروز، پشتيباني ازپروژه تانگو","واقعاميتونست زيباترباشه، تنهانقطه ضعفشه","دوستان وقتی میخوایم یه گوشی روموردبررسی قراربدیم بایدببینیم واسه چی ساخته شده وچه کسانی روهدف گرفته،این یه فبلت هست،فبلت واسه کسانی ساخته میشه که برای بازی، فیلم یاهرچیزدیگه بهش احتیاج دارن، میخوام بگم هیچ وقت یه فبلت بالای 6اینچ روبایه گوشی 5.2 یا...نبایدمقایسه کرد، مثلاخودمن اصلاگوشی زیر6اینچ بدردم نمیخوره پس کوچکترهاهرچقدرم پرچمدارباشن اصلاواسم مهم نیست،حالااین به جرات جزوبهترین فبلتهاست و بالارفتن قیمتش به خاطرقطعه ای هست که برای پروژه تانگودرش بکاررفته اماواقعامدتی هست دیجیکالا یه مقدارقیمتهاروکلاداره بالامیده، پیروزباشید",6,2,3,4,5,4,3,5
,,"امروز یکی از مشتریامون دستش بود من ازش گرفتم یه چکش کنم. اول اینکه خیلی سنگین به نظرم اومد. دوم اینکه کلید های لمسی پایینش خیلی به نظرم کم نور بود. اینترفیسشم خیلی روون نبود. خیلی ضمخت و نخراشیدست. من خودم دنبال فبلام ولی اصلا ازش خوشم نیومد.",5,1,2,2,2,1,1,1
,,"چرا کسی در مورد این تبلت یا گوشی نظر نمیده؟!",3,2,2,2,2,2,1,1
"فناوري تانگو گوگل","قيمت بالا","با این قیمت قطعا گزینه های خیلی بهتری واسه خرید وجود داره",9,1,0,3,3,2,2,3
"دوربين عالي",هيچ,"عالی.دوستان این گوشی دارای تکنولوژی های جدید.عالی",4,25,3,3,3,3,3,3
,,"دوستان لنوو برند معتبریه به هیچ وجه از خرید این تبلت پشیمون نمیشید من به عنوان کسی که چها ساله دارم از لپتاپ لنوو استفاده میکنم و همینطور تبلت لنوو این نظر رو گذاشتم . اگه قیمتش براتون زیاد نیست تو خرید این برند شک نکنید",8,23,4,5,5,5,5,5
,,"فبلت خوبیه ظاهر قشنگی داره، سخت اقزار خوب، دوربینی که حداقل روی کاغذ خیلی خوبه و غیره. اما با این قیمت میشه یه گوشی پرچمدار خرید که از لحاظ تقریبا همه چیز از این بهتره. می مکس شیائومی خیلی از این کمتر نیست اما نسخه 128 گیگ با رم 4 گیگش فقط نصف این قیمت داره.",18,3,1,4,3,3,4,3
,,"این گوشی اولین گوشی تجاری پروجه تانگو گوگل هست
این گوشی از نرم افزار های واقعیت افزوده گوگل پشتیبانی می کنه و سنسور های بیشتری دار",5,5,3,3,4,3,3,5
,,"سلام دوست من این گوشی اولین پروژه تانگو هستش نمیشه با می مکس که یک فبلیت معمولی هست مقایسه بشه.و در نظر دوستمون که گفتن چرا گوگل لنوو انتخاب کرد دو دلیل داشت .اول لنوو برندی هست که نواوری داخل محصولاتش هست و ریسک اینده رو میکنه در صورتی که الجی حاظر به ریسک نیست یا ( نمیتونه خوب این کارو انجام بده فقط کافیه موتو زد با ال جی G5مقایسه بشه) .دوم اینکه گوگل و لنوو از زمان خرید موتو توسط لنوو بیشتر به هم نزدیک شدن.",3,9,3,3,3,3,3,3
,,"این گوشی در نوع خودش عالیه اما شما یه نگاه به گوشی شیاومی می مکس بندازید تقریبا از همه نظر در حد اینه شایدم بهتر باطری با ظرفیت 4850هم داره قیمتشم کاملا خوووبه",12,10,3,3,3,3,3,3
,,"گوگل رسما داره خودشو نابود میکنه با اجی همکاری نکرد رو v20تولید کنه اومد رو این سرمایه گذاشت یه شرکت با اون همه قدمت و پیشرفت رو بیخیال شد
پردازنده وی20خیلی بهتره فوکوس لیزیریش و سنسور طفکیک رنگش عالیه
هیچ گوشی تو دنیا باهاش رقابت نمیکنه یه زمانی سری نکسوز تولید دست الجی بود الان ول کرده عه لنوو هم شد برند اخه",10,28,0,0,0,0,0,0
,,"سخت افزار و نرم افزارش عالی اما طراحیش یکم پیش پا افتاده و معمولی
میشد زیباتر و شکیل تر طراحی میشد .....",9,8,3,3,3,3,3,3
"کيفيت صفحه
رم بالا","نداشتن گوريلا گلس","همه چیش خیلی خوبه اما نمیدونم گوشی به این بزرگی وسنگینی چرا صفحه اش محافظ نداره که در برابر سقوط آسیب نبینه",6,8,4,3,4,3,4,4
,,"روی کاغذ که همه چی خوبه !
اما باید از نزدیک باهاش کار کرد ببینی چیه ولی تجربه ای که من به شخصه از کار کردن با محصولات لنوو دارم بهم میگه که این محصول هم همانند دیگر محصولات لنوو فوق العادست.",10,4,3,5,5,4,4,5
"همه چي",هيچي,"عالی محشره افرین لننو شاهکارکرد",9,8,3,3,3,3,3,3
"از همه لحاظ عاليه","به نظرم نداره","سلام این فبلت یکی از بهترین هایی هست که تا به امروز دیدم و واقعا عالی هست و امیدوارم دیجی کالا قیمت خوبی بهش بده و خودم هم مشتری حتمی این هستم",9,2,5,5,5,5,5,5
,,"کانفیگ فوق العاده ای داره و چندین پله از فب پلاس بالاتر هست، البته باید قیمت روهم دید!
دیجی عزیز ، موجودش کن!",5,0,5,4,5,4,4,5
"پروژه تانگو
رم و حافظه عالي
وضوح بالا
دوربين خوب","به جز بزرگ بودنش چيزي نديدم","این فبلت خیلی امکانات خوبی داره اگه قیمتش خیلی زیاد نباشه واقا ارزش خرید رو داره و نباید از دستش داد در ضمن از پروژه تانگو این فبلت نمیشه گذشت.",8,1,5,5,5,3,5,5
"[""محصول خوب با امکانات قابل قبول و نواوري دو شرکت""]","[""اندازه ي بزرگ ""]","گوشی خوبیه ولی عالی هم نیس بدون تعصب میگم لنوو هم تو این چند وقته واقعا پیشرفت خوبی داشته یه سری به لیست گوشی هاش بزنین k4 x3 z2 از مدل های خوب و پر فروش و باامکانات بالای لنوو بودن شما میتونید یه گوشی پرچم دار یا میان رده از برند های پر اوازه بخرید که قیمت میان ردهاش با قیمت پرچم داران این برند ها برابری میکنه ببخشید طولانی شد موفق باشید",6,4,3,4,3,3,3,4
"پروژه تانگو","لنووه ديگه","سلام.
این گوشی هنوز نیومده این دوستمون فکر کنم لنوو فب پلاس رو داره.
منتظر این گوشی هستم. نکته اصلی این گوشی پروژه تانگو گوگل هست که نمیدونم چرا دیجی کالا چیزی نزاشته راجع بهش تو این صفحه.",2,4,4,4,5,4,4,5
"[""بيشتر اجازء خوب""]","[""دير شارژ شدن.کيفيت ساخت و بد بودن وضوح تصوير""]","سلام من نزدیک به دو ماه نیم این فبلت رو دارم ازنظر سخت افزاری عالی.هرچی برنامه بازی دلتون میخواد توش بریزین بدون لگ و هنگ مثل بنز کار میکنه.من الان روش 8 تا بازی اچ دی و یک عالمه(8)گیگ برنامه دارم و آهنگ و ویدیو و عکس آخ نمیگه.فقط یکم دیر شارژ مبشه که با یه فست شارژ حل میشه و فقط رزولیشن تصویر،وضوحش خوب نیست نه بد باشه نسبت به این گوشی فوق العاده حیفه.نظر منم میخوایین تا خریدین روتش کنیید.ببخشید سرتون درد آوردم ممنون از دیجی کالا.",0,20,5,5,3,5,3,5
"[""دور بين خوب"",""بدنه با کيفيت"",""cpu توانمند"",""سيستم عامل خوب""]","[""اندازه بزرگ "",""وزن زياد""]","لنوو هم داره کم کم سری تو سرها میاره تو دنیایه موبایل واین نشون دهنده اینده خوب ودرخشان این برنده.",13,0,4,5,4,5,3,4
"[""همچي""]","[""هيچي""]","بهترین گوشی سال",11,5,5,5,5,5,3,5
,,"این گوشی در نوع خودش عالیه اما شما یه نگاه به گوشی شیاومی می مکس بندازید تقریبا از همه نظر در حد اینه شایدم بهتر باطری با ظرفیت 4850هم داره قیمتشم کاملا خوووبه",12,10,3,3,3,3,3,3
,,"گوگل رسما داره خودشو نابود میکنه با اجی همکاری نکرد رو v20تولید کنه اومد رو این سرمایه گذاشت یه شرکت با اون همه قدمت و پیشرفت رو بیخیال شد
پردازنده وی20خیلی بهتره فوکوس لیزیریش و سنسور طفکیک رنگش عالیه
هیچ گوشی تو دنیا باهاش رقابت نمیکنه یه زمانی سری نکسوز تولید دست الجی بود الان ول کرده عه لنوو هم شد برند اخه",10,28,0,0,0,0,0,0
,,"سخت افزار و نرم افزارش عالی اما طراحیش یکم پیش پا افتاده و معمولی
میشد زیباتر و شکیل تر طراحی میشد .....",9,8,3,3,3,3,3,3
