positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"نمیدونم بعضیا از گوشی چی میخوان شما توی نظرات تمام مدل ها و برندها برید حتی گوشی هایی مث اس 7 یا جی 5 یا پرچمدارای دیگه همیشه کسایی هستن ک فک میکنن خدای تکنولوژی و متخصص بر امور ساخت گوشی هوشمندن ک فقط ایراد میزارن بابا کج بشینید راست بگید بخدا گوشی خوبیه من 6ماهه دارمش ن هنگ کرده ن مشکل باطری داشتم ن لگ یدونه برا مادرمم گرفتم اونم همینطور عالی .انتظار نداشته باشید براتون مثv20باشه این گوشی جز خوبای میان رده هاس من با همین گوشی روی j7سامسونگ و چند مدل دیگرو کم کردم کیفیت صفحش فوق العاده صداش خوب دوربیناش نسبتاً خوب خواهشا عقلو هوشتونو ب این متخصصای کار درست گوشی ندین اینا همشون تعصبی هستن و میخوان کمتر بدن کارایی v20داشته باشن
یا حق خودتون تحقیق عملی کنین ب حرفای دیگران 50درصد بها بدین",2,0,5,4,5,5,5,5
"دوربين صفحه نمايش واي فاي دي خوب 8هسته اي بعضي ها مي گن باتريش جالب نيست واز نظر من باتريش خوبه ولي عالي نيست","ديرشارژ ميشه3ساعت طول ميکشه که کمي اعصاب خورد کنه","سر جمع خوبه",3,0,5,5,4,5,5,5
,,"الجی یک کم توی نامگذاری این گوشی اشتباه کرده همینم کاربرا رو به اشتباه انداخته به امید قوی بودن هر دو دوربین خصوصا دوربین اصلی میخرنش بعد میبینن قوی نیست
اسم این گوشی رو باید میگذاشت lg X Selfie.... این فقط دوربین سلفیش خوبه و بس دوربین اصلیش هیچ برتری به گوشیهای هم قیمتش و حتی یکم ارزونترش نداره",2,3,2,3,2,3,4,1
"صفحه بزرگ در عين حال با کيفيت تصوير خوب
سبک بودن چشم گير","دوربين
صدا
باتري","فقط نقاط ضعف و میگم.
1 - دوربین
دقیقا از هر 10 باز که عکس می اندازید 9 بارش تار میشه چون لرزشگیر نداره. باید بیش از حد مراقب باشید که دستون نلرزه و داشتن دو دوربین فکر نمیکنم اصلا به درد بخوره چون فقط فضای دید بیشتری بهتون میده. با همون کیفیت بد.
2- محل خروجی صدا پست گویشه یعنی دمر نخوابونید گوشی رو باید با صدا خدا حافظی کنید و بماند که ضعیف و بی کیفت هم هست.
3 - باتری 6 ساعت باید به شارژ باشه تا 5 ساعت باهاش کار کنید. پشت هم . اشکتون در میاد تا شارژ بشه.
4 - رمش 2 گیگ هست سرعت کار باهاش خوبه اما لگ هم میده موقع پخش نمایش هاش. منظورم اینه نرم افزارهایی که رو خودش نصبه بجز ال جی مارکت باقی نرم و روان هست.
اما نرم افزار از بیرون نصب کنید گاهی لگ میبینید البته من ازش کار سنگین هم نکشیدم این معمولیا رو میگم فقط.
5- تم خودش برام مسخره بود برای همین نووا نسب کردم بهتر شد.",2,8,2,2,3,3,3,3
"دوربين و صفحه نمايش",پردازشگر,"گوشیه خوبه هم از لحاظ کیفیت دوربین و هم از لحاظ کیفیت صفحه نمایش ولی پردازشگرش ضعیفه 1.1گیگاهرتز هست در صورتی که میباید 2.2 یا 2.5 میبود",1,3,3,5,5,5,5,5
,"شارج بسيار طولاني","من حدوده یک ماهه از دیجی کالا خریداری کردم.گوشیه خوبیه.عیبهایی که داره حدود 3.5 ساعت طول میکشه که شارج کامل بشه.وقتی هم که میخوای باهاش صحبت کنی صدای گوشی زیاده و باید همیشه صداش را همون موقع کم کنی.توی تنظیمات تماس هم جایی نبود.از چند نفرم که پرسیدن همین مشکل را داشتند.و دوربینش هم تو شب افتضاحه ولی توی روز محشره.کیفیت صفحه هم عالیه.سرعتم که تا الان مشکلی نداشتم.در کل خوبه",1,0,3,4,4,3,5,4
,,"دوستان تورو خدا درست نظر بدید من رو حساب حرف شما خریدم اصلا دوربینش خوب نیست اصلا کیفیت نداره",2,3,3,3,3,3,3,3
"دوربين قيمت",ندارد,"در مورد xcam دوربین پرچمدارا در بازار میان ردها",1,0,3,3,3,3,3,3
,,"دوستان خاصیت ورژن اندروید این گوشی هست که رابط کاربری ساده و کاربردی تر داشته باشه ... امکانات این ورژن نسبت به گوشی یا اندرویدهای دیگه کمتر نیست فقط جوری طراحی شده که منویی خلوتتر و شیکتر داشته باشین فقط یه مدت طول میکشه که باهاش اشنا شید.",7,2,5,4,5,4,4,4
"دوربين عکاسي مناسب
اندازه و وزن مناسب
دارا بودن هشت هسته
ظاهر بسيار خوب
تراکم پيکسلي قابل قبول","باطري ضعيف","گوشی خوبیه هم از لحاظ عکسی, هم از لحاظ تراکم پیکسلی, ظاهر مناسب, دارا بودن هشت هسته, اندازه مناسب صفحه و.....,,,,,, ولی اگه باتریش یکم قوی تر بود خدایی میشد یکی از بهترین میان رده ها",5,1,3,4,4,4,4,5
