positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سرعت نسبتا بالا","باطري تعويض ناپذير","دوستان من نزدیک یک سالی هست که این گوشی رو دارم ازش راضیم فقط سوالی که واسم پیش اومده اینه که آیا این گوشی otg رو ساپورت میکنه یا نه من که هر کاری کردم نتونستم فلش رو بهش وصل کنم. اگه کسی راه حلی بلده لطفا ارائه بده ممنون از دیجی کالای عزیر.",0,0,3,3,3,3,3,3
"خوش دست بودن","همه چيش","با این رنج قیمت خیلی چیز های بیشتری میتوانید پیدا کنید به طور مثال گوشی هواویhoher x5 و samsung i7",1,1,4,4,4,3,4,3
"داشتن فورجي
داشتن رنگ بندي زيبا
داشتن قاب و بند داخل جعبه",,"دوستان این گوشی رو دیروز خریدم و رام تایوان رو گرفتم که دوتا قاب توشه این مدل دو نوع داره رام تایوان که به گفته خودشون 4G نداره و روی کارتن قید نشده و رام اینترنشنال که چینی هست قاب نداره تو جعبه و فورجی داره اما چون مودم گوشی قابلیت 4G داره میشه فورجی رو برای رام تایوان هم با یسری کد فعال کرد چون در سایت خود اچ تی سی قید شده این گوشی فورجی داره فقط اچ تی سی این قابلیت رو به صورت نرم افزاری برای تایوان از دسترس خارج کرده که میشه با شماره گیری *#*#4636#*#* تو قسمت اطلاعات تلفن و نوع شبکه با گذاشتن روی حالت LTE فعالش کرد پس اگر این گوشی رو دوست دارید و 4G هم براتون مهمه در الکی دنبال رام چین نرید و همون رام تایوان رو بگیرید که دوتا قاب تو جعبش داره
یه نکته دیگه که همه سایتا زدن این گوشی قابلیت پشتیبانی تا 200 گیگ کارت حافظه داره اما پشت کارت نوشته تا 2 ترابایت قابلیت پشتیبانی داره",7,0,5,5,5,5,5,5
"باطري عالي دوربين عالي کبفيت اسپيکر عالي سرعت گوشي و اينترنت عالي دوربين فوق العاده پشتش اصلا داغ نميکنه هندزفريش عاليه تاچش واقعا عاليه فيلم برداري و صداي ضبط عاليه توي تاريکي مطلق. عالي عکس ميگيره سرعت نت. عاليه",,"من اچ تی سی 825 دارم برند اچ تی سی این دومدل گوشی+ 830 رو باهم داد تو بازار واقعا فوق العادن",1,0,5,5,5,5,5,5
"باطري صفحه نمايش با کيفيت اوتي جي ساپورت دوربين هاش عالين تاچ بي نظير اينترت عالي",,"من دیزایر 825 دارم گرونتره البته ولی کلا htc برند خوب و عالی هستش،گرچه تو ایران زیاد طرفدار نداره ولی فوق العاده گوشیهای سبک خوش دست و شکیلی داره من به همه توصیه میکنم",1,0,5,5,5,5,5,5
,,"عالیه گوشی تو این رنج قیمت عالی این گذینه خوبیه",6,0,5,5,4,5,5,3
,,"سلام دوستان
گوشی خیلی خوبیه من الان پنج ماهه که دارمش
فقط ایرادی من تونستم ازش بگیرم موقع فیلمبرداری با دوربین نش صدای فیلم ضعیفه همین وبس",1,0,3,3,3,3,3,3
"انرويد Marshmallow 6
خوشتيپ","رزولوشن HD (فکر ميکنم واسه موبايل بس باشه ولي ميتونست بهتر باشه)
باطري
*****احتياط کنيد سيمکارت رو با احتياط بزارين*****","ظاهر خیلی باهالی داره
هرگز سیمکارت برش داده شده رو هل ندین توش که حتما میشکنه!!!
10 ماهه که این گوشی رو خریدم روز اول که سیم برش داده شده رو گذاشتم یکیش شکست و از گارانتی استفاده نکردم
گوشی هایasus تو این رنج قیمت خیلی قابلیت های بیشتری دارن
همچنین LG",2,8,2,3,3,3,4,3
,,"با همین قیمت می تونید امکانات بسیار بالا تری با برند معروف ایسوس بگیرید cpu دو برابر این یعنی هشت هسته ای اسنپدراگون
گرافیک خیلی جدید تر و بهتر از این
دوربین های فوق العاده با امکانات بی نظیر
صفحه نمایش بزرگ تر با تراکم اچ دی
باتری قوی تر
دو سیم کارته
منو فارسی
و در کل از همه لحاظ بهتر از این هست وقیمتش هم دقیقا همینه",11,12,3,3,3,3,3,3
"برند معتبر. 4G. اندرويد6. زيبا. قيمت مناسب",ندارد,"مناسب برای کارهای روزمره با رام متوسط دوربین خوب (نه عالی) خوش دست وباکلاس داشتن اندروید6 و4G وبا اغماض باتری کار راه بنداز ساپورتOTG قیمت مناسب . پس بدون شک یکی از بهترینها نسبت به گوشیهای دیگه تو این رنج ..",8,3,3,3,3,3,3,3
,باطري,"همه چیزش قابل قبوله ولی باطریش واقعا بده گوشی من که بعضی وقتها انقدر داغ میکنه که خاموش میشه با اینکه هیچ بازی یا نرم افزار سنگینی روش نصب نیست.",5,7,3,3,3,5,4,3
"خيلي خوبه
صدا هدفون فوق صدا
سرعت تاچ بالا
اين نظرو با 630دارم مينويسم عاليه
خيلي سبک و ضد ضربه","اصلا ندارد","سرعت تایپ بالا. خیلی هوشمند،کارایی راحت،سبک،کیفیت بالا،پیشنهادمیکنم حتما بخریدش واقعا عالیه با گوشیهای دیگه مقایسه کردم فعلا پرچمداره اچ تی سی با این کارایی و قیمت ارزش داره من که خوره گوشیم و خیلی گوشی عوض کردم از این خیلی راضیم الان این قیمتی که دیجی کالا گذاشته از قیمت بازار پاییتره با تشکر از دجی کالا",6,3,5,4,5,5,5,4
"لوازم جانبي داخل جعبه کامل و عالي
کيفيت فوق العاده هندزفري و طراحي جالب
حافظه داخلي کافي
ظاهر زيبا","صفحه نمايش
باتري","مدل 4g رو خریدم همه چیش خوبه به جز صفحه نمایش که زیاد جالب نیست و نور کمی داره و باتریش که خیلی زود خالی میشه و خیلی دیر شارژ میشه ولی در کل خوبه و همچنین لوازم جانبیش از قبیل دوتا قاب رنگارنگ که میشه هر زمان مدل جدیدی طراحی کرد باهاش و همچنین هندزفری با کیفیت و زیباش نظر آدمو جلب میکنه",10,0,3,4,4,4,5,3
,,"واقعا گوشی خوبیه نظرات منفی درمورد صدا و باتری کاملا اشتباهه من این گوشیو یک ماهه از دیجی کالا گرفتم واقعا هیچ مشکلی نداشته و از هر نظر تو رده ی خودش عالیه وظاهرشم که فوقالعاده اس",10,3,5,5,4,5,5,5
"همه چي","تنها ضعف دوربين در نور کم","باسلام,من این گوشی رو4ماه پیش از دیجی کالا خریدم,واقعا نسبت به قیمتش از هر نظر گوشیه خوبیه و تا حالا هنگ نکرده و میتونه نیاز های روزمره رو برطرف کنه,از دیگر مضیت های این گوشی پشتیبانی از شبکه4G/ابعاد مناسب/اندوریدmarshmallo6/اسپیکر های نسبتا با کیفیت(هنگام پخش موزیک فقط اسپیکر پایینی کار می کند پس انتظار صدای زیاد رو نمیشه از اسپیکر های این گوشی داشت)/کیفیت صفحه خوب/باتری نسبتا خوب.
در مورد کیفیت ساخت هم بد نیست ولی میتونست بهتر باشه،جنس قاب پشت گوشی پلاستیک مات هست.دوربین پشت گوشی هم راضی کننده هست ولی در نور کم از کیفیت اون کاسته میشه دوربین سلفی در نوع خودش عالیه.در خرید این گوشی شک نکنید،دوستانی که با نبود لوازم جانبی این گوشی مواجه هستند می توانند لوارم جانبی desire626 رو خردیداری کنند چون از نظر استایل دقیقا مثل هم هستند.
درضمن دوستانی که در مورد 4G گوشی سوال نمودند باید ابتدا کد*#*#4636#*#* رو شماره گیری کنید سپس در منوی phone information به قسمت network رفته و حالت شبکه رو در حالتLTE بگذارید.این تجربه و نظر بنده در مورد استفاده از این گوشی میانرده ی خوب اچ تی سی بود,با سپاس فراوان از دیجی کالا.",9,2,5,4,4,4,4,4
,,"جدیدا یک گوشی با همین نام اومده که 4g رو ساپورت میکنه اما این گوشی طبق مشخصات دیجی کالا 3g رو ساپورت میکنه-از مشصات گوشی htc desire 630 4g پشتیبانی از 2 ترابایت کارت حافظه-اضافه شدن حسگر نور و باتری بهتر نسبت به مدل 3g هست بقیه مشخصاتش با مدل 3 g یکی هست.",1,8,4,5,3,5,5,4
"طراحي و رنگ زيبا دوربين عالي و صفحه نمايش عالي","هنوز به مشکلي برنخوردم","در کل گوشیه خوبیه پیشنهاد میکنم بخرید بهتر از سامسونگ ال جی و هواوی بد هست
دوستان من فقط متوجه نشدم بلاخره 4جی داره یا نه و اینکه بازی های سنگین رو اجرا میکنه!باطریش در حالت بازی چقدر شارژ نگه میداره! لطفا اگه کسی اطلاعات کامل داره بزاره تا بقیه استفاده کنن ممنون،ظاهر گوشی که بنظرم تک و زیباست امکاناتشم بیست دست سازندش دردنکنه واقعا",6,2,5,4,4,3,5,4
"سبک بودن
زيبايي ظاهر
4G support بودن
سخت افزار مناسب نسبت به قيمت","دوربين سلفي
نداشتن امکانات دوربين و وافعي نبودن دوربين 13 مگاپيکسلي
باتري نه چندان خوب","در کل باید گفت هرچقدر پول بدی همونقدر آش میخوری
گوشی دوم بدی نیست",4,4,3,2,2,3,4,2
,,"گوشی زیبایی اما امکاناتش خیلی کمه",1,8,2,2,3,3,5,3
"دوربين
رابط کار بري
اندرويد6","نداره از نظر من","گوشیه خوبیه من حدود یک ماه هست دارمش عالیه نسبت به قیمتش",10,1,5,4,5,5,5,5
"خوش دستو سبک
باتري دير تمام ميشود","صفحه نمايش بسيار ضعيف","درکل گوشی خوبیه ولی اگر از دست آدم به زمین بیفته تاچش زود میشکنه من هنوز یک ماه نیست که گرفتم یک بار از دستم افتاد تاچش شکت مقاومت کمی داره.",0,9,3,3,3,3,3,3
,,"واقعا خوبه فقط این نتش 4جی نمیشه چرا",2,1,3,3,3,3,3,3
"قيمت خوب","نداشتم محافظ","گوشیه خوبیه ونیز هم خوش دست هست . اینترنت مبایل هم سرعت خوبی داره",8,2,3,3,3,3,3,3
"خيلي روان تاچ خيلي عاليه و دقيق بدون مکس و هنگ کيفيت صدا عالي کلا همه چيزش عاليه زبان فارسي داره","ديجي کالا درست نوشته فقط يکم وقتي گوشي رو دستت ميگيري احساس ميکني مقاومتش کمه و گوشي ظريفه
هيچ ايرادي نداره خيلي احساس خوبي دارم به گوشي","واقعا عالیه
باورم نمیشه با این پول این گوشی رو خریدم
خیلی با کلاسه
کشیده و خیلی رنگ آمیزی خوبی داره
شارژشم خوبه
منو فارسی هم داره",9,2,5,3,3,3,3,3
"همه چيزش خوبه","من که تا حالا ازش نقطه ضعف نديدم","واقعا عالی هست یکی از بهترین گوشی ها است پیشنهاد میکنم حتما بخرید من خودم یکی دارم خیلی ازش راضی هستم",9,0,5,5,5,3,5,3
,,"عالی من این گوشی رو از اول دوست داشتم",9,1,4,4,4,4,4,4
"اندرويد جديد
شارژ سريع
زيبايي ظاهري","پيدا نشدن لوازم جانبي","سلام دوستان ،
من این گوشی رو یک هفتس گرفتم . کاملا راضیم ، کیفیت صفحه خوبه ، قیمت مناسب و انصافا هم زیبا و سریعه .
لوازم جانبی گوشی ( کیف و محافظ ) کم گیرمیاد که چون هم اندازه و هم سایز 626 است می تونید پیدا کنید .
باتریش خوب نگه میداره و این که کلا پیشنهاد می کنم",11,2,5,5,4,4,5,4
"سيستم عامل بالا
کيفيت دوربين
ظاهر زيبا","باتري غيل قابل تعويض
ضعيف بودن باتري","سلام
من میخوام این گوشی رو بخرم!!
ولی تو شک موندم اینو بخرم یا گوشی ال جی k10!!
الجی کی ده نسبت به قیمتش خوبه ولی اینو نمیدونم!!
این گوشی از نظر دوربین که حرف نداره و میتونه بهترین کیفیت رو داشته باشه
از نظر نسخه سیستم عامل مشکلی نداره!
فقط میخوام مقاومت خودش و سرعت گوشی رو بدونم!!",11,2,4,4,3,4,5,3
"دوربين
اندرويد 6",,"دوستان کسانی که با اینترنت 4جی مشکل دارند کد *#*#4636#*#* رو بزنن .از داخل منو اول یعنی phone information وارد network mode بشین بعد گوشی رو رو هر حالتی بخواین میتونید بزارید",15,2,5,5,5,5,3,5
"صفحه نمايش خوب و با کيفيت
خوش دست بودن
سنس کاربري جديد و اندرويد 6
دوربين نسبتا خوب","باتري غير قابل تعويض
اسپيکر هاي ضعيف","این گوشی رو یه هفته پیش از دیجی کالا خریدم،درکل گوشیه خوبیه،میتونه نیاز های روزمزه رو برطرف کنه باتریشم خوبه،ولی یه چیز مهم برای کسانی که اسپیکر گوشی براشون مهمه اسپیکر این گوشی انچنان تعریفی نداره صدای کم و کیفیت نسبتا پایین.ولی تو این رنج قیمت خیلی گوشیه خوبیه از سامسونگ خیلی بهتره.",10,4,4,3,4,3,4,3
"دورببن خوبش",ضاهرش,"کوشی خوبیه",2,9,5,5,5,5,5,5
"دوربين با کيفيت بسيار سبک و خوش دسته","از نظر من نقاط ضعفي نميبينم","در کل گوشی عالی
گوشی بسیار خوبو خوش دستو سبکی دوربینش خیلی بهتر از الهی k10من الجیk10هم دارم ولی خدایی یک چیز دیگر این گوشی من پیشنهاد میکنم بخرید",4,3,4,4,4,4,5,4
"اچ تي سي هميشه عالي","باتري نسبتا ضعيف","با سلام به همه، در کل گوشیه خوبی به نظر میرسه اندروید6،نواوری جدیدو... ، ولی یک چیز مهم تر اونم برای کسانی که روی دوربین گوشی حساس هستن،صادقانه دوربین های گوشی های اچ تی سی یه چیز دیگس و اصلا سامسونگ و نمیشه باهاش مقایسه کرد،دوستانی که این گوشی رو خریداری کردن نظراتشون رو درباره ی دوربین این گوشی بگن.باتشکر.",7,7,4,3,4,3,4,3
"دوربين خوب
وزن کم
صفحه نمايش خوب
اندرويد 6
توليد 2016","جذب اثر انگشت در قاب پشت و صفحه نمايشگر
باطري ميتونست قويتر باشه","من گوشی رو 2 هفته پیش از سایت دیجی کالا خریدم و الان دیدم که ناموجوده!
اولین چیزی که نظرم رو جلب کرد وزن پایینش بود. دوربین گوشی واقعا خوبه حتی در نور نسبتا کم هم تصاویری خوبی میگیره. حالت تصویربرداری پانوراماش خیلی عالیه و شما کافیه فقط دوربین رو بچرخونید و نیازی نیست گوشه ها و کناره ها رو تنظیم کنید.
آنتن دهی خوبه. وای فای خوبه. کیفیت صفحه نمایش خوبه. اندروید نسخه 6 روش نسبه. کیفیت صدای گوشی راضی کننده هست. ساخت تایوان هست.
بهترین قیمت با گارانتی هم توی همین دیجی کالا بود زمانی که من خرید کردم.
اگر زیاد از گوشی استفاده کنید باطری2200 میلی امپریش رو زود خالی میکنه که اگه باطری قوی تری داشت خیلی عالی بود. بیشتر گوشی های امروزی با توجه یه کاربردهاشون مصرف باطری بالایی دارن و نمیشه زیاد این رو ضعف گوشی دونست.
در کل گوشی خیلی خوبیه با توجه به هزینه ای که می کنید.",2,3,5,4,4,4,4,4
"دوربين خوب،اندرويد جديد،طراحي جذاب","عملکرد نه چندان خوب باطري","سلام من سه روزه که این گوشیو خریدم بسیار راضیم از همه چیش،فقط باطریش نسبتا زود خالی میشه",3,2,5,3,4,4,5,4
,,"سلام ممنون از دیجی کالا لطفا در رنگ مشکی و سرمه ای موجود کنید.با تشکر از دیجی کالا.",8,0,3,3,3,3,3,3
,,"لطفا در رنگ سرمه ای موجود کنید",8,2,3,3,3,3,3,3
,,"لطفا موجودش کنین ....",7,3,5,4,5,4,4,4
"بهره گيري از آخرين نسخه ي اندرويد در زمان معرفي- دوربين جلوي مناسب نسبت به 626-باطري با ظرفيت نسبتا بهتر درمقايسه با 626","طراحي نماي جلويي ميتوانست ساده تر و شکيل تر باشد-پيش بيني ميشود در زمان ارائه قيمت بالايي داشته باشد-عدم استفاده از پردازنده ي قدرتمند اسنپدراگون 820","گوشی میانرده ی خوبی باید باشه و مشخصات قابل قبولی مثل رم 2گیگابایتی و دوربین اصلی 13 مگاپیکسلی برای کاربر داره .مخصوصا اینکه صفحه ی نمایش خیلی بزرگی نداره و گوشی های با صفحه نمایش 5 اینچ برای استفاده ی روزمره مناسبتر هستند.در زمان ارایه ی این گوشی از آخرین نسخه ی اندروید استفاده شده. اما بدنه ی پلاستیکی اون کاربر را مجبور به استفاده از کاور میکنه تا خطر خط و خش و شکستگی بدنه به حداقل برسه. بهتره برای گوشیهای اچ تی سی همیشه یه پاور بانک در مسافرتهای کوتاه و بلند همراهتون داشته باشید! البته برای قضاوت هنوز زوده و باید منتظر بود تا قیمتها اعلام بشه و مصرف کنندگان هم نظراتشون را بگن.",18,8,3,2,3,3,3,2
,,"عالی من این گوشی رو از اول دوست داشتم",9,1,4,4,4,4,4,4
"اندرويد جديد
شارژ سريع
زيبايي ظاهري","پيدا نشدن لوازم جانبي","سلام دوستان ،
من این گوشی رو یک هفتس گرفتم . کاملا راضیم ، کیفیت صفحه خوبه ، قیمت مناسب و انصافا هم زیبا و سریعه .
لوازم جانبی گوشی ( کیف و محافظ ) کم گیرمیاد که چون هم اندازه و هم سایز 626 است می تونید پیدا کنید .
باتریش خوب نگه میداره و این که کلا پیشنهاد می کنم",11,2,5,5,4,4,5,4
"سيستم عامل بالا
کيفيت دوربين
ظاهر زيبا","باتري غيل قابل تعويض
ضعيف بودن باتري","سلام
من میخوام این گوشی رو بخرم!!
ولی تو شک موندم اینو بخرم یا گوشی ال جی k10!!
الجی کی ده نسبت به قیمتش خوبه ولی اینو نمیدونم!!
این گوشی از نظر دوربین که حرف نداره و میتونه بهترین کیفیت رو داشته باشه
از نظر نسخه سیستم عامل مشکلی نداره!
فقط میخوام مقاومت خودش و سرعت گوشی رو بدونم!!",11,2,4,4,3,4,5,3
