positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"کيفيت عالي","پردازنده چهار هسته اي","گوشی خیلی عالی هستش ، کیف و گلس هم داره نسبت به قیمتش حرف نداره کسانی که فک میکنن این گوشی ضعیفه یا چینی اینطور نیست اگر قصد خریدشو دارید حتما بخرید",2,0,5,5,5,5,5,5
"همه چي","شايد عمر باطري","چهار روزه دارم استفاده میکنم.تو بازی سنگیم مقداری کم میاره.دوربین اصلی و سلفی قابل قبول داره.اثر انگشت خوبه ولی رطوبت داشته باشه نمیشناسه.یه کیف کلاسوری شیک با خود گوشی بود با یه محافظ صفحه.هنذفریشم خوبه.تو استفاده معمول هر 1 ساعت 10 درصد باطری میره.من که از خریدم راضی هستم",4,0,5,4,4,3,5,4
,,"خدایی این قابلیت ها رو تو یه گوشی یه تومنی باید گشت خیلی ارزونه خیلی هم خوشگله",6,0,5,3,5,5,5,4
,,"من الان دو روزه گرفتنش واقعا گوشی خوبی است",6,0,3,3,3,3,3,3
,,"طبق ظواهر ک عالیه ،حتی میشه گفت از lg k10 ک دارم برتره
اما ممکنه بعد ها مشکل پیدا کنه یا ی موقع lcdشکستع شد پیدا نشه یا",5,1,5,3,4,3,3,3
"به نسبت قيمت همه نقاط",,"شرکت تکنو اصالت هنگ کنگی با تکنولوژی بالا و قیمت مناسب",6,4,3,3,3,3,3,3
,,"گوشی فوق العاده عالی هستش با اینکه چینیه
امکانات فوق العاده ای داره نسبت به قیمتش
این گوشی رو بخری خیلی بهتر از اینکه بری یه گوشی برند مثل سامسونگ بگیری که تازه با این قیمت یه مدل مزخرفشو میتونی بگیری که اونم دائم هنگ میکنه
حسگر اثر انگشتش حرف نداره خیلی کار با گوشیو راحت کرده
حتما بخرید",11,2,5,4,5,5,4,5
"حسگر اثر انگشت
شيار کارت حافظه مجزا
حافظه داخلي بالا
قيمت پايين تر نسبت به بقيه برندها
اندرويد نسخه 6 و قابل ارتقا به نسخه 7","فعلا هيچ","اگر نقد منصفانه کنیم، با توجه به قیمتی که داره واقعا کامله، الان گوشی با این قیمت کم پیدا میشه که رم2گیگ با حافظه داخلی32گیگ و سنسور اثرانگشت داشته باشه. نسبت قابلیت هاش در یک طرف و قیمت اش در طرف دیگر میشه گفت حتی ارزون هم هست! کسانی که اهل برند خریدن نیستن، خریدن این گوشی رو منم پیشنهاد میکنم.",10,2,5,4,5,4,4,4
"حسگر اثر انگشت دقيق
دوربين13 با کيفيت
دوربين سلفي5 با کيفيت
فلاش براي دوربين سلفي
حافظه داخلي32 گيگ","نبود قطب نما
کيفيت صداي متوسط","بسیار گوشی مناسبی هستش.
نسبت به این قیمت بسیار عالی هستش.
توسط اینجانب حتما پیشنهاد میشه.
باتری قوی-دوربین عالی-حسگر اثر انگشت دقیق",7,2,4,5,4,5,5,5
,,"یه خریدخوب",9,2,4,3,5,5,3,4
,,"نسبت به قیمت امکانات عالی داره",6,2,4,3,5,5,3,4
,,"خریدخوبی بود فقط قسمت تاچ بعضی مواقع ضعیف عمل میکنه",9,1,4,3,5,5,3,4
"طراحي زيبا
امکانات
دوربين عالي","نبودن وسايل جانبي اين موبايل در بازار","عالی حتما پیشنهاد می کنم",9,2,5,5,4,3,5,4
"قيمت ارزان طراحي و ظاهر زيبا آپديت روي اندرويد 7 باتري بسيار قوي نسبت به خود گوشي","4 هسته اي است و سيپيو يه مقدار ضعيف",,9,0,5,3,5,3,5,5
"ارزش خريد به نسبت خريد",,"داخل دیجی کالا این ارزون ترین گوشی است که مجهز به حسگر اثر انگشت است.",12,1,5,5,5,5,5,5
