positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"من از قدیم از طرفدارای htc بوده ام اما بین خرید این گوشی و سامسونگ s7 edge مردد بودم ولی بین قابلیت ضد آب بودن سامسونگ و ضد ضربه بودن htc، امتیاز رو به htc دادم با اینکه Samsung از Gorilla Glass 5 استفاده کرده وHTC از Gorilla Glass3 ولی در تست ضربه htc مقاومت بالایی نشون داده که این ماجرا طراحی دقیقتر و حساب شده تر htc رو نشون میده. البته htc در برخورد با آب مقاومت خوبی نشون داده و من M9 داشتم که 1 ساعت در آبشار در برابر رطوبت زیاد و پودر آب فیلم و عکس گرفتم و جان سالم در برد.
کیفیت صدای htc ظاهرا بهتر هست که من استفاده زیادی از آن نمیکنم .
دیگر قابلیت هایی که ترجیح میدادم در htc وجود داشت شارژ بیسیم و 2 سیم کارته بودن است ولی نکته این که سامسونگ در حال حاظر حداکثر با رم 32 موجود است که به ناچار اسلات سیم کارت دوم را رم خارحی اشغال خواهد کرد و عملا یا با حافظه کم باید بسازید یا تک سیم کارت باید استفاده کنید.
ولی استفاده از Gorilla Glass 3 در HTC کمی عجیب بود و در دیجی کالا هم ورژن 4 درج شده و عده ای هم به اشتباه فکر میکنند 5 هست.",0,0,4,5,4,5,5,4
"کيفيت و ظاهر عالي در کنار سخت افزار و امکانات کافي","حيف که تک سيمکارته هستش. ولي نقطه ضعفي من نميبينم.","بنظر من این گوشی عالیه البته این نظر فقط از روی مشخصات اعلام شده میدم. ولی از انجایی که کیفیت دو مدل گوشی قبلی از این برند داشتم کاملا راضیم و عالی بودند. بنظرم از انتخاب این گوشی نسبت به پرچمداران سایر برندها راضی تر خواهم بود.البته بنده منتظر نسخه دو سیم کارت این گوشی دقیقا با همین مشخصات هستم.امیدوارم این شرکت برای مشتریانی مثل بنده هم اقدامی صورت بدهد.و از دیجی کالا میخوام در صورت تولید نسخه دو سیمکارت این مدل اطلاع رسانی بکند و موجود باشه تا بتونیم خریداری کنیم.با تشکر از زحمات دیجی کالای عزیز.",3,1,3,3,3,3,3,3
,,"دوستی که میگه سامسونگ برتریش سیستم خنک کننده و باتری بیشتره،،اولا اس7 چون شیشه هس مجبوره با یه سیستم خنک کننده گرمارو دفع کنه،بدنه فلزی خود فلز نقش دفع کننده گرمارو داره. باتری 3600 داره،،چون صفحه نمایشش بزرگتره اگه 3000 میزاشت که واویلا بود. و 1.7 با 1.8 تفاوت انچنانی نداره... در کل حنی الجی هم بخرین ضرر نکردین،،، گوشیا الان توی یه سطح هستن",4,3,3,5,4,5,5,3
[],[],"باید عرض کنم بین تمام گوشی های بازار من پرچمداران رو تست کردم البته در حد عکس گرفتن و سرعت عمل عکس گرفتن و اینجور چیزها . باید بگم ایفون همیشه سریعتر بود اما محدودیت هاش اونو جزو گزینه های من هیچ وقت قرار نداده
اما s7 edge بنظرم توی پرچمدارا بهترین گزینس .
سیستم خنک کننده مایع دو سیمکارت باتری 3600 میلی امپر و صفحه edge برتری های این گوشی نسبت به اچ تی سی 10 هست در مقابل 64 گیگ رم و دیگر هیچ
راستی دوربین سامسونگ s7 edge به مراتب بهتر از اچ تی سی هست 240 فریم در برابر 120 فریم و دهانه دیافراگم 1.8 اچ تی سی که در سامسونگ 1.7 هست و به مراتب در کم نوری خودشو مشون میده .
البته فعلا بین خرید s7 و صبر کردن برای گوشی های جدید کمی مردد هستم",2,7,3,3,3,3,3,3
"CPU عالي
من به شخصه ال سي دي رو به امولد ترجيح ميدم
دوربين با کيفيت عالي /لرزشگير سلفي
شارژ سريع
HTC SENSE که من با اون کار کردم از همه ي لانچرها بهتر بود","داخل کشور خدماتش زياد خوب نيست","گوشی خوش دستیه با کیفیت بدنه و سخت افزار عالی
در کل از سامسونگ گلکسی اس 7 اج و عادی بهتره البته این نظر شخصی منه ها بگم",10,2,4,5,5,5,5,4
"استفاده از سري جديد CPU هاي (Snap Dragon (820
استفاده از 4 GB حافظه RAM جهت بهبود اجراي برنامه و بازي هاي سنگين بدون لگ
استفاده از دوربين 12 Ultra Mega Pixel براي دوربين اصلي و دوربين 5 Mega Pixel براي دوربين سلفي با وضوح تصوير بالا
استفاده از محافظ صفحه Gorilla Glass 5 با مقاومت بسيار بالا که مانع آسيب ديدن LCD ميگردد
استفاده از حسگر Finger Print با حساسيت بالا","محدود شدن رابط کاربري فوق العاده hTC Sense و حذف hTc Gallery , htc Mucis و hTc Sense Input و جايگزيني آنها با عناوين Google و Keyboard جديد
کاهش قدرت اسپيکرها نسبت به مدل هاي قبلي مانند M9","به صورت کلی در درجه اول hTc 10 یک اسمارت فون بسیار سریع با طراحی فوق العاده زیبا و شکیل است که برای جذب کاربران وارد بازار رقابت با برند های دیگر شده و به جرات میتوان از آن به عنوان قدرتمندترین پرچمدار شرکت hTc یاد کرد که تنها ایرادی که میتوان از این مدل گرفت محدود کردن رابط کاری محبوب و فوق العاده hTC Sense است که امکاناتی کاربردی با محیطی بسیار زیبا همراه با سهولت استفاده را در اختیار طرفداران این برند میگذاشت که با سیاست جدید شرکت از این پس محیط کاربری بر پایه سیستم عامل Android تغییر کرده و رابط کاربری hTc Sense محدود به خدماتی ظاهری نظیر Theme میگردد و برنامه های کاربردی Google نظیر Google Play Music , Google Photos و ... جایگزین برنامه های اختصاصی hTc Sense نظیر hTc Music و hTc Gallery میگردد.",3,2,5,5,4,4,5,4
,,"عاشقشم ...",6,1,5,5,5,5,5,5
,,"دوستان توجه داشته باشید که مدل 2 سیم کارت اصلا نیست و اچ تی سی نمیزنه",7,2,5,5,5,5,5,5
"همه چي",هيچي,"خیلی گوشی خوبیه و کیفیت ساخت اچ تی سی همیشه عالیه
دوستان میخواستم بدونم رنگ نقره ای مدل 64 گیگ پنل جلوش مشکیه یا سفید.؟",5,1,3,3,3,3,3,3
"همه چي",هيچي,"دیجی کالا موجود کنین رنگ نقره ای پنل جلو مشکیشو چند روز دیگه میخوام بخرم ممنون.",3,0,4,5,5,5,5,5
