positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"آنچه مینویسم براساس 9 ماه استفاده از این گوشی است:
نقاط ضعف:
عدم پشتیبانی از MHL
صفحه نمایش با حداکثر روشنایی کم که گاهی در نور بیرون دیدن صفحه نمایش را سخت میکند. باطری نه چندان قوی
دوربین اصلی نا امید کننده، 20 مگاپیکسلی که کیفیت چندانی ندارد. ( از نظر من این بزرگترین ضعف گوشی است)
صدای بلند گو های آن میتوانست بیشتر باشد
هنوز آپدیت جدید برای آن نیامده است. آخرین نسخه 5.0.2 است
نقاط قوت:
دوربین سلفی عالی
فلاش پر نور و قدرتمند برای دوربین اصلی
سنسور اثر انگشت سری صفحه نمایش با تراکم بالا (علیرغم مشکل حداکثر روشنایی) که به خصوص برای مطالعه متون و اینترنت گردی و حتی فیلم مناسب است.
اسپیکر استریو با کیفیت هر چند صدا خیلی بلند نمیشود
کیفیت ساخت بالا و مقاوم داشتن شیار مجزا برای کارت حافظه ( هم زمان هم دو سیم کارت و هم کارت حافظه میتوانند نصب باشند) با وجود نصب تعداد بالای نرم افزار مشکل هنگ و کندی بی دلیل نداشتم داشتن فرستنده IR در مورد گرم شدن گوشی هم باید گفت زودگرم میکند به خصوص وقتی روشنایی صفحه روی حداکثر باشد ولی قابل تحمله تا امروز هیچ گونه مشکل آنتن دهی نداشتم، گیرندگی وای فای آن هم خوب است.
سنسور اثرانگشت به عنوان دکمه هوم هم عمل میکند. قابلیت بیدار شدن با دو ضربه را هم دارد که با توجه به وجود دکمه اثر انگشت، خیلی کم به کار میاید.",0,1,4,4,4,5,4,3
"همه چيزش خوب","باطري کمي ظعيف","میخاستم بدونم آپدیت اندروید 6برایش اومده اگر اومده چراازمن آپدیت نمیشه هروقت که میخام آپدیت کنم میگه گوشی شماجدیدترین آپدیت رادارد",0,0,4,3,4,4,3,3
"مطمئن و طراحي عالي خوشدست دوربين جلو سخت افزار نرم افزار صفحه نمايش هنسفري عالي","عملکرد ضغيف دوربين پشت در نور کم","من اول از همه بهتون بگم این گوشی فیکش زیاده و تو بعضی سری ها صفحه نمایش خوب نیست اما خدا رو شکر گوشی من صفحه اش عالیه
در رابطه با دوربین تو نور کم نویزش زیاده و ازار دهنده و لی گوشی یکی از بهترین فلش هایی که من تو عمرم دیدم رو داره که نورو عالی پخش میکنه که میشه از فلشش کاملا استفاده کردنه مثله بعضی فلش ها که یه نقطه رو سفید میکنن بقیه نقاط نور ندارن هر چند بازم تصاویرش تو نورکم خوب نیست تو نور زیاد عکس ها با جزئیات بی نظیر ثبت می شن رابط کاربری دوربین خیلی ساده است اما امکانات خوبی رو داره
دوربین جلوی گوشی عملکرد بی نظیری رو داره به جرئت میگم تصاویری با کیفیت تر نیاز نیست قابلیت روتوش لحظه ای دوربین جلو هم خوبه بر عکس دوربین پشت دوربین جلو به شرایط نوری اصلا وابسته نیست و تو شرایطی که نوری وجود داشته باشه تصاویر قابل قبولی رو ثبت میکنه
در رابطه با باطری اوایل خوب نبود اما از یه ماه قبل خوب شد و یه روز کاملو با نور زیاد و استفاده مداوم از 4g می کشه
حسگر اثر انگشتش عالیه و هیچ نقطه ضعفی نداره
سخت افزارش کاملا قدرتمنده
صدای بلند گو هاش کیفیت عالی رو داره بعضی ها نوشتن صداش کمه کم نیست در مقابل بقیه رده بالا های اچ تی سی کمه ولی در مقابل بقیه مارکا غیر زد سونی صداش بلند تره
در رابطه با بدنه از جلو و محل اتصال با صفحه نمایش شامل بلند گو ها فیبر کربن ضخیمی استفاده شده اما پشت گوشی به نظر نازک و کننده است واسه همین از آی فیس استفاده کنید
رابط کاربریش خوبه امکانات مناسبی رو داره اما نقطه قوطش اینه که بشدت سبکه و از انیمیشن های زائد و امکانات بی استفاده در اون خبری نیست هرچند رابط کاربری صلیقه ای هستش
من به شدت از انتخاب راضیم گوشی دیگه ای که پیشنهاد میکنم میت اس هست اما من از رابط کاربری میت خوشم نیومد",0,0,5,4,5,5,4,5
"[""زيبايي*بلندگوي با کيفيت* جنس بدنه بي عالي و مقاوم در برابر لک* هندزفري بسيار با کيفيت* دوربين اصلي و سلفي عالي* بازم تاکيد ميکنم، بلندگوي بسيار بسيار با کيفيت* رابط کاربري کاربر پسند و زيبا* رنگ زيباي بدنه* سي پي يو بسيار قدرتمند* باتري قوي""]","[""باتري در هنگام بازي کمي داغ ميکنه""]","من بعد از یک هفته استفاده این نقد و بررسی رو مینویسم.
اول باید پاسخ چند تا از سوالای کاربران رو بدم
1) این گوشی از لحاظ سی پی یو کاملا قوی است و در اجرای بازی ها هیچ مشکلی ندارد.
2) باتری این گوشی قویه و با استفاده معمولی راحت یک تا دو روز رو جواب میده.
3) گوشی به اندروید شش، در دو نوبت آپگرید میشه و از لحاظ مصرف باتری خیلی بهتر میشه
4) این گوشی در دو مدل 2 گیگ رم و 3 گیگ رم عرضه میشه که به ترتیب با گارانتی یک میلیون و پنجاه و یک میلیون و دویست براتون در میادـ
5) دوربین گوشی عالی هست و در فیلم برداری 4k هیچ هنگی ندارد.

این ها جواب چند تا سوالی بود که دوستان در نظرات پرسیده بودن، چون من خودم این سوالاتو قبل از این که این گوشیه فوق العاده رو بخرم داشتم، پس خواستم شما که هنوز نخریدین، جوابشونو بدونین.
این گوشی از هر لحاظ عالیه.از کیفیت صفحه نمایش گرفته تا قدرت سیپیو.
کیفیت صفحه واقعا عالیه،سیپیو بسیار قدرتمند، رم به قدری بالاست که اصلا هنگی درش نیست،(3 گیگ رمه ها!!!) ، بتری به استفاده سنگین و وای فای روشن و بازی و غیره هف هش ساعت دووم میاره که در بین پرچمداران واقعا خوبه،دوربین اصلی و سلفی عالیه و فیلم برداری 4k اصلا مشکلی نداره، حالت اسلوموشن هم داره، رابط کاربری زیبا و سبک و بدرن کوچک ترین هنگ هستش، گوشی از قابلیت otg هم ساپورت میکنه،بلندگوی گوشی واقعا با کیفیته چون هم دو تاست هم بوم ساند استریو هست و وقتی باهاش به آهنگ گوش میدی واقعا لذت خاصی داره من که حال میکنم باهاش، البته صداش هم زیاده، هندزفریه این گوشی بسیار با کیفیته و حس خوبیو حین گوش دادن به آدم میده، این گوشی در دو نسخه 2 گیگ رم و 3 گیگ رم عرضه میشه که نسخه 2 گیگه اون چند تا رنگ داره ولی نسخه سه گیگ فقط رز گلد داره که واقعا زیباست، من نسخه سه گیگ رز گلد رو خریدم که واقعا از هر لحاظ عالیه، سی پی یو به قدری قویه که اگه هم وای فای روشن باشه و در حال دانلود باشید و هم زمان با هندزفری آهنگ گوش بدین و هم زمان بازی ای مثل آسفالت 8 رو بازی کنین، اصلا هنگ نمیزنه و بازی بدون هیچ لگی اجرا میشه،البته این یکمی هم به مقدار رم بستگی داره که در این گوشی بالاست، حافظه داخلی این گوشی زیاده و نیازی به مموری نیس، این گوشی در دو نوبت به اندروید 6 آپگرید میشه که نوبت اول حدود 150 مگ دانلود میکنه و نوبت دوم حدود 550 مگ دانلود میکنه و شما میتونین از قسمت about که در تنظیمات گوشی قرار داره و با زدن قسمت software update، سیستم عامل گوشی رو آپدیت کنید، گوشی بسیار زیباست و چون برندش خاصه و دست کمتر کسی دیده میشه، کاملا شیکه و وقتی دستت میگیری یجورایی حس غرور بهت دست میده، گوشی کاملا خوش دسته و در دست کامل جا میشه پس اصلا نگران اندازش نباشین
خلاصه من از این گوشی کاملا راضیم و خریدن اون رو شدیدا به شما توصیه میکنم
من یه کاربر حرفه ای هستم و این نظر رو بعد از بررسی میگم
امید وارم نقد من، مفید باشه و تونسته باشه بعضیا رو راهنمایی کنه.
با تشکر",6,0,5,5,5,5,5,5
"کيفيت نسبتا بالاي دوربين و داشتن اسلوميشن","محکم نبودن لنز دوربين جلو
اجرا نکردن بعضي از برنامه ها","به نسبت گوشی های دیگه توی همین رنج قیمت بالاتره",1,2,2,1,1,3,3,2
"اجراي راحت برنامه هاي سنگين","کيفيت ساخت خيلي پايين","این گوشی رو از عید سال 95 دارم
واقا گوشی عالی بود من تا به حال باهاش به مشکل بر نخورده بودم
ولی بدنه بی کیفیتش خیلی بده
با کوچک ترین ضربه گوشی ترکیده فقط کافیه گوشی از دستت بیوفته بلندگوش کار نمیکنه صفحه ترک بر میداره و...",0,1,1,0,3,3,3,1
"ظاهر زيبا.دوربين عالي.صفحه نمايش عالي","باطري ضعيف.انتن دهي ضعيف","دوربینش عالیه حرف نداره.اما باطریش و آنتن دهیش ضعیفه",0,0,4,4,3,4,5,3
"[""دوربين سلفي\nباتري\nهندسفيريش عاليه""]","[""باند گوشي صداش کمه""]","گوشی واقعا خوبیه از هر نظر من دوسش دارم هر کسی میخواد بخره شک نکنه دوربین سلفیش عاالیه باتریشم خوبه",0,0,5,4,4,4,3,4
"[""تا اونجايي که بررسي کردم ديدم اين گوشي همه چيزش عالي هست قبل از اين ميخواستم هواوي پي هشت پگيرم ولي رفتم سمت اين هنوز نگرفتم ولي به زودي ميگيرم گوشي خوبي بايد باشه با چيزايي که ديدم فکر کنم عالي باشه ولي پي ايت رو بيشتر ميپسندم فقط به خاطر اينکه بلند گوش زير گوشي و مشکل گرين شات داره ازش خوشم نيومد""]","[""هيچي""]","عالیه.مخصوصان تم اچ تی سی که عالیه عالیه دوربینشو زیاد تعریفی در موردش نشنیدم ولی پردازشش عالیه",1,0,5,5,5,5,5,5
,,"دوستان چند ماهه خریدمش داغ میکنه باطریش هم زیاد تعریفی نیست,6ساعت وب گردی میکشه دوربین جلوش از اصلی بهتره!",0,0,3,3,3,3,3,3
,,"دوستان عزیزی که زیاد اهل گوشی بازی هستن و مثل من بلافاصله دنبال روت کردن یا فلش زدن گوشی هستن خدمتشون عرض کنم این مدل و بعضی مدل های دیگه از htc رو فقط خود تایوان زده. یعنی تو سایت htc برین دنبال one me بگردین پیدا نمیکنین. فقط توی سایت htc تایوان اطلاعات این گوشی هست. این خیلی بده چون یکی از عواقبش اینه که تقریبا توی هیچ فرومی حرفی از این گوشی نیست. خودتون برین بگردین (موبایلستان یا موبایل اول یا ...).
من از روزی که خریدم در به در دنبال یک رام رسمی براش میگردم که فلش بزنم و روت کنم ولی نیست که نیست. حتی منوی گوشی هم software update نداره
البته برای اونایی که این چیزا براشون مهم نیست خیلی گوشی خوبیه ها...",2,0,4,5,4,4,5,5
,"بدون مشکل","بهترین موبایل در رده قیمتی خودش",0,0,5,4,5,5,5,5
"[""دوربين عالي\nظاهر زيبا\nخوش دست بودن\nسخت افزار‌قدرتمند\nحافظه داخلي زياد\nصفحه نمايش فوق العاده""]","[""فعلا فقط باتري""]","دوستان عزیز، اولا بگم که سعی نکنین بر پایه نقدهای موجود در اینترنت برای خرید گوشی تصمیم بگیرین.
اما در مورد این گوشی یه چیز بگم اونم این که همه چیزش عالیه فقط باتریش اونجور که باید باشه نیست. با استفاده متوسط 12 ساعت بیشتر جواب نمیده. امیدوارم حرف اون دوستمون که گفت بعد از دو ماه باتریش درست میشه، راست باشه.
البته هر گوشی ای یک ضعفی داره، شما باید بسته به نیازتون ببینین کدوم گوشی به دردتون میخوره.
در کل توصیه بنده خرید این گوشیه",2,1,4,5,4,4,5,5
"دوربين سلفي عالي - otg-چراغ نوتيفيکيشن-سخت افزار قدرتمند - صفخه نمايش با رنگ هاي طبيعي - تاچ بسيار عالي و نرم",هيچي,"دوستان این گوشی و اکثر گوشی های اچ تی سی در مورد باطری و میزان ماندگاری بعد از استفاده بیش از یک ماه خودشو نشون میده - بیش از 2 ماهه که خریدمش اولش باطریش جالب نبود ولی الان 30 ساعته از شارژ کشیدمش با یکم وب گردی تماس و پیامک و تلگرام 45 %شارژش مونده البته هر وقت لازم بود دیتا رو روشن میکنم و نور صفحه در آخرین درجه البته در حالت اتومات هست -- دقت کنین شما با ی ماکسیمای پر توان طرف هستین ک اگه کار سنگین ازش بکشی مصرفش بیشتره - من ک از داشتن غولی مث این لذت میبرم -- دوربین سلفیش محشره دیگه نیازی به دوربین سونی dslr خودم ندارم.",3,0,5,4,4,4,4,4
,,"دوست عزیز آقای جوانبخت از لحاظ خروجی و داشتن otg و مادون قرمز و..گوشی کاملیه ولی مهم ترین قسمت گوشی یعنی صفحه نمایشش اصلا خوب نیست و دوستان حتما حتما به این نکته دقت کنند که صفحه نمایش این گوشی lcd هست و نه super lcd3!!! برای همینم حتی از گوشی های میان رده اچ تی سی رنگ ها سردتر هستند!!! درسته که 4k هست ولی همه چی رزولیشن نیست و مشکل این گوشی تکنولوژی صفحه نمایشه!
ضمنا توی ویدئوها فوق العاده لگ داره و کنده و همیشه هم گوشی داغه تو دستتون
دوستانه عرض میکنم پیشنهاد میکنم نخرید !",5,7,0,2,3,3,2,0
"[""سخت افزار بالا ""]",,"درود دوستان لطفن کسانی که این گوشی رو دارن بفرمایند این گوشی چراغ نوتیفیکیشن داره و از ورودی otgپشتیبانی میکنه. و چه سنسور هایی داره قیمت روزش چقدره..دوستان لطفن تجربیات خودتون رو بفرمایید سپاس از صبرتون.",1,1,4,3,4,4,4,3
"[""صداي بلند اما نه باکيفيت ام8 \nخوش دست بودن ""]","[""باتري فوق العاده افتضاح حتي از وان ام7\nصفحه نمايش بي کيفيت!!! و پر مصرف 4k \nنمايش بسيار سرد رنگ ها \nسي پي يو ضعيف!!!!\n""]","دوستان این گوشی اصلا ارزش خرید نداره من چند روز با این گوشی کار کردم
صفحه نمایشش اصلا به 4k نمیخوره بیخود گول اعداد و ارقام رو نخورید...من فوق العاده اچ تی سی رو دوست داشتم و خودمم ام8 داشتم که واقعا عالی بود ولی با این گوشیش از چشمم افتاد!",4,11,0,2,3,3,2,0
"طراحي زيبا
حسگر اثر انگشت
دوربين سلفي و اصلي باکيفيت
وجود اينفرارد
اسپيکر قوي و با کيفيت","نداشتن لرزش گير براي دوربين
باطري در صورت استفاده زياد نسبتا ضعيف
نداشتن منو فارسي","نسبت به قیمتش واقعا به صرفه هست. باطریش رو اگه استفاده معمولی داشته باشی حداقل دو روز جواب میده و درصورت استفاده زیاد از گوشی کمتر از یک روز.
ولی طراحی بسیار زیبایی داره و خوش دسته. من رنگ گلد سپیا رو گرفتم که فوق العادس. حسگر اثر انگشتش هم خوب عمل میکنه
در کل از گوشی راضی هستم.",6,2,5,4,5,5,5,5
,,"خیلی وقته منتظرم لطفا موجود کنید.",2,1,4,4,4,3,4,2
,,"سلام لطفا جواب بدید .. راسته که میگن این گوشی توی بازی کلش کند هست ؟ من میخوام بخرمش زیادم کلش بازی میکنم",0,1,3,3,3,3,3,3
"[""سخت افزار\nسرعت \nکيفيت صفحه نمايش\nدوربين سلفي""]","[""باطري ضعيف\nمصرف بالا\nدوربين اصلي ""]","به لحاظ سخت افزار و امکانات و رابط کاربریه
خوشدست و زیبا از نظر طراحی
ولی باطری خیلی ضعیفه و در صورت استفاده از نت و وبگردی و بازی و شبکه های اجتماعی درعرض کمتر از دوساعت باتریش کاملا خالی میشه
من حداقل سه مورد وان me رو تست کردم
همشون مشکل کمبود قدرت متناسب باطری دارن",3,1,3,3,3,4,3,3
