positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"فوق العاده",1,0,5,5,5,5,5,5
"قيمت مناسب
صفحه بزرگ","ظرفيت پايين رم
عدم انتقال برنامه از رم به کارت حافظه","تو بلند مدت حافظ پایین خیلی شما رو اذیت میکنه روی هم رفته پیشنهاد می کنم نخرید",0,2,3,3,2,3,3,2
"اندازه صفحه نمايش
سبک (به دليل بدنه پلاستيک که خيلي مزيبت محسوب نمي‌شود)","مشکل بسيار حاد در هماهنگي سخت افزار و نرم افزار","با توجه به اینکه آشنایان این گوشی را داشتند و از کار با آن راضی بودند و تقریبا در این رنج قیمت گوشی مناسبی بود نزدیک به 10 روز پیش اقدام به خرید این محصول کردم و تجربه من از این گوشی بعد از تقریبا دو روز به شدت ناامید کننده بود. حاددترین مشکل این گوشی بستن خود به خود نرم افزارها و ریست شدن و گیرکردن بر روی لوگو ال جی است که چاره‌ای بجز درآوردن باتری ندارد و اگر این گوشی هم از مدل‌های با باطری غیرقابل تعویض بود نمی‌دانم دیگر باید چه کار می‌شد کرد!!! علاوه بر این مشکل خاموش شدن صفحه و روشن شدن به حالت ثابت چراغ ال ای دی گوشه سمت چپ (نشانگر شارژ و ...) که این هم به روش در آوردن و جایگذاری باتری حل می‍شود!!!
از طرفی چون این مشکل حدود یک روز در میان اتفاق می افتد وقتی از فرصت تست هفت روز تعویض هم استفاده می کنی چون کارشناسان ایرادی در آن نمی بییند از قبول خرابی آن سرباز می‌زنند!!!
از آنجایی که یکی از ابعاد کیفیت محصول قابلیت اطمینان است به دلیل این مشکل که از این لحاظ در حد بسیار پایین قرار دارد و به این دلیل اصلاً نمی‍شود روی این گوشی حساب باز کردچون احتمال دارد در موقع نیاز به یکباره هنگ نماید.
در کل تا موضعگیری رسمی ال جی یا نمایندگانش در مورد این مشکل رایج توصیه می‌کنم اقدام به خرید این مدل و با احتیاط بیشتر گوشی ال جی نکنید.",0,0,4,0,3,4,4,3
"دوربين خوب جلو وعقب .باتري نسبتا خوب .صفحه بزرگ و طراحي خوب نسبت به سامسونگ","بعضي وقتها هنگ ميکند","گوشی خوبیه اما نمیدانم چرا ال جی از ای پی اس برای ساخت صفحه هاش استفاده میکنه !!!چرا از تکنولوژی old led استفاده نمیکنه که در مقابل رقیبش سامسونگ کم نیاره. همینطور بنظرم میتونست از سی پی یو با سرعت بالاتری استفاده کنه",0,1,4,5,3,5,5,5
"شيک و خوش دست و باريک اندازه مناسب","سوزش چشم تا حدودي دارد","سلام من این گوشی رو یک ماه میشه خریدم خیلی باریک و سبک و خوش دسته واقعا ارزش خرید رو داشت برا من مشکل هنگ و غیره نداشت مورد پسند دوستانم هم بود خیلی شیک هست قیمتش و امکاناتش برای من که پول اضافی نمیخواستم هزینه کنم خوب بود کیفیت عکس هم عالی هست باتری هم خوب نگه میداره",2,0,3,3,3,3,3,3
"در تمام نکات","هيچ چيز","دقت کردید همه نظرات منفی رو کسانی گذاشتند که اصلاَ خریدار این گوشی نبودند؟!",3,0,5,5,5,5,5,5
"ميزان باتري بالاحتي هنگام اتصال ب اينترنت","لنز دور فاقد حفاظ","7 ماه خریدم ازش راضیم ولی توی جیبم گذاشتم لنزش خش دار شد و بردم گارانتی هیچی قبول نکرد ارزش خرید نداره اشباه کردم ب نظر من سامسونگ یا اپل بگیرین",0,1,2,3,1,3,4,2
"طراحي زيبا و وزن کم
امکانات دوربين مانند پنوراما و گرفتن عکس با حرکت دست و گفتن کلمات
امکانات قلم(با دراومدن قلم آپشن هاي مفيد ظاهر مي شوند)","تعبيه دکمه هاي پاور و کنترل صدا در پشت گوشي","سلام.من سه روزه که این گوشی رو از دیجی کالا خریدم.امکانات این گوشی نسبت به قیمتش واقعا بینظیره.گوشی زیبایی هست.فقط تنها چیزی که منو در مورد خریدنش ترسونده نظر برخی کاربران در مورد هنگ کردن بی دلیل گوشی هست که تنها راهش درآوردن باطری اونه.این اتفاق پریشب برای من افتاد و الان مردد هستم که از ضمانت 7 روزه برگشت کالا استفاده کنم و گوشی رو مرجوع کنم یا نه.چون خیلی مساله آزاردهنده ایه.",5,1,5,4,5,4,5,4
,,"نسبت به فیمت عالیه",3,0,5,3,4,4,5,4
,,"دوستانی که مشکل خاموش شدن رو دارن هر شی گوشی رو خاموش کنند بعد بخوابند بعد از یک هفته درست میشه",1,2,5,5,3,4,5,2
"دوربين با کيفيت نسبت به قيمت
قلم","صفحه نمايش بي کيفيت
انتقال صدا
عدم وجود نو آوري
مکان دکمه هاي صدا و خانوش و روشن بد
فاقد حسگر اثر انگشت","با استفاده ی دو ماهه ی من با کامل اطمینان به شما می گویم که اگر بخرید زود می فروشیدش.کیفیت عکس نسبت به قیمت خوبه.صفحه نمایش بزرگ اما دارای کیفیت پایین.از مزایاش دو سیمکارت بودن می تواند باشد . قلم هم برای دوستدارانش می تواند باعث خرید آن شود.اما بعضی مواقع مشکل انتقال صدا پیدا می کند. بعضی مواقع نیز هنگامی که از موبایلی به آن زنگ زده می شود می گوید مخاطب در دسترس نیست درحالی که در مکان کاملا خوب قرار داده شده بوده .اگر اونرو تهیه نمودید فقط بخاطر قلمش تهیه نمودید.",2,9,4,3,2,3,2,1
,,"اصلا به هیچ کدوم از نظرات منفی توجه نکنید شش ماهه خریدم نه هنگ کرده نه خاموش شده نه داغ کرده
واقعا ازش راضیم بسیار گوشیه معرکه ایه
البته اگر نظرات اینجا رو بخونید و از بازار تهیه کنید به شدت ضرر کردید
گوشیه خوبیه چون دیجی کالا جنس اصل بهتون تحویل میده نه مثل بازار که همه جوره کلاه سر ادم میذارن
بازم میگم از پولی که میدین رضایت خواهید داشت.",7,1,4,4,4,4,4,4
"زيبا و وزن پايين","سي پي يو پايين و نداشتن حسگر هاي هوشمند","من هفت ماه این گوشی رو خریدم خدا وکیلی ازش راضیم ولی قابلیت های زیادی نداره مثل فینگرس پرینت یا همون اثر انگشت یا قطب نما ولی بجای این دو قلم هوشمند گذاشتن ولی به نظر من قطب نما اثر انگشت حیاطی ترن تا قلم
سر بازی که میریم خوبه و عالی بازی هایی چونmodern kombet5 و asphalt8 رو اجرا میکنه در مدرن کمبت 5 مشکلی نداشت ولی تو اسفالت بعضی وقت ها رنگ گرافیکش یک ثانیه قاطی میشه و بعد درست میشه کسی که میخوای اینو بخری میتونی با این قیمت گوشی های بهتری بخری که استایلوس تو با این قیمت بالاش به گرد پاشم نمیرسه باتشکر از بچه های دیجی کالا",3,3,4,4,4,4,4,4
"طراحي عالي استفاده از مداد رابط کاربري اسان","هنگ در مواقع فشار بر روي گوشي با نرم افزار هاي سنگين کيفيت مداد خوب نيس","دوستان خوب و گرامی این گوشی ویژگی های خوبی داره ولی امکانات و حسگر اثر انگشت هواویHuawei honor 5x میتونه نظر شمارو ب خودش جلب کنه و تنها ویژگی خوب این ال جی استفاده از مداد هست ک همان طور در فیلم مشاهده میکنید خیلی کند است و راضی کننده نیست",0,4,3,4,5,5,5,3
,,"این گوشی خیلی هنگ میکنه
البته توی بسیاری از مدل های ال جی گیر کزدن روی لوگو طبیعیه
اما خب این گوشی خیلی بیش از حد این اتفاق براش میوفته",2,5,3,0,2,3,3,3
