positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي،سرعت خوب اجرا","باطري ضعيف،عدم به روز رساني","این موبایل و یک سال بیشتر که دارم.
یکی از مهم ترین مشکل شاید باتری باشه که ضعیف،
ولی متاسفانه عدم بروز رسانی از سوی HTC,برای این محصول خود مواجه شدم که چندین ماه اصلا بروز رسانی نمیشه،
و همچنین با توجه به سخت افزار خوب این موبایل،
اندروید این موبایل همچنان ،کیت کت،4.4.4;
که یک نوع فاجعه است.",0,0,4,3,4,4,5,4
"داشتن اينترنت 4g
طراحي زيبا
تاچ خوب","دوربين ضعيف
کند بودن براي اجراي بازي هاي حجم بالا مانند kings road","من حدود 5 ماه پیش این محصول رو خریدم و علتش هم داشتن قابلیت 4g این گوشی بود. هنگ نمیکنه مگر اینکه ظرفیت رم پر شده باشه. در کل راضی ام به عنوان گوشی با رده متوسط.",0,0,2,3,3,3,4,3
,,"با سلام
در اول بگم از نظر سخت افزاری بسیار قوی هستش
ولی چند مشکل دارد
دوربین بسیار ضعیفی دارد و عملا عکسها کدر هستن
صفحه نمایش بی کیفیتی دارد درست است مه ips است ولی زوایای دید محدودی دارد و تصاویر شفاف نیستندپ
باتری کارایی زیادی ندارد و واقعا کلافه کننده است مخصوصا اگر از 4g استفاده می کنید
منو قدیمی دارد
گوشی من بعد از یک مدتی ال سی دیش خراب شد و یه گوشش زرد شد
بعدا که تحقیق کردم تمام گوشیهای اچ تی سی این مشکل رو دارند بعد یکئ مدت همین مساله براشون پیش میاد
فروختم و یه سامسونگ گرفتم
سامسونگ اندازه پولی که میدی اش میخوری و همه چیزش اوکیه",0,1,5,3,5,5,4,3
"[""باتري عالي"",""کيفيت فوق العاده""]","[""قطب نما نداره"",""صداي نسبتا کم""]","این گوشی فوق العاده س
6 ماه دارمش و کاملا ازش راضی هستم
هیچگونه افت سرعت نداره در هیچ شرایطی حتی با اجرای چند بازی سنگین همزمان
درضمن
دوربین سلفی خوبی داره و 5مگاپیکسل هست، نه 2
کیفیت عکسش خیلی خوبه
واقعا راضی هستم ازش",2,0,4,5,4,4,5,4
"[""perfect ""]",[],"دوستان من این گوشی رو 1 ماه هس خریدم مدل w
از همه نظر عالی. اونایی که میگن گوشی خوبی نیس اشتباه میگن😒
پرسرعت، خوش دست،قدرتمند
خلاصه بهترین هس شک نکنید 👌",5,1,5,5,5,5,5,5
"[""خوش دست بودن.""]","[""باتري ضعيف در صورت وصل بودن ب اينترنت و وب گردي"",""پايين بودن کيفيت دوربين سلفي(البته خيلي پايين هم نيست مناسبه)""]","ب نظر من کسانی ک قصد خرید این گوشی را دارند
گزینه مناسب تری است desire 718
دیزایر 718 از دوربین 5 سلفی دارد ولی این گوشی دوربین سلفی 2 دارد.
و دیزایر718 از باتری قوی تری بهره مند است.
و قیمت مناسب تری هم دارد.
در کل کسانی که با صفحه نمایش بزرگتر مشکلی ندارند دیزایر718 گزینه مناسب تری است.",0,4,3,3,3,3,3,3
,,"ب نظ ر من ک عالیه همه ی این چیزهایی ک دوستانمون گفتناصلا برای من اتفاق نیوفتاده و خیلی خوب داره کار میکنه و واقعا گوشی سرسخت ،پرسرعت،دوربین با کیفیت هستش،",4,0,5,5,5,5,5,5
[],"[""باطري"",""ال سي دي محافظت نشده"",""حسگر اثر انگشت""]","باطری 2000 ضعیفه برا این گوشی
نوآوری خاصی نداره
گوشی های بهتری با قیمت کمتری موجوده",0,3,2,3,2,2,3,1
,,"من این گوشی رو اول اردیبهشت 95 برای همسرم خریدم .بعد از 2.5 ماه خیلی از گوشی راضیه.نه هنگ میکنه نه مشکلی تو بازیا داره
آنتن دهیش عالی .نگه داشتن باتری عالی.سرعت عالی .کلا هیچ مشکل و ایرادی نداره که بخواد باعث محدودیت بشه",3,0,5,5,5,5,5,4
"قدرت بالاي رم و قدرت بالاي سي پي يو
داشتن فضاي داخلي نسبتا خوب
پشتيباني از 2 سيمکارت 4جي","عدم وجود سنسورهاي مختلف حتي قطب نما
عدم ارتقاع اندرويد
قاطي کردن و هنگ هاي پي در پي بعد از آپديت نرم افزارهاي اصلي گوشي
صداي ضعيف اسپيکر
جدا نشدن باطري","با سلام خدمت دوستان.
در تاریخ 94/9/10 من این گوشی را خریدم. فکر میکنم جزو اولین نفراتی بودم که این کارو کردم.
اول بگم که من از این خریدم واقعا پشیمونم. ابتدا گول تعریفات دوستان اچ تی سی بازم را خوردم من خودم همیشه سونی داشتم. بعدم گول سی پی یو و رم قدرتمندشو خوردم .
این گوشی بدوندر نظر گرفتن سی پی یو و رم هیچی نیست. هیچ گونه سنسوری ندارد غیر از سنسور accelerometer یا همون تراز. و همچنین با به روز کردن نرمافزارهای اصلی گوشی مثل خانواده گوگل گوشی بعد از چند وقط با برقراری تماس دیگه از کار میافتاد و نمیشد تماس را قطع کرد تا اینکه مجبور میشدی ریستش کنی یا اگه ریست هم نمیشد به حال خودش ولش میکردی. مجبور شدم یک بار فلشش کنم و از اون به بعد فقط برنامه های متفرقه را آپدیت میکردم با گوگل پلی و گوگل کروم.
هنوز هم ورژن اندرویدش 4.4 هست که واقعا مسخره هست و آپدیتی براش نیومده. البته سایتای مختلفی گفتن که توی 3ماهه دوم سال 2016 آپدیت ماشمالو میاد براش که ما ندیدیم.
در کل خیلی گوشی معمولی و ساده ای هستش که تنها امکاناتی که داره پشتیبانی از 2سیمکارت 4جی هست که آنتن دهی اونم تعریفی نداره.
برای من توی اون تاریخ با گارانتی اصلی یاس خریدم که اگه سونی میخریدم با سی پی یو ضعیفتر و قیمت بالاتر خیلی بهتر بود",2,3,3,4,1,2,3,2
