positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سيستم عامل عالي،پردازنده قوي،دوربين عالي و....",نديدم,"من حدود 5 ماهه از دیجی کالا خریدم. واقعا راضی ام از این خرید. واقعا بی نقصه. خوشحالم که خریدم با این که من از برند هوآوی متنفرم ولی این نکسوزه و کاری به هوآوی نداره.. همه چیز عالی.. من گوشی زیاد داشتم و اکثرا پرچمدار بودن. ولی نهایتا بعد از دو ماه خسته میشدم ازشون.. الان پنج ماهه دارم و به هیچ وجه حتی فکر عوض کردنش هم به سرم نزده.. و هیچ وقت هم نخواهم فروخت... عالی",4,0,5,5,5,5,5,5
,,"من تقریبا 2 هفته است این گوشی رو از آل دیجیتال خریدم.
به نظر من واقعا عالیه.
تقریبا تمام نظرات منفی ای که توی این مطلب در موردش نوشته شده صحت نداره
فقط باتری اش یه کم زود خالی میشه.
2 تا مساله در موردش هست که شاید بد نباشه بهتون بگم:
1_ اگر آپدیت های امنیتی رو تا 2016/09 دانلود و نصب کنید بعدش دیگه پیغام آپدیت و دانلود اندروید نوقا رو بهتون نمایش میده. حجمش 1174 مگابایت هست.
2_توی نسخه‌های قدیمیتر اندروید مهم نبود که رمزی که به صورت رقم هست رو با کیبورد فارسی تایپ کنید یا انگلیسی ولی توی این نسخه هر رمزی که به صورت رقم هست رو حتما باید انگلیسی وارد کنید تا ‌Authorize بشه.(روز اولی که گرفته بودمش رمز وای فای خونه رو به فارسی زدم و اون هم به شبکه وصل نمیشد .من فکر میکردم ماژول وای‌فای دستگاه خرابه! )",4,0,3,3,3,3,3,3
,,"با اینکه اگه گلکسی خودم راضیم ولی باید بگم هیچی آپدیت خود گوگل نمیشه.
الان داریم به نسخه 7.1 سیستم عامل میرسیم و حتی هنوز سامسونگ نگفته که کدوم موبایل ها آپدیت میشن!!! با اینکه میدونم اندروید بعدی خیلی خوبه ولی بلاتکلیفی خیلی بده.
چند ساله دیگه گوگل سخت افزار رو هم تولید میکنه و دیگه نمیشه به بقیه موبایل ها حتی نگاه کرد.
و نکسوس ها کاملا از بقیه موبایل ها سریع تر هستند چون بسیار سبک اند.
موبایل سریع و قوی میشه نکسوس و پیکسل و دیگر هیچ. هرچند که شرکت هایی مثل سامسونگ بیشتر این امکانات رو خیلی وقته ارائه میدن.",12,0,3,5,5,5,5,5
,,"بینظیره
حالا ک اندروید 7 براش امده دیگه فوق العاده شده
میتونید بررسی شو با اندروید 7 تو یوتیوب ببینید.
واقعا با اندروید نیازی به نصب رام ندارید،چون خیلی شیک و پر امکانات شده.",8,1,4,5,5,5,4,4
"دوربين عالي
پشتيباني نرم افزاري عالي
صفحه نمايش عالي
کيفيت ساخت عالي
سخت افزار قوي","نرم افزار دوربين خيلي خلوت و بي امکانات","دیجی جان موجودش کنین خب!!!جان من بیارین",10,0,4,5,5,4,4,4
,,"دوستان اندروید 7 واسه این گوشی اومده بعد اپدیتش گوشی فوق العاده شده‌...با اندروید 7 با S7 دوستم مقایسش کردم با کمال تعجب S7 کم اورد!! درسته تا ی ماه دیگه نکسوس های جدید میان اما همچنان ب جرات میگم یکی از بهترین گوشی های بازاره...گول بنچمارکارو نخورین همشون الکین...باور کنین اگه اینو با گوشیهای پرچمدارای دیگه مقایسه کنین شاید متوجه اختلاف صدم ثانیه بشین نه چند ثانیه....پیشنهاد میکنم ی نگاه دوباره ب اینجور گوشیا بندازین و همش طمع خریدن جدیدترین گوشیهغی بازارو نداشته باشین چون ارزششو نداره!",13,6,5,5,5,5,5,5
[],[],"این گوشی اصلا قابل مقایسه با پرچمداران امسال مثل جی5 یا اس سون یا htc10 نیست چون نمیتونه با اسنپ دراگون 820 این پرچمدارا که 40 درصد سرعتشون بیشتر شده و با رم 4 پرچم دارای جدید رقابت کنه پس مقایسه نکنید لطفا البته از لحاظ اپدیت هیچ گله ای از این گوشی نمیتوان داشت چون ی سر و گردن تو زمان اپدیت از همه پرچمدارا هم بالاتره.",12,10,3,3,3,3,3,3
"دوربينش خارق العاده س","محل قرار گرفتن دکمه ي پاور و صدا","من یک ماهه کخ این گوشی رو خریدم
هیچ وقت هیچ برنامه رو نمیبندم . اصلا نیازی به این کار نیست
دوربینش خارق العاده س
محل قرار گرفتن دکمه ی پاور و صدا یکم اذیت میکنه
حس گر انگشتش عالیه
در مجموع بشدت راضی ام",8,1,5,5,3,5,5,4
[],[],"اندرویدش n هست که بالاترین اندروید تو تمام اندرویداس
در مقایسه با اس 7 و پی 9 و ضد 5 و جی 5 واقعا سره
یه جور آیفونیه که اندرویده انگار
اگه هنگ نکردن گوشی براتون مهمه بخریدش حتما
فقط حواستون باشه حافظش قابل ارتقا نیست شصت و چهارشو بخرید",15,6,5,5,5,5,5,5
[],[],"بی‌نظیره
اگه میتونید هزینشو بپردازید بینظیره با هم قیمتای خودش قابل قیاس نیست",13,2,5,5,5,5,5,5
