positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي زيبا ک حس خوبي بهت ميدع
دوربين سلفي خوب",,"این گوشی را در مغازه دیدم فوق العاده جذاب ودلنشین (رنگ سفید) وتا حالا استفاده نکردم اینجور ک دوستان نوشتن گوشی خوبی از آب در نیومده !",2,3,3,3,3,3,5,3
"جذاب بودن ظاهر","صداي ضعيف اسپيکر
باتري (دير شارز شدن و زود خالي شدن)
دير لود شدن سيانوژن
لگ","این گوشی ظاهری بسیار جذاب داره ولی دیر شارژ میشه و تقریبا سریع خالی میشه. اسپیکر صدای پخش ضعیفی داره . سیانوژن دیر لود میشه , و با ای که تازه خریدم گاهی مواقع لگ میزنه و با تاخیر فرما اجرا میکنه. توی این رنج قسمت هوایی رو پیشنهاد میکنم ولی اگر ظاهر براتون مهمه توی این رنج قیمت بهترین انتخابه با وجود مشکلاتش البته اگر یک مدل بالاترش رو با 2 گیگ رم بگیرید بهتره و ظاهر زییباتری هم داره برندش در پشت گوشی متفاوت تر و قشنگتره که من در زمان خرید متوجه این تفاوتش نشدم.ولی مشکلاتش رو هم در جریان باشید.",5,3,5,4,5,5,5,5
,,"من این گوشیو تقریبا 4 ماهه خریدم.اولش خیلی خوب بود همه چی تموم فقط دیر شارژ میشد.اما الان بشدت سرعتش پایین اومده.چند بار هنگ کرده مخصوصا وقتی میخوای از دفترچه تلفن استفاده کنی.خیلی زود داغ میکنه.باتریش موقع استفاده از اینترنت زود خالی میکنه.به فوژان تل (نمایندگی وایلی فاکس)هرچی زنگ زدد جواب ندادن.
اگه کسی در مورد سرعتش بتونه کمک کنه ممنون میشم",5,2,4,3,4,3,5,3
,,"سلام دوستان این گوشی رو نداشتم و ندارم فقط نمایندگی تست کردم چند تا نکته در موردش بگم اول اینکه گوشی سرعت خوبی داره تو باز کردن برنامه ها رابط کاربریش شبیه گوشی های هوشمند قدیمی نوکیاست مثل c7.c8 برنامه هاش افقیه از نظر دوربین من یکی رو که خیلی برندارو میشناسم رو شوکه کرد واقعا در حد عالی بود واقعا عالی ولی دوربین پشتش اونقدرا جالب نبود از نظر بدنه حس اعتماد رو به ادم میده بنظر میرسه محکم باشه در کل بنظر من ارزش خریدن رو داره چون تو این رنج چیز بهتری گیرتون نمیاد با تشکر",3,3,3,3,3,3,3,3
"سيانوژن،دابل کليک!،پردازنده و 4G","دير شارژ شدن و احتمالا نداشتن لوازم","من برای مادرم خریدم اول بگم که یه پیکسل سوخته گوشه کناری سمت راست بالا پیدا کردم که دگ حوصله ی مرجوع کردنش نبود و اونقد تو مخ نبود! البته شاید برای خودم بود موضوع فرق میکرد امیدوارم برای شما اینطور نباشه،گوشی شیک به نظر میرسه و سرعت معقولی داره،دابل کلیک داره که صفحه نمایش رو روشن میکنه و نسبتا صدای کم حجمی داره
اما از همه ی موارد بگذریم سیستم عامل سیانوژن بر پایه ی اندروید 6.0.1 یک حرکت زیرکانه از جانب تولید کننده بوده که واقعا عالیه و پردازنده ی نسبتا خوبش هم میتونه تو کاربری معمل راضیتون کنه،ضمن اینکه سیانوژن در ابتدای راه اندازی از شما میپرسه که میخواید رم تون رو بعنوان حافظه داخلی معرفی کنید!! با اینکار سیستم عامل رم رو پارتیشن بندی میکنه بطوری که فقط با فرمت تو دستگاههای دگ قابل استفاده س، حرف اخر در کل خوب بنظر میاد و امیدوارم شمام تهیه کردید راضی باشید.",4,3,4,3,4,4,4,3
,,"فقط و فقط سیستم عاملش عالیه
و الا چیزه زیاد چشم گیری نداره
این امکانات الان دیگه پایین رده حساب میشه
برای کسی که فقط یک گوشی 4G میخواد و عکس سلفی زیاد میگیره مناسبه",3,10,4,2,4,4,3,2
,,"من از این گوشی برای کارهای روزمره استفاده می کنم و ازش راضیم فقط یه کم باتریش زود خالی میشه.
دیجی کالا لطفا باتری این گوشی رو هم موجود کن.ممنون",13,2,2,2,3,4,3,2
,,"حافظه دستگاه در عمل 3.96گیگ هستش که 960 مگابایت قابل استفاده است.",8,9,1,1,1,1,1,1
"اندرويد 6
دو سيم کارت همزمان + حافظه جانبي
دوربين اصلي و سلفي نسبتا خوب
قاب پشتي خوب
صفحه 5 اينچي و پشتيباني از 4G","حافظه بسيار کم
زمان زياد شارژ
سيستم عامل ضعيف
محل نامناسب سيم کارت و رم
نبود لوازم جانبي","نقاط ضعف:
حافظه: 8 که نیست تقریبا از 3.8 گیگابایت 1.5 گیگ مال برنامه هاست بقیه...
باتری: تقریبا 3.30 دقیقه طول می کشد تا 0 تا 100 شارژ بشود. توی روز باتری داری وشب دوباره باید بزنی به شارژ.
روشن شدن گوشی: بیش از 2 دقیقه زمان می برد تا روشن شود.
سیستم عامل: رابط کاربری نامناسب برای کار بر که منوی اصلی خیلی آزار دهنده است (دسترسی برنامه ها به صورت ستونی)
دوربین : به لرزش دست خیلی حساسه (حتما باید دوربین و سوژه چند ثانیه ثابت باشند)
حافظه جانبی و سیم کارت: اول اینکه حافظه 1گیگا بایت همراهش نیست. اگر بخواهید سیم کارت ها یا رم را بیرون بیاورید یا حتی جا بزنید باید قاب و باتری گوشی را در بیاورید.
لوازم جانبی: نبود کیف + گلس.
نقاط قوت:
دوربین اصلی: در شب عکس های خوبی می شود گرفت.
قاب پشتی: از جنس پلاستیک نرم است از خط و خش جلوگیری می کند و از دست شما نمی افتد.
پشتیبانی از دو سیم کارت + حافظه جانبی همزمان.
اگر یک سری مجوز ها رو در اندوید 6 تغییر دهید گوشی هنگ می کند. و حافظه گوشی رو باید هر بار خالی کرد که کند نشود و هنگ نکند.
باید برای گوشی گلس تهیه کنید و همین طور یک کاور محافظ که وجود ندارد. اگه شارژر نمی دادن باید شارژر هم می خریدید.
هرگز برند گمنام نخرید و حتما دقت کنید که حافظه گوشی حد اقل 16 باشه گه 10 تا 12 گیگابایت رو داشته باشید",17,9,1,1,1,1,1,1
"ظاهر زيبا
سبک
قيمت مناسب
شبکه 4G
اندرويد 6","باتري ضعيف
زمان شارژشدن بسيار طولاني شب تا صبح
گاهي هنگ ميکنه
زمان بالا اومدن سيستمش خيلي زياده
دوربينش 8 هست اما لنز ضعيفي داره","فقط به کسانی که استفاده نت دارن پیشنهاد میکنم.
که الان 70 درصد کاربرا رو راضی میکنه با توجه به قیمتش بهتر پیدا نمیکنید.",1,3,4,3,4,4,5,3
