positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام. دوستانی که اینجا نظراتشون رو میگن لطفا به بخش پرسش و پاسخ هم مراجعه کنن تا اونجا بشه بیشتر در مورد این دوربین و حتی سایر کالا ها صحبت کرد و اطلاعات به دست آورد. تب بخش پرسش و پاسخ کنار همین بخش نظرات کاربرانه. خیلی ممنون از همه",0,0,5,5,5,4,5
"شارپنس بي حد و مرز
کيفيت تصوير بالا
ضربه آينه بسيار نرم و صداي شاتر بسيار کم
دامنه ديناميکي بالاتر نسبت به دوبين 5D و 5Dsr","دکمه چرخش بين عکس ها و تنظيمات مستعد آسيب است
نبود لنز 85 ميليميتر با اف 1.2 که آرزوي عکاسان پرتره است
جايگزاري دکمه هاي WB و ... ميتوانست بهتر باشد","از لحاظ شارپنس بدون شک نیاز های شما رو خیلی بالاتر از چیزی که فکر میکنید بر طرف میکنه به شرطی که از لنز های شارپ استفاده کنید
مانند 85 اف 1.8 و یا 24-70 اف 2.8 و یا ...
اما دقت کنید که لنزی که روی خودش هست 24-120 لنز معمولی و از نهایت کیفیت بادیتون استفاده نخواهید کرد با این لنز
و از طرفی به این موضو ع توجه کنید که اگر برای عکاسی عروسی و پرتره میخواید به دلیل طیف بالاتر لنزهایی که در کنون موجوده میتونه دوربین های کنون انتخاب بهتری باشه براتون
اما برای عکاسی صنعتی ، طبیعت، نجومی (مدل 810A) معماری و ... این دوربین در حد یک دوربین مدیوم فرمت نیاز های شما رو برطرف میکنه
توی این مدت واقعا هیچ مشکلی ازش ندیدم شاید اولش کمی کار کردن باهاش براتون سخت باشه اما یه سری نو آوری های جالبی توی این دوربین هست مانند مد نورسنجی spot highlight که خیلی خیلی در نور های موضعی کمکتون میکنه
در نهایت اگر هزینه براتون مهم نیست و از دوربین فول فریم خیلی بشتر از اندازه سنسور بزرگتر ، براتون ملاکه این دوربین رو بهتون پیشنهاد اکید میکنم",9,3,5,4,4,4,4
"همه چيز",رويايي,"با سلام خدمت همه دوستداران عکاسی
من قبلا ی750 داشتم با لنز 24-120 و با D800 دسنه دوم با لنز فسقلی 18-55 vrii عکاسی کردم!(ولی به علت مشکلات مالی نتونستم نگهش دارم). راحتی کار با d800 و سرعت فوکوس و سرعت عکاسی پیاپی(احتمالا بافر بالاتر) و مهمتر از همه کیفیت عکسا هاش فوق العاده است.
دوستان به جای خوندن نظر از این سایت و اون سایت کافیه یه بار تو دستاتون بگیرین و چن تا عکس باهاش بندازین، فکر هر دوربین دیگه ای از سرتون می افته.
ای کاش پولش رو داشتم و میتونستم بخرم.",6,2,5,5,5,5,5
,,"علی آقا دوربین mc 1500 اصلا یک دوربین حرفه ای فیلمبرداری نیست !!!",1,0,0,0,0,0,0
,,"کاش میشد اینو بخرم",8,0,5,5,5,5,5
,,"بهتره زمانی که داریم نظری رو مینویسیم بهش توجه کنیم مثلا کسی که میاد مینویسه انتخاب من دوربین Pentax 645Z یعنی اصلا به قطع دوربین دقت نکرده مثل این میمونه که بیام بگم دوربین فقط Hasselblad.
این اصلا درست نیست که بیاییم دوربینای قطع مختلف تو رقابت و مقایسه هم قرار بدیم بدلیل داشتن اندازه متفاوت سنسور حتی نمیتونیم یه فول فریم small formato با سری های دیگه مقایسه کنیم
من پاییز گذشته این دوربینو خریدم و واقعا راضیم ازش قبل از این با کانن کار کردم یکم تغییر کاربری سخت بود اما عادت کردم ساده ترین تفاوتش ..... تفاوت محل قرارگیریه رینگ شاتر و دیاف.",4,0,0,0,0,0,0
,,"به عنوان یک اتلیه دار و عکاس میخوام عرض کنم
دوربین خیلی خوبیه و نمیخوام انگی بهش بچسبونم . اما در انتخاب یک دوربین چند فاکتور مهم وجود داره که حتی به موقعیت جغرافیایی ما هم مربوط میشه
در مقایسه با دوربین های رقیب کنون با مارک 3 و 6دی رو میتونم نام ببرم که شاید نیکون از اونا برتری داشته باشه
اما توجه کنید تو کشوری که هستین چقدر دستتون بازه برای خرید لنز. بهرحال بنده برای یک مراسم از شاید 4 لنز استفاده کنم . 70-200 و 24-70 و ...
خوب نیکون نسبت به کنون باید قبول کنیم خیلی در کشور ما لنز های کمتر متنوعتر داره . تازه گرانترم هستند. دلیلشو نمیدونم کشور ماست دیگه!
تازه خیلی هم دلیل و برهان بیارید مبدل وجود داره خوب اونم هزینس!
در کل من به عنوان یک اتلیه دار نظرم اینه با این مبلغ خیلی بهینه تر میشه دوربین تهیه کرد",7,1,0,0,0,0,0
,,"سلام به همه دوستان عزیز و بویژه مهدی پرکار گرامی. راستش اون روزی که این کامنتو گذاشتم اصلا فکر نمی کردم این قدر دیگران باهام همدل باشند. سپاس از همه.
مهدی جان با نظرت کاملا موافق که چه عرض کنم، مطلقا همدلم. قربون حکمتت بشم خدا جون! علاقه نمیدی نمیدی، وقتی هم میدی اینجوری انقدر گرون که از پس خرید تجهیزاتش هم بر نمیایم. البته ناشکر نباشم! یه دوربین سطح آماتور دارم ولی نمی تونم براش یه لنز دیگه تهیه کنم یا...
بهرحال امیدوارم هرچه زودتر، اگه دوربین رو نداری،(همه علاقه مندان عکاسی) به حق هرچه زیبایی در عالمه بتونی تهیه ش کنی. آمین...",14,0,0,0,0,0,0
,,"اقای مهدی شکری افشار . ببخشید ما نمیدونستیم شرکت نیکن مال بابای شماست!!!",7,4,0,0,0,0,0
,,"لطفا تحلیل این دوربین رو به زودی بگذارین با تشکر",5,1,0,0,0,0,0
,,"لطفا تحلیل این دوربین رو بهزودی بگذارین با تشکر",2,0,0,0,0,0,0
,,"اقای سید محمد اخوان طباطبایی ، شما برای این کار از دوربین هایی مخصوص فیلم برداری استفاده کنید مثل : Sony MC 1500 HD یا امثال این ها که دوربین های حرفه ای فیلم برداری هستند .
البته باز شما میتونید با بقیه مشورت کنید . من نظر خودم رو گفتم . بستگی به نوع کاربری شما داره و پولی که بخوای هزینه کنی",1,0,0,0,0,0,0
,,"محسن جان این تفاوت که قیمتش مثل پراید هر سال دوبرابر نشه!وگرنه فرقی به حال ما و امثال ما نمیکنه!",3,0,0,0,0,0,0
,,"سلام
من برای فیلم برداری حرفه به صورت مداوم می خوام فقط هم رو پایه استفاده می کنم، کیفیتش خیلی برام مهمه راستش چون تازه وارد این کار شدم نمی دونم چه دوربینی بگیرم میشه لطفا راهنمایی کنید؟",2,0,0,0,0,0,0
,,"سلام به همه کسانی که از چشمی d810 به دنیا نگاه میکنن.
یادش بخیر!
اون زمانی که تازه پراید اومده بود تو ایران همه بعنوان یه ماشین لوکس و ماشینی که ثروتمندا میخرند نیگاش میکردن. قشر کم درآمد جامعه هم رنو میخریدند. این حقیر اون زمان نظرم این بود که وقتی پراید بشه مثل رنو ما هم توانایی خریدشو پیدا خواهیم کرد. همون طورم شد. حالا قضیه توانایی خریدن d810 برای ما شده همون قصه پراید و رنو. وقتی که ده مدل بالاترش به بازار اومد ما توانایی خریدنشو پیدا میکنیم ! تازه اگه مثل پراید تا 20 سال آینده کما فی السابق تولید بشه والا می مونیم ما و حسرت مدل جدید فول فریم و .....
امیدوارم همیشه دوربینتون همونی باشه که میخواین !!!",38,0,0,0,0,0,0
,,"این دوربین خیلی خوبه اما نه برای استفاده خانگی
برای استفاده خانگی مخصوصا دیدن عکس ها در کامپیوتر دوربین 8 مگاپیکسلی هم کافیه",5,0,0,0,0,0,0
,,"دی جی عزیز بهتره نام کشور سازنده رو روی تمامی محصولاتتون درج کنید تا شک و شبهه ای برای خریدار پیش نیاد.",24,0,0,0,0,0,0
,,"دوربین رویاهای من....
الته واسه من که یه آماتورم هنوز زوده، امیدوارم یه روزی بهش دست پیدا کنم البته...
خدمت دوستان عرض کنم که این دوربین (بعد از Red Epic Dragon) بهترین دوربین شناخته شده از نگاه DxOMark میباشد.
بعضی از دوستان شاید از کم بودن بازه ISO گله کنن، کم و بیش قبول دارم ولی باید بگم (به گفتی چندین آزمایشگاه تست دوربین های عکاسی) به شدت نویز کمی داره و میتونه جز حداقل 20 دوربین برتر برای عکاسی در نور کم باشه.
بقیه اجزای دوربین هم که دیگه جای بحث نداره فقط به شرطی که یه لنز درخور و شایسته روش باشه!",1,0,0,0,0,0,0
